symbol,code,date,shareholding,shareholding_percent,close
600787.SH,600787,2021-03-01,"98,867,524",4.49,4.830
600790.SH,600790,2021-03-01,"669,512",0.04,3.190
600794.SH,600794,2021-03-01,"389,814",0.03,3.610
600795.SH,600795,2021-03-01,"76,651,097",0.39,2.110
600797.SH,600797,2021-03-01,"7,500",0.00,6.530
600801.SH,600801,2021-03-01,"94,915,900",6.96,22.420
600802.SH,600802,2021-03-01,"3,441,772",0.75,7.770
600803.SH,600803,2021-03-01,"99,228,930",8.07,14.950
600804.SH,600804,2021-03-01,"13,034,039",0.90,6.090
600805.SH,600805,2021-03-01,"525,729",0.06,3.770
600807.SH,600807,2021-03-01,"61,033",0.00,3.370
600808.SH,600808,2021-03-01,"108,392,552",1.81,2.840
600809.SH,600809,2021-03-01,"28,633,256",3.30,310.520
600811.SH,600811,2021-03-01,"34,116,627",0.91,3.390
600814.SH,600814,2021-03-01,"626,203",0.08,5.370
600816.SH,600816,2021-03-01,"472,087",0.00,2.160
600818.SH,600818,2021-03-01,"218,722",0.09,7.740
600820.SH,600820,2021-03-01,"47,816,300",1.52,5.300
600823.SH,600823,2021-03-01,"66,875,966",1.78,4.740
600824.SH,600824,2021-03-01,"118,051",0.01,3.520
600825.SH,600825,2021-03-01,"858,826",0.08,4.460
600826.SH,600826,2021-03-01,"3,243,661",0.77,8.350
600827.SH,600827,2021-03-01,"17,380,363",1.08,16.280
600828.SH,600828,2021-03-01,"7,344,980",0.42,3.630
600829.SH,600829,2021-03-01,"77,414",0.01,6.040
600830.SH,600830,2021-03-01,"370,114",0.08,4.730
600831.SH,600831,2021-03-01,"475,501",0.06,5.810
600833.SH,600833,2021-03-01,"23,600",0.01,9.770
600835.SH,600835,2021-03-01,"79,126,983",9.81,18.590
600837.SH,600837,2021-03-01,"139,580,063",1.64,12.020
600838.SH,600838,2021-03-01,"280,770",0.07,6.410
600839.SH,600839,2021-03-01,"1,427,327",0.03,2.650
600845.SH,600845,2021-03-01,"27,878,726",3.32,58.010
600846.SH,600846,2021-03-01,"7,967,872",1.27,10.340
600848.SH,600848,2021-03-01,"15,915,141",1.31,19.280
600850.SH,600850,2021-03-01,"2,270,614",0.53,24.070
600856.SH,600856,2021-03-01,"1,717,956",0.12,1.250
600858.SH,600858,2021-03-01,"92,332",0.01,6.710
600859.SH,600859,2021-03-01,"10,591,622",1.36,31.650
600860.SH,600860,2021-03-01,"493,175",0.15,4.310
600862.SH,600862,2021-03-01,"10,205,362",0.73,29.810
600863.SH,600863,2021-03-01,"33,847,267",0.58,2.320
600864.SH,600864,2021-03-01,"24,347",0.00,6.220
600867.SH,600867,2021-03-01,"118,158,796",5.82,12.240
600869.SH,600869,2021-03-01,"1,045,378",0.04,3.730
600871.SH,600871,2021-03-01,"33,190,561",0.24,2.030
600872.SH,600872,2021-03-01,"98,732,853",12.39,52.090
600873.SH,600873,2021-03-01,"482,475",0.01,6.110
600874.SH,600874,2021-03-01,"8,624,608",0.79,6.190
600875.SH,600875,2021-03-01,"33,147,554",1.65,12.120
600876.SH,600876,2021-03-01,"1,194,648",0.42,19.890
600879.SH,600879,2021-03-01,"28,801,292",1.05,7.110
600880.SH,600880,2021-03-01,"431,226",0.03,4.120
600881.SH,600881,2021-03-01,"4,318,537",0.13,2.920
600884.SH,600884,2021-03-01,"3,322,560",0.20,15.040
600885.SH,600885,2021-03-01,"138,268,411",18.56,53.500
600886.SH,600886,2021-03-01,"169,387,491",2.43,8.350
600887.SH,600887,2021-03-01,"722,743,429",12.18,43.800
600888.SH,600888,2021-03-01,"659,080",0.07,6.520
600891.SH,600891,2021-03-01,"6,194",0.00,1.190
600893.SH,600893,2021-03-01,"31,562,279",1.49,62.850
600894.SH,600894,2021-03-01,"28,804",0.00,8.350
600895.SH,600895,2021-03-01,"17,814,379",1.15,17.270
600897.SH,600897,2021-03-01,"4,631,909",1.55,17.760
600900.SH,600900,2021-03-01,"1,308,636,986",5.75,19.670
600901.SH,600901,2021-03-01,"373,506",0.02,5.330
600903.SH,600903,2021-03-01,"9,286,048",0.81,9.340
600909.SH,600909,2021-03-01,"35,644,797",0.98,6.770
600917.SH,600917,2021-03-01,"1,134,224",0.07,6.480
600918.SH,600918,2021-03-01,"4,310,882",0.61,13.870
600919.SH,600919,2021-03-01,"313,312,177",2.13,5.770
600926.SH,600926,2021-03-01,"118,496,516",2.35,16.710
600928.SH,600928,2021-03-01,"2,044,546",0.17,5.360
600933.SH,600933,2021-03-01,"3,523,569",0.41,17.280
600956.SH,600956,2021-03-01,"873,738",0.64,7.490
600958.SH,600958,2021-03-01,"124,964,373",2.17,9.600
600959.SH,600959,2021-03-01,"1,850,694",0.04,3.120
600963.SH,600963,2021-03-01,"614,950",0.03,5.360
600965.SH,600965,2021-03-01,"1,582,463",0.19,5.220
600967.SH,600967,2021-03-01,"16,913,562",1.00,10.610
600968.SH,600968,2021-03-01,"37,754,389",2.02,2.400
600970.SH,600970,2021-03-01,"62,904,707",3.62,10.360
600971.SH,600971,2021-03-01,"32,335,656",2.69,5.300
600973.SH,600973,2021-03-01,"8,434,079",0.67,4.150
600975.SH,600975,2021-03-01,"5,199,092",0.79,7.780
600976.SH,600976,2021-03-01,"71,600",0.04,25.410
600977.SH,600977,2021-03-01,"18,861,079",1.01,13.610
600978.SH,600978,2021-03-01,"3,210,553",0.21,0.520
600979.SH,600979,2021-03-01,"37,062",0.00,2.960
600981.SH,600981,2021-03-01,"4,683",0.00,2.840
600983.SH,600983,2021-03-01,"4,500",0.00,6.840
600984.SH,600984,2021-03-01,"14,666,682",1.70,14.520
600985.SH,600985,2021-03-01,"30,281,899",4.65,11.090
600986.SH,600986,2021-03-01,"757,459",0.05,4.030
600987.SH,600987,2021-03-01,"16,737,208",1.81,5.630
600988.SH,600988,2021-03-01,"33,710,723",2.19,16.820
600989.SH,600989,2021-03-01,"28,331,668",1.42,18.100
600990.SH,600990,2021-03-01,"342,622",0.21,45.200
600993.SH,600993,2021-03-01,"13,298,717",3.09,19.010
600995.SH,600995,2021-03-01,"160,211",0.03,6.670
600996.SH,600996,2021-03-01,"10,065,667",0.95,5.010
600997.SH,600997,2021-03-01,"161,808",0.01,7.300
600998.SH,600998,2021-03-01,"59,014,829",3.14,17.010
600999.SH,600999,2021-03-01,"98,690,234",1.32,21.610
601000.SH,601000,2021-03-01,"139,412,848",2.35,2.420
601001.SH,601001,2021-03-01,"5,257,787",0.31,5.060
601002.SH,601002,2021-03-01,"975,120",0.11,5.250
601003.SH,601003,2021-03-01,"79,928,556",3.11,6.290
601005.SH,601005,2021-03-01,"47,774,799",0.57,1.580
601006.SH,601006,2021-03-01,"539,667,952",3.63,6.550
601009.SH,601009,2021-03-01,"174,297,341",2.05,8.770
601010.SH,601010,2021-03-01,"1,129,119",0.06,2.950
601012.SH,601012,2021-03-01,"332,769,345",8.82,109.410
601015.SH,601015,2021-03-01,"24,621",0.00,8.410
601016.SH,601016,2021-03-01,"40,115,710",0.96,3.560
601018.SH,601018,2021-03-01,"49,630,923",0.37,4.120
601019.SH,601019,2021-03-01,"34,303,935",1.64,5.840
601020.SH,601020,2021-03-01,"4,644",0.00,10.200
601021.SH,601021,2021-03-01,"24,956,584",2.72,60.730
601038.SH,601038,2021-03-01,"3,452,273",0.58,11.220
601058.SH,601058,2021-03-01,"42,087,113",1.64,10.150
601066.SH,601066,2021-03-01,"28,354,951",2.15,35.450
601068.SH,601068,2021-03-01,"12,775,102",4.31,3.460
601069.SH,601069,2021-03-01,"3,848,025",0.60,13.270
601077.SH,601077,2021-03-01,"127,391,462",2.16,4.240
601088.SH,601088,2021-03-01,"118,874,887",0.72,17.820
601098.SH,601098,2021-03-01,"178,667,558",9.94,9.940
601099.SH,601099,2021-03-01,"82,051,823",1.20,3.330
601100.SH,601100,2021-03-01,"147,427,302",11.29,98.300
601101.SH,601101,2021-03-01,"19,771",0.00,3.620
601106.SH,601106,2021-03-01,"880,535",0.01,2.840
601107.SH,601107,2021-03-01,"12,247,629",0.56,3.100
601108.SH,601108,2021-03-01,"43,752,245",1.21,11.290
601111.SH,601111,2021-03-01,"115,292,549",1.15,8.230
601116.SH,601116,2021-03-01,"112,289",0.02,9.610
601117.SH,601117,2021-03-01,"79,291,871",1.60,6.250
601118.SH,601118,2021-03-01,"2,305,803",0.05,5.530
601126.SH,601126,2021-03-01,"617,857",0.07,6.400
601127.SH,601127,2021-03-01,"81,005",0.00,19.470
601128.SH,601128,2021-03-01,"159,942,303",6.14,7.510
601138.SH,601138,2021-03-01,"354,681,939",12.23,13.850
601139.SH,601139,2021-03-01,"40,587,731",1.41,6.670
601155.SH,601155,2021-03-01,"48,050,853",2.13,49.760
601158.SH,601158,2021-03-01,"9,984,867",0.20,5.080
601162.SH,601162,2021-03-01,"55,494,857",1.44,5.210
601163.SH,601163,2021-03-01,"42,402",0.00,18.970
601166.SH,601166,2021-03-01,"629,103,033",3.20,24.910
601168.SH,601168,2021-03-01,"3,264,319",0.13,15.820
601169.SH,601169,2021-03-01,"507,693,274",2.40,4.760
601179.SH,601179,2021-03-01,"3,727,775",0.07,4.050
601186.SH,601186,2021-03-01,"23,321,266",0.20,7.900
601198.SH,601198,2021-03-01,"34,923,319",1.26,11.560
601199.SH,601199,2021-03-01,"251,037",0.02,3.690
601200.SH,601200,2021-03-01,"12,371,625",1.10,11.950
601208.SH,601208,2021-03-01,"112,050",0.01,13.160
601211.SH,601211,2021-03-01,"120,037,904",1.61,16.560
601212.SH,601212,2021-03-01,"29,516",0.00,2.990
601216.SH,601216,2021-03-01,"116,757,832",1.38,6.290
601218.SH,601218,2021-03-01,"677,071",0.06,4.600
601222.SH,601222,2021-03-01,"23,524,744",1.34,7.380
601225.SH,601225,2021-03-01,"370,705,668",3.70,10.770
601226.SH,601226,2021-03-01,"615,374",0.05,3.770
601228.SH,601228,2021-03-01,"349,062",0.00,3.270
601229.SH,601229,2021-03-01,"322,942,937",2.35,8.330
601231.SH,601231,2021-03-01,"83,862,195",3.84,20.490
601233.SH,601233,2021-03-01,"68,764,730",3.00,25.670
601236.SH,601236,2021-03-01,"5,399,971",0.36,14.400
601238.SH,601238,2021-03-01,"17,212,584",0.24,10.670
601258.SH,601258,2021-03-01,"610,332",0.00,1.300
601288.SH,601288,2021-03-01,"1,508,491,330",0.51,3.250
601298.SH,601298,2021-03-01,"7,835,654",0.41,6.610
601311.SH,601311,2021-03-01,"34,217,287",3.05,10.330
601318.SH,601318,2021-03-01,"845,854,306",7.80,84.840
601319.SH,601319,2021-03-01,"49,018,571",0.87,6.130
601326.SH,601326,2021-03-01,"15,808,598",0.33,2.690
601328.SH,601328,2021-03-01,"703,976,906",1.79,4.570
601330.SH,601330,2021-03-01,"1,127,349",0.44,8.580
601333.SH,601333,2021-03-01,"115,972,347",2.05,2.170
601336.SH,601336,2021-03-01,"35,437,769",1.69,51.860
601339.SH,601339,2021-03-01,"13,486,915",0.89,4.400
601360.SH,601360,2021-03-01,"60,115,216",3.35,15.880
601368.SH,601368,2021-03-01,"2,502",0.00,5.060
601369.SH,601369,2021-03-01,"1,955,712",0.11,7.830
601375.SH,601375,2021-03-01,"18,696,486",0.54,4.650
601377.SH,601377,2021-03-01,"123,566,325",1.84,8.570
601388.SH,601388,2021-03-01,380,0.00,3.260
601390.SH,601390,2021-03-01,"312,527,577",1.53,5.810
601398.SH,601398,2021-03-01,"1,113,461,516",0.41,5.340
601456.SH,601456,2021-03-01,"12,196,820",2.56,15.100
601512.SH,601512,2021-03-01,"1,031,319",0.12,9.400
601515.SH,601515,2021-03-01,"8,029,236",0.60,5.700
601519.SH,601519,2021-03-01,"9,285,969",0.46,8.350
601555.SH,601555,2021-03-01,"44,788,255",1.15,8.540
601566.SH,601566,2021-03-01,200,0.00,10.400
601567.SH,601567,2021-03-01,"9,582,932",0.69,6.510
601577.SH,601577,2021-03-01,"30,598,424",3.07,10.180
601588.SH,601588,2021-03-01,"33,363,251",1.25,2.280
601595.SH,601595,2021-03-01,"11,543",0.00,11.630
601598.SH,601598,2021-03-01,"160,292,802",11.85,4.530
601600.SH,601600,2021-03-01,"326,226,296",2.49,4.370
601601.SH,601601,2021-03-01,"204,559,891",2.98,43.560
601607.SH,601607,2021-03-01,"58,291,485",3.03,20.100
601608.SH,601608,2021-03-01,"2,284,569",0.05,3.600
601611.SH,601611,2021-03-01,"105,967",0.00,7.300
601615.SH,601615,2021-03-01,"121,616,195",12.37,20.710
601618.SH,601618,2021-03-01,"346,141,456",1.93,3.370
601619.SH,601619,2021-03-01,"1,747,488",0.08,3.280
601628.SH,601628,2021-03-01,"48,019,421",0.23,33.060
601633.SH,601633,2021-03-01,"40,196,110",0.66,31.830
601636.SH,601636,2021-03-01,"109,061,840",4.06,15.480
601658.SH,601658,2021-03-01,"184,142,496",1.63,6.020
601666.SH,601666,2021-03-01,"19,440,245",0.83,5.210
601668.SH,601668,2021-03-01,"966,229,627",2.37,5.060
601669.SH,601669,2021-03-01,"193,797,107",1.73,3.930
601678.SH,601678,2021-03-01,"13,079,836",0.79,5.900
601688.SH,601688,2021-03-01,"278,290,798",3.78,17.070
601689.SH,601689,2021-03-01,"31,919,951",3.02,39.180
601696.SH,601696,2021-03-01,"3,877,953",0.26,18.770
601698.SH,601698,2021-03-01,"5,277,640",1.29,16.440
601699.SH,601699,2021-03-01,"63,373,911",2.11,5.860
601700.SH,601700,2021-03-01,"863,017",0.07,4.310
601717.SH,601717,2021-03-01,"67,396,395",4.52,15.590
601718.SH,601718,2021-03-01,"188,531",0.00,2.680
601727.SH,601727,2021-03-01,"102,783,114",0.87,5.590
601766.SH,601766,2021-03-01,"38,690,886",0.15,7.100
601777.SH,601777,2021-03-01,"82,350",0.00,5.620
601778.SH,601778,2021-03-01,"3,831,734",0.64,6.200
601788.SH,601788,2021-03-01,"58,012,571",1.48,15.370
601789.SH,601789,2021-03-01,"5,233,941",0.53,3.850
601798.SH,601798,2021-03-01,"18,042",0.00,5.510
601799.SH,601799,2021-03-01,"19,498,572",7.06,189.700
601800.SH,601800,2021-03-01,"25,185,241",0.21,7.050
601801.SH,601801,2021-03-01,"14,038,304",0.70,4.810
601808.SH,601808,2021-03-01,"10,021,970",0.33,17.700
601811.SH,601811,2021-03-01,"6,086,843",0.76,8.920
601816.SH,601816,2021-03-01,"215,414,226",0.78,5.710
601818.SH,601818,2021-03-01,"737,477,702",1.78,4.040
601827.SH,601827,2021-03-01,"901,451",0.23,7.660
601828.SH,601828,2021-03-01,"9,511,044",0.30,8.980
601838.SH,601838,2021-03-01,"90,768,213",2.52,11.030
601857.SH,601857,2021-03-01,"684,091,594",0.42,4.370
601858.SH,601858,2021-03-01,"4,621,506",0.58,10.250
601860.SH,601860,2021-03-01,"9,956,201",0.57,3.900
601865.SH,601865,2021-03-01,"30,977,260",6.91,33.100
601866.SH,601866,2021-03-01,"65,292,397",0.82,2.630
601869.SH,601869,2021-03-01,"3,339,037",3.13,24.650
601872.SH,601872,2021-03-01,"183,032,396",3.26,5.290
601877.SH,601877,2021-03-01,"147,360,862",6.85,35.300
601878.SH,601878,2021-03-01,"37,949,026",1.05,12.900
601880.SH,601880,2021-03-01,"55,208,571",0.31,1.720
601881.SH,601881,2021-03-01,"65,869,357",1.02,10.840
601886.SH,601886,2021-03-01,"670,984",0.05,6.690
601888.SH,601888,2021-03-01,"190,065,474",9.73,324.560
601890.SH,601890,2021-03-01,"18,116",0.00,5.310
601898.SH,601898,2021-03-01,"70,721,583",0.77,5.060
601899.SH,601899,2021-03-01,"638,619,935",3.25,12.320
601901.SH,601901,2021-03-01,"1,476,555,088",17.93,8.500
601908.SH,601908,2021-03-01,"1,209,352",0.06,8.870
601916.SH,601916,2021-03-01,"119,257,880",1.70,4.090
601918.SH,601918,2021-03-01,"146,667",0.00,3.030
601919.SH,601919,2021-03-01,"234,398,374",2.70,12.920
601928.SH,601928,2021-03-01,"2,384,844",0.09,6.270
601929.SH,601929,2021-03-01,"1,386,577",0.04,1.830
601933.SH,601933,2021-03-01,"354,754,395",3.74,7.310
601939.SH,601939,2021-03-01,"527,833,870",5.50,7.270
601949.SH,601949,2021-03-01,"9,667,866",0.53,7.710
601952.SH,601952,2021-03-01,"8,094,971",0.58,12.360
601958.SH,601958,2021-03-01,"53,506,911",1.65,6.420
601963.SH,601963,2021-03-01,"240,200",0.06,13.390
601965.SH,601965,2021-03-01,"11,990",0.00,16.240
601966.SH,601966,2021-03-01,"38,136,834",2.79,45.600
601968.SH,601968,2021-03-01,"32,585",0.00,7.230
601969.SH,601969,2021-03-01,"173,368",0.00,5.540
601985.SH,601985,2021-03-01,"205,242,143",1.31,5.110
601988.SH,601988,2021-03-01,"934,195,844",0.44,3.240
601989.SH,601989,2021-03-01,"265,554,025",1.45,4.140
601990.SH,601990,2021-03-01,"33,927,211",1.64,10.530
601991.SH,601991,2021-03-01,"33,631,949",0.33,2.320
601992.SH,601992,2021-03-01,"110,729,822",1.32,2.860
601995.SH,601995,2021-03-01,"4,526,476",1.73,58.200
601996.SH,601996,2021-03-01,"6,953,256",0.64,3.120
601997.SH,601997,2021-03-01,"25,915,150",0.83,8.110
601998.SH,601998,2021-03-01,"97,372,597",0.28,5.200
603000.SH,603000,2021-03-01,"4,304,962",0.38,19.250
603001.SH,603001,2021-03-01,34,0.00,7.120
603005.SH,603005,2021-03-01,"48,140",0.01,70.000
603007.SH,603007,2021-03-01,"34,018",0.01,5.340
603008.SH,603008,2021-03-01,"5,016,361",1.29,21.420
603012.SH,603012,2021-03-01,"3,294,650",0.51,6.010
603013.SH,603013,2021-03-01,223,0.00,13.480
603018.SH,603018,2021-03-01,"1,004,137",0.18,11.420
603019.SH,603019,2021-03-01,"6,353,115",0.48,31.100
603025.SH,603025,2021-03-01,"665,672",0.07,21.240
603027.SH,603027,2021-03-01,"7,207,483",1.08,39.110
603039.SH,603039,2021-03-01,"1,954,710",0.91,92.220
603043.SH,603043,2021-03-01,"11,958,916",2.96,37.260
603053.SH,603053,2021-03-01,"2,319,221",0.41,10.210
603056.SH,603056,2021-03-01,"27,661,697",2.88,14.190
603060.SH,603060,2021-03-01,"4,372,667",1.01,22.320
603068.SH,603068,2021-03-01,"1,037,102",1.10,67.850
603077.SH,603077,2021-03-01,"159,334,934",1.80,1.570
603080.SH,603080,2021-03-01,"20,598",0.01,10.840
603087.SH,603087,2021-03-01,"730,176",1.29,143.110
603098.SH,603098,2021-03-01,"511,196",0.10,9.280
603103.SH,603103,2021-03-01,"818,894",0.12,14.450
603106.SH,603106,2021-03-01,577,0.00,6.800
603108.SH,603108,2021-03-01,"2,301,402",0.39,10.490
603111.SH,603111,2021-03-01,"1,934",0.00,5.560
603113.SH,603113,2021-03-01,"7,448,041",1.03,22.110
603116.SH,603116,2021-03-01,"47,654",0.00,5.850
603118.SH,603118,2021-03-01,"8,818,429",1.13,9.340
603121.SH,603121,2021-03-01,"1,802,796",1.51,10.190
603126.SH,603126,2021-03-01,"131,838",0.02,6.660
603127.SH,603127,2021-03-01,"6,863,279",3.02,132.980
603128.SH,603128,2021-03-01,"32,145,274",2.45,13.440
603129.SH,603129,2021-03-01,"1,230,912",0.91,148.000
603156.SH,603156,2021-03-01,"495,960",0.03,26.960
603157.SH,603157,2021-03-01,"81,190",0.05,1.660
603160.SH,603160,2021-03-01,"12,107,125",2.67,142.770
603165.SH,603165,2021-03-01,"334,117",0.13,12.850
603167.SH,603167,2021-03-01,"40,197",0.00,8.880
603168.SH,603168,2021-03-01,"161,224",0.04,6.350
603169.SH,603169,2021-03-01,"492,394",0.04,3.750
603180.SH,603180,2021-03-01,"592,556",0.58,57.410
603185.SH,603185,2021-03-01,"4,555,976",5.83,151.700
603188.SH,603188,2021-03-01,"99,172",0.01,5.560
603195.SH,603195,2021-03-01,"4,839,018",6.41,193.000
603197.SH,603197,2021-03-01,"644,988",0.39,25.480
603198.SH,603198,2021-03-01,"11,584,490",1.44,28.940
603208.SH,603208,2021-03-01,"544,090",0.51,106.500
603218.SH,603218,2021-03-01,"18,025,953",2.18,36.540
603220.SH,603220,2021-03-01,"2,187,536",1.17,12.340
603225.SH,603225,2021-03-01,"7,011,701",0.51,19.700
603228.SH,603228,2021-03-01,"4,347,336",0.51,28.340
603233.SH,603233,2021-03-01,"15,588,778",2.37,88.320
603236.SH,603236,2021-03-01,"3,577,580",5.03,249.990
603239.SH,603239,2021-03-01,"73,104",0.02,14.800
603258.SH,603258,2021-03-01,"1,605,388",0.66,29.410
603259.SH,603259,2021-03-01,"140,912,845",9.97,148.660
603260.SH,603260,2021-03-01,"8,472,725",0.90,48.650
603267.SH,603267,2021-03-01,"2,112,704",1.34,124.100
603279.SH,603279,2021-03-01,"3,681,373",1.93,19.380
603283.SH,603283,2021-03-01,"2,973,654",1.69,29.900
603288.SH,603288,2021-03-01,"197,295,211",6.08,172.480
603298.SH,603298,2021-03-01,"17,223,977",1.98,22.310
603300.SH,603300,2021-03-01,70,0.00,7.590
603301.SH,603301,2021-03-01,"520,083",0.48,59.140
603305.SH,603305,2021-03-01,"11,395,979",2.54,34.140
603306.SH,603306,2021-03-01,"121,247",0.03,24.920
603308.SH,603308,2021-03-01,"142,414",0.02,29.500
603317.SH,603317,2021-03-01,"4,556,655",3.63,56.530
603327.SH,603327,2021-03-01,"1,585,645",1.54,18.130
603328.SH,603328,2021-03-01,"9,032,814",0.90,7.050
603332.SH,603332,2021-03-01,367,0.00,20.450
603337.SH,603337,2021-03-01,"3,156,095",0.71,36.280
603338.SH,603338,2021-03-01,"44,933,043",9.25,117.410
603339.SH,603339,2021-03-01,"315,130",0.10,9.600
603345.SH,603345,2021-03-01,"12,078,447",5.19,220.010
603351.SH,603351,2021-03-01,"1,144",0.00,20.790
603355.SH,603355,2021-03-01,"9,025,752",2.25,27.500
603357.SH,603357,2021-03-01,"4,750,457",1.04,8.910
603358.SH,603358,2021-03-01,"6,834",0.00,19.130
603360.SH,603360,2021-03-01,"1,429,452",0.54,15.120
603363.SH,603363,2021-03-01,"5,621,793",0.89,15.050
603367.SH,603367,2021-03-01,"2,187,423",0.48,12.880
603368.SH,603368,2021-03-01,"2,509,505",0.69,21.440
603369.SH,603369,2021-03-01,"48,785,272",3.88,48.810
603379.SH,603379,2021-03-01,"1,306,866",0.67,17.520
603387.SH,603387,2021-03-01,"1,605,633",0.61,31.650
603392.SH,603392,2021-03-01,"751,077",1.72,248.120
603393.SH,603393,2021-03-01,"1,885,452",0.60,19.920
603399.SH,603399,2021-03-01,200,0.00,5.960
603421.SH,603421,2021-03-01,"2,606,699",0.39,8.470
603429.SH,603429,2021-03-01,"1,738,068",0.46,31.550
603444.SH,603444,2021-03-01,"2,795,140",3.88,330.360
603456.SH,603456,2021-03-01,"3,404,029",0.42,37.340
603466.SH,603466,2021-03-01,"7,852,278",2.70,21.350
603486.SH,603486,2021-03-01,"19,544,514",10.87,110.030
603489.SH,603489,2021-03-01,"14,557,140",20.38,210.000
603501.SH,603501,2021-03-01,"49,865,692",6.35,290.470
603505.SH,603505,2021-03-01,"2,438,737",1.02,30.000
603508.SH,603508,2021-03-01,"1,750,223",0.77,24.940
603515.SH,603515,2021-03-01,"37,586,840",4.98,35.450
603517.SH,603517,2021-03-01,"12,714,401",2.08,84.450
603520.SH,603520,2021-03-01,"2,609,457",1.06,68.500
603528.SH,603528,2021-03-01,"1,046",0.00,7.810
603533.SH,603533,2021-03-01,"3,759,356",0.93,39.620
603555.SH,603555,2021-03-01,"39,204",0.00,2.410
603556.SH,603556,2021-03-01,"12,458,849",2.54,13.180
603567.SH,603567,2021-03-01,"11,774",0.00,10.860
603568.SH,603568,2021-03-01,"8,698,724",0.69,21.080
603569.SH,603569,2021-03-01,"73,053",0.01,7.140
603579.SH,603579,2021-03-01,"611,952",0.43,30.000
603583.SH,603583,2021-03-01,"4,607,139",3.11,76.200
603585.SH,603585,2021-03-01,"156,172",0.08,15.360
603587.SH,603587,2021-03-01,"9,522,989",8.35,19.770
603588.SH,603588,2021-03-01,"11,459,458",1.49,16.710
603589.SH,603589,2021-03-01,"29,761,663",4.96,56.800
603590.SH,603590,2021-03-01,"319,911",0.38,36.100
603595.SH,603595,2021-03-01,"39,865",0.02,20.830
603596.SH,603596,2021-03-01,"4,471,725",2.60,34.220
603599.SH,603599,2021-03-01,"8,848,025",1.91,32.210
603600.SH,603600,2021-03-01,"6,790,978",2.24,12.690
603601.SH,603601,2021-03-01,"33,984,253",4.72,11.980
603603.SH,603603,2021-03-01,708,0.00,5.130
603605.SH,603605,2021-03-01,"19,995,669",9.96,173.650
603606.SH,603606,2021-03-01,"27,756,595",4.24,22.660
603609.SH,603609,2021-03-01,"9,544,647",1.05,12.500
603610.SH,603610,2021-03-01,"275,568",0.26,26.180
603612.SH,603612,2021-03-01,"3,406",0.00,15.970
603613.SH,603613,2021-03-01,"1,552,923",1.29,136.680
603616.SH,603616,2021-03-01,86,0.00,5.320
603618.SH,603618,2021-03-01,"3,088",0.00,6.160
603619.SH,603619,2021-03-01,"12,779",0.00,9.850
603626.SH,603626,2021-03-01,"15,573,911",3.23,9.590
603628.SH,603628,2021-03-01,"21,119",0.00,7.790
603638.SH,603638,2021-03-01,"6,049,374",1.08,73.580
603639.SH,603639,2021-03-01,"975,204",0.41,25.600
603650.SH,603650,2021-03-01,"5,275,764",4.01,38.500
603658.SH,603658,2021-03-01,"22,315,001",5.18,124.100
603659.SH,603659,2021-03-01,"16,119,411",3.63,91.000
603660.SH,603660,2021-03-01,"852,957",0.17,7.020
603666.SH,603666,2021-03-01,"511,926",1.29,81.400
603669.SH,603669,2021-03-01,"696,899",0.09,7.710
603678.SH,603678,2021-03-01,"4,815,149",1.04,64.610
603680.SH,603680,2021-03-01,"1,024,939",0.40,14.260
603681.SH,603681,2021-03-01,"1,229,384",1.99,20.950
603686.SH,603686,2021-03-01,"8,014,023",1.92,19.480
603687.SH,603687,2021-03-01,"1,972,544",1.39,9.330
603690.SH,603690,2021-03-01,"1,867,654",0.74,35.280
603698.SH,603698,2021-03-01,"367,659",0.06,16.480
603699.SH,603699,2021-03-01,"157,846",0.02,14.420
603707.SH,603707,2021-03-01,"9,795,640",1.05,42.140
603708.SH,603708,2021-03-01,"10,594,308",1.74,21.160
603711.SH,603711,2021-03-01,"704,232",0.17,20.700
603712.SH,603712,2021-03-01,"6,832,805",0.88,39.280
603713.SH,603713,2021-03-01,"7,505,748",10.94,122.000
603719.SH,603719,2021-03-01,"511,662",0.22,58.830
603727.SH,603727,2021-03-01,146,0.00,16.850
603728.SH,603728,2021-03-01,"5,706,783",1.37,14.480
603730.SH,603730,2021-03-01,"4,374,256",0.75,24.900
603733.SH,603733,2021-03-01,"18,446,889",11.82,25.310
603737.SH,603737,2021-03-01,"37,982,251",14.56,185.880
603757.SH,603757,2021-03-01,"19,095",0.01,22.120
603766.SH,603766,2021-03-01,"30,674,823",1.49,3.340
603773.SH,603773,2021-03-01,"29,522",0.04,25.490
603776.SH,603776,2021-03-01,"3,566",0.00,18.200
603777.SH,603777,2021-03-01,55,0.00,10.640
603786.SH,603786,2021-03-01,"11,466,532",28.59,77.720
603798.SH,603798,2021-03-01,"5,469",0.00,9.170
603799.SH,603799,2021-03-01,"39,259,555",3.44,92.850
603801.SH,603801,2021-03-01,"8,957,644",4.11,47.890
603803.SH,603803,2021-03-01,"4,414,520",1.04,9.130
603806.SH,603806,2021-03-01,"17,546,498",2.28,92.880
603808.SH,603808,2021-03-01,"4,098,613",1.23,14.670
603816.SH,603816,2021-03-01,"26,489,374",4.25,74.900
603818.SH,603818,2021-03-01,187,0.00,7.240
603833.SH,603833,2021-03-01,"41,674,781",6.92,151.530
603848.SH,603848,2021-03-01,"12,225",0.00,13.910
603858.SH,603858,2021-03-01,"37,726,180",3.30,22.800
