symbol,code,date,shareholding,shareholding_percent
600919.SH,600919,2021-02-04,"327,315,022",2.23
600926.SH,600926,2021-02-04,"121,627,761",2.41
600928.SH,600928,2021-02-04,"2,341,473",0.20
600933.SH,600933,2021-02-04,"4,273,485",0.50
600956.SH,600956,2021-02-04,"854,950",0.63
600958.SH,600958,2021-02-04,"131,118,550",2.28
600959.SH,600959,2021-02-04,"1,850,694",0.04
600963.SH,600963,2021-02-04,"623,650",0.03
600965.SH,600965,2021-02-04,"2,309,613",0.28
600967.SH,600967,2021-02-04,"23,151,337",1.37
600968.SH,600968,2021-02-04,"22,644,558",1.21
600970.SH,600970,2021-02-04,"65,448,711",3.76
600971.SH,600971,2021-02-04,"27,384,835",2.28
600973.SH,600973,2021-02-04,"8,340,548",0.68
600975.SH,600975,2021-02-04,"3,926,191",0.60
600976.SH,600976,2021-02-04,"71,600",0.04
600977.SH,600977,2021-02-04,"16,632,733",0.89
600978.SH,600978,2021-02-04,"3,210,553",0.21
600979.SH,600979,2021-02-04,"37,062",0.00
600981.SH,600981,2021-02-04,"4,683",0.00
600983.SH,600983,2021-02-04,"4,500",0.00
600984.SH,600984,2021-02-04,"23,134,074",2.69
600985.SH,600985,2021-02-04,"29,593,632",4.55
600986.SH,600986,2021-02-04,"757,459",0.05
600987.SH,600987,2021-02-04,"15,588,727",1.69
600988.SH,600988,2021-02-04,"24,105,430",1.57
600989.SH,600989,2021-02-04,"21,077,274",1.05
600990.SH,600990,2021-02-04,"342,622",0.21
600993.SH,600993,2021-02-04,"14,658,264",3.40
600995.SH,600995,2021-02-04,"160,211",0.03
600996.SH,600996,2021-02-04,"6,668,412",0.63
600997.SH,600997,2021-02-04,"161,808",0.01
600998.SH,600998,2021-02-04,"60,887,354",3.24
600999.SH,600999,2021-02-04,"107,530,101",1.44
601000.SH,601000,2021-02-04,"140,489,849",2.37
601001.SH,601001,2021-02-04,"9,258,263",0.55
601002.SH,601002,2021-02-04,"975,120",0.11
601003.SH,601003,2021-02-04,"78,890,137",3.07
601005.SH,601005,2021-02-04,"48,545,373",0.57
601006.SH,601006,2021-02-04,"543,498,232",3.65
601009.SH,601009,2021-02-04,"178,774,084",2.10
601010.SH,601010,2021-02-04,"1,129,119",0.06
601012.SH,601012,2021-02-04,"322,252,349",8.54
601015.SH,601015,2021-02-04,"33,921",0.00
601016.SH,601016,2021-02-04,"36,074,040",0.86
601018.SH,601018,2021-02-04,"39,981,046",0.30
601019.SH,601019,2021-02-04,"30,705,757",1.47
601020.SH,601020,2021-02-04,"4,644",0.00
601021.SH,601021,2021-02-04,"22,976,796",2.50
601038.SH,601038,2021-02-04,"3,611,873",0.60
601058.SH,601058,2021-02-04,"41,692,044",1.62
601066.SH,601066,2021-02-04,"26,147,522",1.98
601068.SH,601068,2021-02-04,"9,019,282",3.04
601069.SH,601069,2021-02-04,"2,957,599",0.46
601077.SH,601077,2021-02-04,"71,977,170",1.22
601088.SH,601088,2021-02-04,"112,547,172",0.68
601098.SH,601098,2021-02-04,"168,966,367",9.40
601099.SH,601099,2021-02-04,"81,945,986",1.20
601100.SH,601100,2021-02-04,"147,520,700",11.30
601101.SH,601101,2021-02-04,"19,771",0.00
601106.SH,601106,2021-02-04,"880,535",0.01
601107.SH,601107,2021-02-04,"11,580,794",0.53
601108.SH,601108,2021-02-04,"49,072,628",1.36
601111.SH,601111,2021-02-04,"114,865,543",1.15
601116.SH,601116,2021-02-04,"112,289",0.02
601117.SH,601117,2021-02-04,"62,143,455",1.25
601118.SH,601118,2021-02-04,"2,315,703",0.05
601126.SH,601126,2021-02-04,"617,857",0.07
601127.SH,601127,2021-02-04,"81,005",0.00
601128.SH,601128,2021-02-04,"125,532,607",4.82
601138.SH,601138,2021-02-04,"359,111,836",12.38
601139.SH,601139,2021-02-04,"30,594,025",1.06
601155.SH,601155,2021-02-04,"59,889,345",2.66
601158.SH,601158,2021-02-04,"9,323,505",0.19
601162.SH,601162,2021-02-04,"55,645,319",1.44
601163.SH,601163,2021-02-04,"42,402",0.00
601166.SH,601166,2021-02-04,"596,115,320",3.03
601168.SH,601168,2021-02-04,"3,455,919",0.14
601169.SH,601169,2021-02-04,"519,237,336",2.45
601179.SH,601179,2021-02-04,"3,728,775",0.07
601186.SH,601186,2021-02-04,"26,883,312",0.23
601198.SH,601198,2021-02-04,"40,564,477",1.47
601199.SH,601199,2021-02-04,"251,037",0.02
601200.SH,601200,2021-02-04,"13,554,781",1.20
601208.SH,601208,2021-02-04,"112,050",0.01
601211.SH,601211,2021-02-04,"138,193,367",1.85
601212.SH,601212,2021-02-04,"29,516",0.00
601216.SH,601216,2021-02-04,"118,810,779",1.40
601218.SH,601218,2021-02-04,"677,071",0.06
601222.SH,601222,2021-02-04,"21,023,296",1.20
601225.SH,601225,2021-02-04,"357,027,652",3.57
601226.SH,601226,2021-02-04,"615,374",0.05
601228.SH,601228,2021-02-04,"349,062",0.00
601229.SH,601229,2021-02-04,"335,674,370",2.44
601231.SH,601231,2021-02-04,"86,590,729",3.96
601233.SH,601233,2021-02-04,"71,854,277",3.14
601236.SH,601236,2021-02-04,"5,755,974",0.39
601238.SH,601238,2021-02-04,"26,190,046",0.36
601258.SH,601258,2021-02-04,"610,332",0.00
601288.SH,601288,2021-02-04,"1,466,720,016",0.49
601298.SH,601298,2021-02-04,"8,541,030",0.45
601311.SH,601311,2021-02-04,"27,769,756",2.47
601318.SH,601318,2021-02-04,"845,809,116",7.80
601319.SH,601319,2021-02-04,"46,705,454",0.83
601326.SH,601326,2021-02-04,"13,135,881",0.27
601328.SH,601328,2021-02-04,"681,862,724",1.73
601330.SH,601330,2021-02-04,"1,146,936",0.44
601333.SH,601333,2021-02-04,"97,707,621",1.72
601336.SH,601336,2021-02-04,"37,700,832",1.80
601339.SH,601339,2021-02-04,"13,486,915",0.89
601360.SH,601360,2021-02-04,"54,574,196",3.05
601368.SH,601368,2021-02-04,"2,502",0.00
601369.SH,601369,2021-02-04,"1,955,712",0.11
601375.SH,601375,2021-02-04,"25,954,926",0.75
601377.SH,601377,2021-02-04,"120,673,186",1.80
601388.SH,601388,2021-02-04,380,0.00
601390.SH,601390,2021-02-04,"294,325,498",1.44
601398.SH,601398,2021-02-04,"1,226,934,485",0.45
601456.SH,601456,2021-02-04,"10,314,107",2.16
601512.SH,601512,2021-02-04,"1,047,940",0.13
601515.SH,601515,2021-02-04,"8,029,236",0.60
601519.SH,601519,2021-02-04,"6,745,967",0.33
601555.SH,601555,2021-02-04,"49,721,256",1.28
601566.SH,601566,2021-02-04,200,0.00
601567.SH,601567,2021-02-04,"8,442,763",0.60
601577.SH,601577,2021-02-04,"26,665,568",2.67
601588.SH,601588,2021-02-04,"30,203,845",1.13
601595.SH,601595,2021-02-04,"11,543",0.00
601598.SH,601598,2021-02-04,"137,739,611",10.19
601600.SH,601600,2021-02-04,"231,365,366",1.76
601601.SH,601601,2021-02-04,"171,841,007",2.51
601607.SH,601607,2021-02-04,"54,034,425",2.80
601608.SH,601608,2021-02-04,"2,301,869",0.05
601611.SH,601611,2021-02-04,"107,967",0.00
601615.SH,601615,2021-02-04,"95,988,577",9.76
601618.SH,601618,2021-02-04,"276,191,234",1.54
601619.SH,601619,2021-02-04,"1,747,488",0.08
601628.SH,601628,2021-02-04,"48,169,884",0.23
601633.SH,601633,2021-02-04,"29,913,327",0.49
601636.SH,601636,2021-02-04,"91,880,805",3.42
601658.SH,601658,2021-02-04,"113,905,489",1.01
601666.SH,601666,2021-02-04,"22,797,097",0.97
601668.SH,601668,2021-02-04,"944,724,316",2.33
601669.SH,601669,2021-02-04,"170,243,175",1.52
601678.SH,601678,2021-02-04,"14,956,336",0.90
601688.SH,601688,2021-02-04,"288,809,914",3.92
601689.SH,601689,2021-02-04,"32,680,154",3.09
601696.SH,601696,2021-02-04,"1,679,488",0.60
601698.SH,601698,2021-02-04,"5,775,494",1.41
601699.SH,601699,2021-02-04,"65,694,186",2.19
601700.SH,601700,2021-02-04,"863,017",0.07
601717.SH,601717,2021-02-04,"63,669,532",4.27
601718.SH,601718,2021-02-04,"188,531",0.00
601727.SH,601727,2021-02-04,"106,454,333",0.94
601766.SH,601766,2021-02-04,"46,666,934",0.19
601777.SH,601777,2021-02-04,"85,350",0.00
601778.SH,601778,2021-02-04,"3,250,153",0.54
601788.SH,601788,2021-02-04,"54,366,417",1.39
601789.SH,601789,2021-02-04,"3,562,743",0.36
601798.SH,601798,2021-02-04,"18,042",0.00
601799.SH,601799,2021-02-04,"18,446,882",6.67
601800.SH,601800,2021-02-04,"28,159,917",0.23
601801.SH,601801,2021-02-04,"12,052,348",0.60
601808.SH,601808,2021-02-04,"12,779,915",0.43
601811.SH,601811,2021-02-04,"5,719,206",0.72
601816.SH,601816,2021-02-04,"180,955,657",0.66
601818.SH,601818,2021-02-04,"817,643,797",1.97
601827.SH,601827,2021-02-04,"188,588",0.04
601828.SH,601828,2021-02-04,"10,881,544",0.34
601838.SH,601838,2021-02-04,"104,480,676",2.90
601857.SH,601857,2021-02-04,"611,369,557",0.37
601858.SH,601858,2021-02-04,"4,718,787",0.59
601860.SH,601860,2021-02-04,"9,969,501",0.57
601865.SH,601865,2021-02-04,"34,346,098",7.66
601866.SH,601866,2021-02-04,"71,498,904",0.90
601869.SH,601869,2021-02-04,"3,204,079",3.00
601872.SH,601872,2021-02-04,"143,481,012",2.56
601877.SH,601877,2021-02-04,"168,562,879",7.84
601878.SH,601878,2021-02-04,"36,141,154",1.00
601880.SH,601880,2021-02-04,"36,810,417",0.47
601881.SH,601881,2021-02-04,"72,400,244",1.12
601886.SH,601886,2021-02-04,"670,984",0.05
601888.SH,601888,2021-02-04,"196,966,987",10.08
601890.SH,601890,2021-02-04,"18,116",0.00
601898.SH,601898,2021-02-04,"47,725,652",0.52
601899.SH,601899,2021-02-04,"546,739,925",2.78
601901.SH,601901,2021-02-04,"1,474,842,762",17.91
601908.SH,601908,2021-02-04,"1,209,552",0.06
601916.SH,601916,2021-02-04,"84,279,913",1.20
601918.SH,601918,2021-02-04,"151,667",0.00
601919.SH,601919,2021-02-04,"242,968,115",2.80
601928.SH,601928,2021-02-04,"2,384,844",0.09
601929.SH,601929,2021-02-04,"1,386,977",0.04
601933.SH,601933,2021-02-04,"364,842,262",3.85
601939.SH,601939,2021-02-04,"536,329,430",5.59
601949.SH,601949,2021-02-04,"9,014,355",0.49
601952.SH,601952,2021-02-04,"10,781,162",0.78
601958.SH,601958,2021-02-04,"33,351,452",1.03
601965.SH,601965,2021-02-04,"11,990",0.00
601966.SH,601966,2021-02-04,"34,629,356",2.53
601968.SH,601968,2021-02-04,"32,585",0.00
601969.SH,601969,2021-02-04,"173,368",0.00
601985.SH,601985,2021-02-04,"196,447,870",1.26
601988.SH,601988,2021-02-04,"891,785,012",0.42
601989.SH,601989,2021-02-04,"250,100,654",1.36
601990.SH,601990,2021-02-04,"34,342,026",1.66
601991.SH,601991,2021-02-04,"37,313,999",0.37
601992.SH,601992,2021-02-04,"102,006,373",1.22
601995.SH,601995,2021-02-04,"1,887,574",0.72
601996.SH,601996,2021-02-04,"6,953,256",0.64
601997.SH,601997,2021-02-04,"25,080,960",0.81
601998.SH,601998,2021-02-04,"94,270,141",0.27
603000.SH,603000,2021-02-04,"4,198,170",0.37
603001.SH,603001,2021-02-04,34,0.00
603005.SH,603005,2021-02-04,"48,140",0.01
603007.SH,603007,2021-02-04,"34,018",0.01
603008.SH,603008,2021-02-04,"4,927,570",1.27
603012.SH,603012,2021-02-04,"1,506,838",0.23
603013.SH,603013,2021-02-04,223,0.00
603018.SH,603018,2021-02-04,"3,593,000",0.64
603019.SH,603019,2021-02-04,"7,175,150",0.55
603025.SH,603025,2021-02-04,"739,780",0.08
603027.SH,603027,2021-02-04,"8,477,317",1.28
603039.SH,603039,2021-02-04,"1,938,638",0.91
603043.SH,603043,2021-02-04,"11,810,522",2.92
603053.SH,603053,2021-02-04,"665,447",0.11
603056.SH,603056,2021-02-04,"29,849,846",3.10
603060.SH,603060,2021-02-04,"3,689,982",0.85
603068.SH,603068,2021-02-04,"1,080,503",1.14
603077.SH,603077,2021-02-04,"146,804,571",1.66
603080.SH,603080,2021-02-04,"20,598",0.01
603087.SH,603087,2021-02-04,"807,317",1.43
603098.SH,603098,2021-02-04,"512,396",0.10
603103.SH,603103,2021-02-04,"838,510",0.13
603106.SH,603106,2021-02-04,577,0.00
603108.SH,603108,2021-02-04,"3,517,100",0.60
603111.SH,603111,2021-02-04,"1,934",0.00
603113.SH,603113,2021-02-04,"8,915,740",1.24
603116.SH,603116,2021-02-04,"117,546",0.02
603118.SH,603118,2021-02-04,"6,617,541",0.85
603121.SH,603121,2021-02-04,"1,177,266",0.99
603126.SH,603126,2021-02-04,"131,838",0.02
603127.SH,603127,2021-02-04,"5,333,876",2.35
603128.SH,603128,2021-02-04,"32,959,776",2.51
603129.SH,603129,2021-02-04,"1,183,211",0.88
603156.SH,603156,2021-02-04,"503,960",0.06
603157.SH,603157,2021-02-04,"81,190",0.05
603160.SH,603160,2021-02-04,"10,038,704",2.21
603165.SH,603165,2021-02-04,"334,117",0.13
603167.SH,603167,2021-02-04,"40,197",0.00
603168.SH,603168,2021-02-04,"161,224",0.04
603169.SH,603169,2021-02-04,"492,394",0.04
603180.SH,603180,2021-02-04,"688,491",0.67
603185.SH,603185,2021-02-04,"3,650,985",4.67
603188.SH,603188,2021-02-04,"99,172",0.01
603195.SH,603195,2021-02-04,"2,525,857",4.20
603197.SH,603197,2021-02-04,"417,996",0.25
603198.SH,603198,2021-02-04,"10,532,647",1.31
603208.SH,603208,2021-02-04,"635,336",0.60
603218.SH,603218,2021-02-04,"19,297,718",2.33
603220.SH,603220,2021-02-04,"1,377,762",0.74
603225.SH,603225,2021-02-04,"4,076,206",0.29
603228.SH,603228,2021-02-04,"4,369,013",0.52
603233.SH,603233,2021-02-04,"16,053,492",2.44
603236.SH,603236,2021-02-04,"6,676,454",9.40
603239.SH,603239,2021-02-04,"73,104",0.02
603258.SH,603258,2021-02-04,"1,443,322",0.59
603259.SH,603259,2021-02-04,"141,040,943",9.98
603260.SH,603260,2021-02-04,"12,709,293",1.35
603267.SH,603267,2021-02-04,"2,373,370",1.50
603279.SH,603279,2021-02-04,"4,237,047",2.22
603283.SH,603283,2021-02-04,"2,210,294",1.26
603288.SH,603288,2021-02-04,"201,538,854",6.21
603298.SH,603298,2021-02-04,"20,101,289",2.32
603300.SH,603300,2021-02-04,70,0.00
603301.SH,603301,2021-02-04,"394,609",0.36
603305.SH,603305,2021-02-04,"11,145,242",2.49
603306.SH,603306,2021-02-04,"121,637",0.03
603308.SH,603308,2021-02-04,"142,414",0.02
603317.SH,603317,2021-02-04,"5,844,736",4.66
603327.SH,603327,2021-02-04,"1,248,381",1.21
603328.SH,603328,2021-02-04,"7,899,405",0.79
603332.SH,603332,2021-02-04,367,0.00
603337.SH,603337,2021-02-04,"3,224,566",0.72
603338.SH,603338,2021-02-04,"45,753,755",9.42
603339.SH,603339,2021-02-04,"315,130",0.10
603345.SH,603345,2021-02-04,"10,279,888",4.41
603351.SH,603351,2021-02-04,"1,284",0.00
603355.SH,603355,2021-02-04,"9,332,178",2.32
603357.SH,603357,2021-02-04,"4,155,471",0.91
603358.SH,603358,2021-02-04,"6,834",0.00
603360.SH,603360,2021-02-04,"1,298,679",0.49
603363.SH,603363,2021-02-04,"6,271,422",1.00
603367.SH,603367,2021-02-04,"1,500,368",0.33
603368.SH,603368,2021-02-04,"2,449,767",0.68
603369.SH,603369,2021-02-04,"46,246,820",3.68
603379.SH,603379,2021-02-04,"1,030,248",0.53
603387.SH,603387,2021-02-04,"1,600,878",0.61
603392.SH,603392,2021-02-04,"693,733",1.59
603393.SH,603393,2021-02-04,"1,119,222",0.35
603399.SH,603399,2021-02-04,800,0.00
603421.SH,603421,2021-02-04,"1,064,864",0.16
603429.SH,603429,2021-02-04,"2,393,911",0.64
603444.SH,603444,2021-02-04,"2,745,845",3.82
603456.SH,603456,2021-02-04,"6,343,358",0.78
603466.SH,603466,2021-02-04,"5,835,474",2.01
603486.SH,603486,2021-02-04,"14,718,978",8.19
603489.SH,603489,2021-02-04,"12,660,254",17.73
603501.SH,603501,2021-02-04,"49,861,346",6.35
603505.SH,603505,2021-02-04,"1,908,414",0.80
603508.SH,603508,2021-02-04,"1,444,911",0.64
603515.SH,603515,2021-02-04,"37,573,181",4.98
603517.SH,603517,2021-02-04,"12,778,391",2.09
603520.SH,603520,2021-02-04,"3,350,166",1.42
603528.SH,603528,2021-02-04,"1,046",0.00
603533.SH,603533,2021-02-04,"2,396,902",0.59
603555.SH,603555,2021-02-04,"41,004",0.00
603556.SH,603556,2021-02-04,"12,186,034",2.49
603567.SH,603567,2021-02-04,"11,774",0.00
603568.SH,603568,2021-02-04,"10,319,056",0.82
603569.SH,603569,2021-02-04,"73,053",0.01
603579.SH,603579,2021-02-04,"612,052",0.43
603583.SH,603583,2021-02-04,"4,392,282",2.97
603585.SH,603585,2021-02-04,"183,672",0.10
603587.SH,603587,2021-02-04,"8,848,666",7.76
603588.SH,603588,2021-02-04,"10,958,256",1.45
603589.SH,603589,2021-02-04,"29,264,465",4.87
603590.SH,603590,2021-02-04,"194,610",0.23
603595.SH,603595,2021-02-04,"39,865",0.02
603596.SH,603596,2021-02-04,"5,115,076",2.98
603599.SH,603599,2021-02-04,"10,377,172",2.24
603600.SH,603600,2021-02-04,"5,936,129",1.96
603601.SH,603601,2021-02-04,"35,556,274",4.94
603603.SH,603603,2021-02-04,708,0.00
603605.SH,603605,2021-02-04,"17,970,252",8.95
603606.SH,603606,2021-02-04,"31,608,357",4.83
603609.SH,603609,2021-02-04,"8,608,740",0.95
603610.SH,603610,2021-02-04,"295,077",0.28
603612.SH,603612,2021-02-04,"3,406",0.00
603613.SH,603613,2021-02-04,"2,459,243",2.04
603616.SH,603616,2021-02-04,86,0.00
603618.SH,603618,2021-02-04,"3,088",0.00
603619.SH,603619,2021-02-04,"12,779",0.00
603626.SH,603626,2021-02-04,"11,747,784",2.43
603628.SH,603628,2021-02-04,"21,119",0.00
603638.SH,603638,2021-02-04,"6,885,342",1.23
603639.SH,603639,2021-02-04,"877,449",0.37
603650.SH,603650,2021-02-04,"4,661,958",3.54
603658.SH,603658,2021-02-04,"22,991,847",5.33
603659.SH,603659,2021-02-04,"15,721,583",3.54
603660.SH,603660,2021-02-04,"858,202",0.17
603666.SH,603666,2021-02-04,"887,378",2.24
603669.SH,603669,2021-02-04,"707,499",0.09
603678.SH,603678,2021-02-04,"9,227,716",2.00
603680.SH,603680,2021-02-04,"622,997",0.24
603681.SH,603681,2021-02-04,"712,003",1.15
603686.SH,603686,2021-02-04,"10,078,610",2.42
603687.SH,603687,2021-02-04,"195,713",0.13
603690.SH,603690,2021-02-04,"1,948,947",0.77
603698.SH,603698,2021-02-04,"392,615",0.07
603699.SH,603699,2021-02-04,"160,346",0.02
603707.SH,603707,2021-02-04,"9,076,897",0.97
603708.SH,603708,2021-02-04,"5,500,754",0.90
603711.SH,603711,2021-02-04,"769,212",0.18
603712.SH,603712,2021-02-04,"6,829,467",1.86
603713.SH,603713,2021-02-04,"7,712,750",11.24
603719.SH,603719,2021-02-04,"247,777",0.60
603727.SH,603727,2021-02-04,146,0.00
603728.SH,603728,2021-02-04,"5,747,864",1.38
603730.SH,603730,2021-02-04,"3,335,320",0.57
603733.SH,603733,2021-02-04,"17,994,417",11.53
603737.SH,603737,2021-02-04,"36,257,203",13.90
603757.SH,603757,2021-02-04,"19,095",0.01
603766.SH,603766,2021-02-04,"31,104,717",1.51
603773.SH,603773,2021-02-04,"64,822",0.10
603776.SH,603776,2021-02-04,"3,566",0.00
603777.SH,603777,2021-02-04,55,0.00
603786.SH,603786,2021-02-04,"8,544,424",21.30
603798.SH,603798,2021-02-04,"5,469",0.00
603799.SH,603799,2021-02-04,"40,263,359",3.63
603801.SH,603801,2021-02-04,"5,701,522",2.61
603803.SH,603803,2021-02-04,"2,296,796",0.54
603806.SH,603806,2021-02-04,"15,959,365",2.07
603808.SH,603808,2021-02-04,"5,257,697",1.58
603816.SH,603816,2021-02-04,"28,200,568",4.52
603818.SH,603818,2021-02-04,187,0.00
603833.SH,603833,2021-02-04,"42,246,503",7.02
603848.SH,603848,2021-02-04,"18,289",0.00
603858.SH,603858,2021-02-04,"37,051,575",3.24
603861.SH,603861,2021-02-04,"1,753",0.00
603866.SH,603866,2021-02-04,"37,597,405",5.52
603868.SH,603868,2021-02-04,"2,148,992",0.49
603871.SH,603871,2021-02-04,"3,018,654",5.50
603876.SH,603876,2021-02-04,"945,417",0.39
603877.SH,603877,2021-02-04,"6,325,052",1.32
603881.SH,603881,2021-02-04,"3,800,567",1.80
603882.SH,603882,2021-02-04,"50,778,627",11.05
603883.SH,603883,2021-02-04,"33,660,640",8.26
603885.SH,603885,2021-02-04,"9,559,777",0.53
603887.SH,603887,2021-02-04,"1,257,763",0.43
603888.SH,603888,2021-02-04,"2,775,974",0.53
603895.SH,603895,2021-02-04,808,0.00
603897.SH,603897,2021-02-04,"18,056",0.03
603898.SH,603898,2021-02-04,"1,495,182",0.48
603899.SH,603899,2021-02-04,"34,041,681",3.70
603915.SH,603915,2021-02-04,"9,140,095",7.31
603916.SH,603916,2021-02-04,"2,889,400",0.83
603920.SH,603920,2021-02-04,"3,983,518",0.97
603927.SH,603927,2021-02-04,"1,826,498",0.56
603929.SH,603929,2021-02-04,"232,849",0.10
603939.SH,603939,2021-02-04,"55,995,039",10.87
603956.SH,603956,2021-02-04,"1,514,513",1.72
603959.SH,603959,2021-02-04,"2,621",0.00
603960.SH,603960,2021-02-04,"6,824,603",2.65
603979.SH,603979,2021-02-04,"191,567",0.03
603982.SH,603982,2021-02-04,"755,545",0.92
603983.SH,603983,2021-02-04,"1,034,173",1.34
603986.SH,603986,2021-02-04,"22,327,114",5.08
603989.SH,603989,2021-02-04,"2,091,342",0.52
603993.SH,603993,2021-02-04,"472,456,432",2.67
603997.SH,603997,2021-02-04,"4,069,837",0.52
605108.SH,605108,2021-02-04,"578,205",1.15
605168.SH,605168,2021-02-04,"105,300",0.60
605198.SH,605198,2021-02-04,"253,630",1.26
605199.SH,605199,2021-02-04,"174,610",0.43
605222.SH,605222,2021-02-04,"34,907",0.06
000001.SZ,000001,2021-02-04,"1,915,560,489",9.87
000002.SZ,000002,2021-02-04,"606,411,207",6.23
000005.SZ,000005,2021-02-04,"2,010",0.00
000006.SZ,000006,2021-02-04,"4,671,008",0.34
000008.SZ,000008,2021-02-04,"40,156,876",1.44
000009.SZ,000009,2021-02-04,"41,636,166",1.61
000011.SZ,000011,2021-02-04,"1,148,193",0.21
000012.SZ,000012,2021-02-04,"79,071,716",4.03
000016.SZ,000016,2021-02-04,"9,976,656",0.62
000019.SZ,000019,2021-02-04,"6,607,043",0.60
000021.SZ,000021,2021-02-04,"16,686,398",1.13
000025.SZ,000025,2021-02-04,"1,182,563",0.30
000027.SZ,000027,2021-02-04,"39,843,110",0.83
000028.SZ,000028,2021-02-04,"13,681,436",3.66
000029.SZ,000029,2021-02-04,"1,685,826",0.18
000030.SZ,000030,2021-02-04,"6,918,828",0.39
000031.SZ,000031,2021-02-04,"23,570,057",0.54
000032.SZ,000032,2021-02-04,"1,514,696",0.36
000034.SZ,000034,2021-02-04,"4,902,520",0.74
000035.SZ,000035,2021-02-04,"11,532,026",0.45
000036.SZ,000036,2021-02-04,"970,743",0.06
000039.SZ,000039,2021-02-04,"16,495,595",1.07
000040.SZ,000040,2021-02-04,"1,239,990",0.08
000042.SZ,000042,2021-02-04,"251,176",0.03
000045.SZ,000045,2021-02-04,3,0.00
000046.SZ,000046,2021-02-04,"52,905,589",1.01
000049.SZ,000049,2021-02-04,"3,073,812",1.48
000050.SZ,000050,2021-02-04,"42,774,862",1.74
000055.SZ,000055,2021-02-04,166,0.00
000058.SZ,000058,2021-02-04,"1,598,825",0.16
000059.SZ,000059,2021-02-04,"23,103,710",1.44
000060.SZ,000060,2021-02-04,"39,495,267",1.10
000061.SZ,000061,2021-02-04,"11,481,988",0.67
000062.SZ,000062,2021-02-04,"7,114,063",0.68
000063.SZ,000063,2021-02-04,"60,436,415",1.56
000065.SZ,000065,2021-02-04,"1,288,352",0.16
000066.SZ,000066,2021-02-04,"65,318,237",2.22
000068.SZ,000068,2021-02-04,"36,267",0.00
000069.SZ,000069,2021-02-04,"165,539,449",2.01
000070.SZ,000070,2021-02-04,"6,221,304",0.76
000078.SZ,000078,2021-02-04,"15,955,597",0.58
000088.SZ,000088,2021-02-04,"1,530,069",0.06
000089.SZ,000089,2021-02-04,"86,336,732",4.20
000090.SZ,000090,2021-02-04,"16,481,741",0.88
000096.SZ,000096,2021-02-04,"12,504,542",2.36
000099.SZ,000099,2021-02-04,"4,352,619",0.71
000100.SZ,000100,2021-02-04,"559,071,767",3.98
000150.SZ,000150,2021-02-04,"529,547",0.06
000155.SZ,000155,2021-02-04,119,0.00
000156.SZ,000156,2021-02-04,"10,523,001",0.56
000157.SZ,000157,2021-02-04,"483,788,789",7.37
000158.SZ,000158,2021-02-04,"16,173,416",1.01
000166.SZ,000166,2021-02-04,"282,655,786",1.25
000301.SZ,000301,2021-02-04,"84,523,870",1.74
000333.SZ,000333,2021-02-04,"1,060,431,162",15.06
000338.SZ,000338,2021-02-04,"840,436,222",14.02
000400.SZ,000400,2021-02-04,"74,727,827",7.41
000401.SZ,000401,2021-02-04,"26,815,119",1.98
000402.SZ,000402,2021-02-04,"40,555,689",1.35
000403.SZ,000403,2021-02-04,"1,226,667",0.17
000407.SZ,000407,2021-02-04,78,0.00
000413.SZ,000413,2021-02-04,"14,038,636",0.25
000415.SZ,000415,2021-02-04,"80,885,797",1.30
000417.SZ,000417,2021-02-04,"5,249",0.00
000423.SZ,000423,2021-02-04,"61,206,024",9.35
000425.SZ,000425,2021-02-04,"466,159,899",5.95
000426.SZ,000426,2021-02-04,"36,825,905",2.00
000429.SZ,000429,2021-02-04,"353,915",0.02
000488.SZ,000488,2021-02-04,"38,955,829",2.22
000498.SZ,000498,2021-02-04,"9,598,072",0.61
000501.SZ,000501,2021-02-04,"13,167,799",1.71
000503.SZ,000503,2021-02-04,"3,115,664",0.34
000507.SZ,000507,2021-02-04,"19,524",0.00
000510.SZ,000510,2021-02-04,"5,025",0.00
000513.SZ,000513,2021-02-04,"27,476,382",4.43
000514.SZ,000514,2021-02-04,"23,639",0.00
000516.SZ,000516,2021-02-04,"13,096,994",0.57
000517.SZ,000517,2021-02-04,"15,758,277",0.49
000518.SZ,000518,2021-02-04,"35,300",0.00
000519.SZ,000519,2021-02-04,"4,397,752",0.31
000523.SZ,000523,2021-02-04,71,0.00
000525.SZ,000525,2021-02-04,"62,783",0.01
000528.SZ,000528,2021-02-04,"47,044,832",3.18
000532.SZ,000532,2021-02-04,58,0.00
000533.SZ,000533,2021-02-04,"38,100",0.00
000536.SZ,000536,2021-02-04,"406,147",0.01
000537.SZ,000537,2021-02-04,"12,427,291",0.66
000538.SZ,000538,2021-02-04,"92,242,600",7.22
000539.SZ,000539,2021-02-04,"648,060",0.01
000540.SZ,000540,2021-02-04,"67,274,725",0.96
000541.SZ,000541,2021-02-04,"99,394",0.00
000543.SZ,000543,2021-02-04,"23,821,826",1.05
000544.SZ,000544,2021-02-04,"4,749,574",0.48
000546.SZ,000546,2021-02-04,"4,631,684",0.64
000547.SZ,000547,2021-02-04,"51,464,282",3.20
000550.SZ,000550,2021-02-04,"8,089,357",1.55
000552.SZ,000552,2021-02-04,"1,047,025",0.04
000553.SZ,000553,2021-02-04,"6,933,517",0.31
000555.SZ,000555,2021-02-04,"3,815,588",0.39
000558.SZ,000558,2021-02-04,"13,102",0.00
