symbol,code,date,shareholding,shareholding_percent,close
600210.SH,600210,2021-03-08,"46,207,807",3.04,4.810
600211.SH,600211,2021-03-08,"879,030",0.35,49.930
600216.SH,600216,2021-03-08,"16,748,618",1.73,16.170
600219.SH,600219,2021-03-08,"310,257,296",2.59,3.650
600221.SH,600221,2021-03-08,"37,184,545",0.22,1.380
600223.SH,600223,2021-03-08,"4,555,081",0.45,11.380
600226.SH,600226,2021-03-08,"527,052",0.02,2.400
600230.SH,600230,2021-03-08,"8,012",0.00,12.820
600231.SH,600231,2021-03-08,"619,386",0.02,2.480
600233.SH,600233,2021-03-08,"51,325,923",1.62,11.370
600236.SH,600236,2021-03-08,"24,964,188",0.31,4.820
600238.SH,600238,2021-03-08,400,0.00,7.920
600239.SH,600239,2021-03-08,"1,086,781",0.06,2.340
600248.SH,600248,2021-03-08,"2,651",0.00,4.250
600251.SH,600251,2021-03-08,"55,423",0.00,6.370
600252.SH,600252,2021-03-08,"23,730,215",0.68,2.860
600255.SH,600255,2021-03-08,"574,897",0.03,2.400
600256.SH,600256,2021-03-08,"140,684,442",2.08,2.840
600257.SH,600257,2021-03-08,"284,737",0.05,4.920
600258.SH,600258,2021-03-08,"77,361,188",7.90,22.810
600259.SH,600259,2021-03-08,"306,600",0.10,45.300
600260.SH,600260,2021-03-08,"26,164,241",2.69,9.230
600261.SH,600261,2021-03-08,"22,905,934",1.57,3.970
600266.SH,600266,2021-03-08,"1,738,385",0.07,4.790
600267.SH,600267,2021-03-08,"720,825",0.07,15.940
600268.SH,600268,2021-03-08,"20,400",0.00,6.670
600269.SH,600269,2021-03-08,"1,575,494",0.06,3.430
600271.SH,600271,2021-03-08,"9,463,320",0.51,11.530
600273.SH,600273,2021-03-08,"26,214,603",1.82,8.970
600276.SH,600276,2021-03-08,"658,602,223",12.41,92.120
600277.SH,600277,2021-03-08,"7,429,391",0.27,3.200
600278.SH,600278,2021-03-08,"7,294",0.00,8.890
600280.SH,600280,2021-03-08,"117,881",0.01,3.310
600282.SH,600282,2021-03-08,"216,877,859",4.87,3.460
600284.SH,600284,2021-03-08,"8,034,011",0.82,6.000
600285.SH,600285,2021-03-08,"13,147,957",2.31,8.870
600289.SH,600289,2021-03-08,"69,611",0.01,3.900
600290.SH,600290,2021-03-08,200,0.00,3.320
600291.SH,600291,2021-03-08,"531,588",0.04,4.150
600292.SH,600292,2021-03-08,"829,738",0.10,8.010
600295.SH,600295,2021-03-08,"8,439,755",1.29,22.770
600297.SH,600297,2021-03-08,"38,040,068",0.46,2.760
600298.SH,600298,2021-03-08,"93,712,672",11.37,49.470
600299.SH,600299,2021-03-08,"6,268,077",0.23,13.670
600300.SH,600300,2021-03-08,"1,058,781",0.06,3.910
600305.SH,600305,2021-03-08,"50,358,756",5.02,19.900
600307.SH,600307,2021-03-08,"1,564,608",0.02,1.660
600309.SH,600309,2021-03-08,"163,203,368",11.46,107.890
600310.SH,600310,2021-03-08,"1,538,906",0.18,4.110
600312.SH,600312,2021-03-08,"10,095,125",0.74,6.760
600315.SH,600315,2021-03-08,"28,951,404",4.31,44.990
600316.SH,600316,2021-03-08,"260,546",0.03,36.370
600318.SH,600318,2021-03-08,"13,468",0.00,8.250
600321.SH,600321,2021-03-08,"134,400",0.00,2.010
600323.SH,600323,2021-03-08,"7,321,440",0.95,25.990
600325.SH,600325,2021-03-08,"42,169,451",1.99,6.180
600326.SH,600326,2021-03-08,"15,838,137",1.72,7.050
600327.SH,600327,2021-03-08,"311,261",0.03,4.160
600329.SH,600329,2021-03-08,"14,854,111",2.62,17.980
600332.SH,600332,2021-03-08,"18,040,803",1.28,28.820
600333.SH,600333,2021-03-08,"5,800",0.00,5.240
600335.SH,600335,2021-03-08,"2,133,968",0.20,5.000
600337.SH,600337,2021-03-08,"13,171,428",0.80,5.530
600338.SH,600338,2021-03-08,"12,684,498",1.38,9.570
600340.SH,600340,2021-03-08,"86,047,946",2.21,7.990
600343.SH,600343,2021-03-08,"535,571",0.08,10.420
600345.SH,600345,2021-03-08,"49,492",0.02,14.890
600346.SH,600346,2021-03-08,"133,203,777",1.89,34.410
600348.SH,600348,2021-03-08,"49,967,223",2.07,5.010
600350.SH,600350,2021-03-08,"23,213,020",0.48,6.340
600351.SH,600351,2021-03-08,"797,272",0.10,4.870
600352.SH,600352,2021-03-08,"84,551,784",2.59,16.050
600353.SH,600353,2021-03-08,"2,000",0.00,4.760
600362.SH,600362,2021-03-08,"42,798,751",2.06,24.050
600363.SH,600363,2021-03-08,"3,237,490",0.73,22.760
600366.SH,600366,2021-03-08,"7,737,205",0.78,7.360
600368.SH,600368,2021-03-08,"25,533,560",2.26,3.520
600369.SH,600369,2021-03-08,"58,773,985",1.04,4.760
600372.SH,600372,2021-03-08,"21,947,115",1.13,16.200
600373.SH,600373,2021-03-08,"59,705,189",4.40,10.120
600375.SH,600375,2021-03-08,"74,101",0.01,7.710
600376.SH,600376,2021-03-08,"24,075,366",0.93,5.650
600377.SH,600377,2021-03-08,"14,796,475",0.38,9.250
600378.SH,600378,2021-03-08,"6,469,632",1.81,23.500
600380.SH,600380,2021-03-08,"91,690,871",4.69,12.560
600381.SH,600381,2021-03-08,100,0.00,6.500
600382.SH,600382,2021-03-08,"2,366",0.00,6.170
600383.SH,600383,2021-03-08,"109,097,047",2.41,12.210
600386.SH,600386,2021-03-08,"497,355",0.06,3.430
600387.SH,600387,2021-03-08,"9,303,053",2.30,6.250
600388.SH,600388,2021-03-08,"9,625,986",0.90,9.160
600389.SH,600389,2021-03-08,50,0.00,21.160
600391.SH,600391,2021-03-08,"517,350",0.15,19.010
600392.SH,600392,2021-03-08,"39,964,921",2.27,19.230
600393.SH,600393,2021-03-08,"2,087,838",0.21,1.820
600395.SH,600395,2021-03-08,"23,185,768",1.40,7.030
600396.SH,600396,2021-03-08,"132,900",0.00,2.350
600397.SH,600397,2021-03-08,"489,383",0.04,2.540
600398.SH,600398,2021-03-08,"16,079,687",0.37,6.990
600399.SH,600399,2021-03-08,"54,637",0.00,13.010
600400.SH,600400,2021-03-08,"1,012,463",0.03,3.110
600403.SH,600403,2021-03-08,"62,059",0.00,3.740
600405.SH,600405,2021-03-08,"88,002",0.01,6.040
600406.SH,600406,2021-03-08,"610,615,070",13.32,26.750
600409.SH,600409,2021-03-08,"30,089,628",1.45,11.290
600410.SH,600410,2021-03-08,"1,173,583",0.10,7.570
600415.SH,600415,2021-03-08,"14,051,372",0.25,5.110
600416.SH,600416,2021-03-08,"358,882",0.03,18.940
600418.SH,600418,2021-03-08,"2,320,697",0.12,9.580
600420.SH,600420,2021-03-08,"7,042,752",0.68,9.010
600422.SH,600422,2021-03-08,"5,174,639",0.68,8.260
600425.SH,600425,2021-03-08,"34,473",0.00,3.720
600426.SH,600426,2021-03-08,"44,678,525",2.75,37.570
600428.SH,600428,2021-03-08,"850,449",0.03,4.030
600433.SH,600433,2021-03-08,"667,041",0.05,6.030
600435.SH,600435,2021-03-08,"1,056,895",0.07,8.010
600436.SH,600436,2021-03-08,"21,888,049",3.62,256.060
600438.SH,600438,2021-03-08,"225,264,626",5.25,33.780
600439.SH,600439,2021-03-08,"3,882,679",0.34,2.540
600446.SH,600446,2021-03-08,"16,151,172",1.88,15.880
600449.SH,600449,2021-03-08,"400,777",0.08,14.520
600452.SH,600452,2021-03-08,"5,103,782",1.16,17.950
600458.SH,600458,2021-03-08,"209,036",0.02,8.120
600459.SH,600459,2021-03-08,"2,777,639",0.63,22.550
600460.SH,600460,2021-03-08,"21,572,221",1.64,26.020
600466.SH,600466,2021-03-08,"35,207,214",1.16,4.390
600467.SH,600467,2021-03-08,"34,900",0.00,2.650
600468.SH,600468,2021-03-08,"666,079",0.05,4.120
600469.SH,600469,2021-03-08,300,0.00,5.450
600470.SH,600470,2021-03-08,100,0.00,4.750
600477.SH,600477,2021-03-08,"18,563,089",0.86,4.220
600478.SH,600478,2021-03-08,"21,935",0.00,4.050
600479.SH,600479,2021-03-08,"393,122",0.09,8.690
600480.SH,600480,2021-03-08,"584,532",0.07,8.150
600481.SH,600481,2021-03-08,"1,474,077",0.09,4.720
600482.SH,600482,2021-03-08,"1,656,603",0.19,17.060
600483.SH,600483,2021-03-08,"8,004,307",0.51,9.830
600485.SH,600485,2021-03-08,"628,734",0.03,1.390
600486.SH,600486,2021-03-08,"7,371,066",2.37,116.840
600487.SH,600487,2021-03-08,"46,107,337",2.42,12.970
600488.SH,600488,2021-03-08,"2,630",0.00,4.960
600489.SH,600489,2021-03-08,"88,610,329",2.42,8.720
600490.SH,600490,2021-03-08,"2,324,317",0.11,4.030
600491.SH,600491,2021-03-08,"13,857,129",0.90,5.320
600495.SH,600495,2021-03-08,"632,830",0.05,3.970
600496.SH,600496,2021-03-08,"1,356,225",0.07,5.660
600497.SH,600497,2021-03-08,"3,277,886",0.06,5.040
600498.SH,600498,2021-03-08,"23,499,005",2.07,19.180
600499.SH,600499,2021-03-08,"1,090,583",0.06,8.880
600500.SH,600500,2021-03-08,"6,384,726",0.23,5.200
600501.SH,600501,2021-03-08,"674,361",0.16,9.000
600502.SH,600502,2021-03-08,"11,602,135",0.67,3.800
600503.SH,600503,2021-03-08,"1,424,449",0.08,3.880
600507.SH,600507,2021-03-08,"178,861,928",8.29,7.810
600508.SH,600508,2021-03-08,100,0.00,9.270
600509.SH,600509,2021-03-08,"8,525",0.00,5.030
600510.SH,600510,2021-03-08,"2,136,657",0.20,6.670
600511.SH,600511,2021-03-08,"12,261,478",2.21,36.330
600513.SH,600513,2021-03-08,"48,781",0.01,8.730
600516.SH,600516,2021-03-08,"268,602,699",7.05,9.450
600517.SH,600517,2021-03-08,"1,166,824",0.06,6.650
600518.SH,600518,2021-03-08,"1,360,139",0.03,2.220
600519.SH,600519,2021-03-08,"97,059,861",7.72,1960.000
600521.SH,600521,2021-03-08,"21,420,745",1.47,27.080
600522.SH,600522,2021-03-08,"166,371,391",5.42,11.640
600523.SH,600523,2021-03-08,"9,280",0.00,14.930
600525.SH,600525,2021-03-08,"1,955,154",0.14,5.490
600526.SH,600526,2021-03-08,"1,343,092",0.24,4.440
600527.SH,600527,2021-03-08,"3,481,754",0.20,2.690
600528.SH,600528,2021-03-08,"1,640,975",0.07,8.890
600529.SH,600529,2021-03-08,"48,124,357",8.08,40.050
600531.SH,600531,2021-03-08,"8,383,228",0.76,5.880
600532.SH,600532,2021-03-08,"37,201",0.00,14.700
600535.SH,600535,2021-03-08,"2,510,291",0.16,13.710
600536.SH,600536,2021-03-08,"9,795,675",1.98,57.420
600537.SH,600537,2021-03-08,"626,291",0.05,4.060
600545.SH,600545,2021-03-08,"3,919,912",0.20,3.360
600546.SH,600546,2021-03-08,"12,098",0.00,6.890
600547.SH,600547,2021-03-08,"66,590,236",1.88,22.160
600548.SH,600548,2021-03-08,"6,448,777",0.44,8.780
600549.SH,600549,2021-03-08,"43,805,174",3.11,20.120
600551.SH,600551,2021-03-08,"247,978",0.04,7.110
600552.SH,600552,2021-03-08,"1,643,654",0.21,7.880
600556.SH,600556,2021-03-08,"1,426,387",0.40,12.070
600557.SH,600557,2021-03-08,"5,259,424",0.88,10.820
600559.SH,600559,2021-03-08,"13,331,968",1.52,19.720
600561.SH,600561,2021-03-08,"11,900",0.00,4.150
600562.SH,600562,2021-03-08,"2,742,948",0.41,14.150
600563.SH,600563,2021-03-08,"9,183,470",4.08,94.320
600565.SH,600565,2021-03-08,"32,872,908",1.36,2.570
600566.SH,600566,2021-03-08,"18,352,632",2.25,20.740
600567.SH,600567,2021-03-08,"168,077,892",3.65,3.510
600568.SH,600568,2021-03-08,"504,541",0.03,1.590
600570.SH,600570,2021-03-08,"78,546,290",7.52,84.540
600571.SH,600571,2021-03-08,"673,245",0.15,7.340
600572.SH,600572,2021-03-08,"10,215,931",0.38,4.270
600577.SH,600577,2021-03-08,"52,265,739",2.72,3.460
600578.SH,600578,2021-03-08,"4,743,956",0.07,2.960
600580.SH,600580,2021-03-08,"19,975,052",1.52,11.860
600582.SH,600582,2021-03-08,"191,088,776",4.61,3.350
600583.SH,600583,2021-03-08,"118,693,918",2.68,4.940
600584.SH,600584,2021-03-08,"13,708,814",1.00,38.350
600585.SH,600585,2021-03-08,"354,104,742",8.85,51.100
600586.SH,600586,2021-03-08,"1,377,329",0.09,7.120
600587.SH,600587,2021-03-08,"8,474,542",2.10,13.160
600588.SH,600588,2021-03-08,"112,324,524",3.45,33.100
600589.SH,600589,2021-03-08,101,0.00,3.030
600594.SH,600594,2021-03-08,"673,364",0.08,5.190
600596.SH,600596,2021-03-08,"7,735,404",1.10,12.780
600597.SH,600597,2021-03-08,"12,422,626",1.01,16.980
600598.SH,600598,2021-03-08,"26,790,495",1.50,16.590
600600.SH,600600,2021-03-08,"18,720,719",2.69,76.140
600601.SH,600601,2021-03-08,"1,715,472",0.07,3.500
600604.SH,600604,2021-03-08,"253,708",0.01,6.060
600606.SH,600606,2021-03-08,"246,873,987",2.02,5.560
600611.SH,600611,2021-03-08,"12,685,542",0.81,3.660
600612.SH,600612,2021-03-08,"2,116,447",0.66,54.700
600613.SH,600613,2021-03-08,"398,145",0.08,4.520
600614.SH,600614,2021-03-08,"749,936",0.04,0.740
600616.SH,600616,2021-03-08,"4,941",0.00,6.630
600617.SH,600617,2021-03-08,"133,104",0.01,4.010
600618.SH,600618,2021-03-08,"3,200",0.00,7.970
600620.SH,600620,2021-03-08,"6,095",0.00,6.140
600621.SH,600621,2021-03-08,"3,914,527",0.36,17.290
600622.SH,600622,2021-03-08,"12,680,954",0.84,3.260
600623.SH,600623,2021-03-08,"1,498,442",0.08,7.600
600624.SH,600624,2021-03-08,"106,136",0.01,7.080
600626.SH,600626,2021-03-08,"12,650,001",1.56,3.880
600628.SH,600628,2021-03-08,"331,057",0.05,8.230
600629.SH,600629,2021-03-08,41,0.00,7.200
600633.SH,600633,2021-03-08,"443,443",0.03,7.530
600634.SH,600634,2021-03-08,"7,096",0.00,0.820
600635.SH,600635,2021-03-08,"12,703,426",0.52,3.710
600636.SH,600636,2021-03-08,"42,878",0.00,11.390
600637.SH,600637,2021-03-08,"69,067,613",2.02,9.240
600638.SH,600638,2021-03-08,"379,117",0.05,5.790
600639.SH,600639,2021-03-08,"11,410,886",1.34,12.300
600640.SH,600640,2021-03-08,"34,045",0.00,11.010
600641.SH,600641,2021-03-08,"25,832,963",2.69,13.830
600642.SH,600642,2021-03-08,"71,891,390",1.57,5.390
600643.SH,600643,2021-03-08,"30,573,663",1.88,7.080
600645.SH,600645,2021-03-08,"350,101",0.08,17.610
600648.SH,600648,2021-03-08,"5,856,981",0.62,14.000
600649.SH,600649,2021-03-08,"2,553,380",0.10,4.860
600650.SH,600650,2021-03-08,"334,569",0.08,10.080
600651.SH,600651,2021-03-08,"67,298",0.00,3.470
600654.SH,600654,2021-03-08,"227,831",0.03,1.580
600655.SH,600655,2021-03-08,"56,615,971",3.52,10.360
600657.SH,600657,2021-03-08,"25,759,394",1.68,3.960
600658.SH,600658,2021-03-08,91,0.00,5.050
600660.SH,600660,2021-03-08,"160,822,275",8.02,45.830
600661.SH,600661,2021-03-08,"47,676",0.01,14.570
600662.SH,600662,2021-03-08,"513,013",0.04,8.490
600663.SH,600663,2021-03-08,"9,323,110",0.31,10.550
600664.SH,600664,2021-03-08,"5,183,875",0.20,2.720
600666.SH,600666,2021-03-08,"750,907",0.09,1.270
600667.SH,600667,2021-03-08,"68,145,756",3.23,9.230
600668.SH,600668,2021-03-08,"763,897",0.22,13.660
600673.SH,600673,2021-03-08,"49,259,775",2.00,5.160
600674.SH,600674,2021-03-08,"149,086,392",3.38,11.380
600675.SH,600675,2021-03-08,"27,403,730",1.22,3.400
600676.SH,600676,2021-03-08,"714,398",0.06,4.630
600677.SH,600677,2021-03-08,"4,800",0.00,3.010
600681.SH,600681,2021-03-08,"10,535,560",0.73,5.430
600682.SH,600682,2021-03-08,"11,859,896",1.01,9.700
600684.SH,600684,2021-03-08,"1,308,493",0.15,2.890
600685.SH,600685,2021-03-08,"3,347,867",0.40,24.820
600686.SH,600686,2021-03-08,"3,250",0.00,6.850
600688.SH,600688,2021-03-08,"81,626,127",1.11,3.700
600690.SH,600690,2021-03-08,"488,784,493",7.74,28.000
600693.SH,600693,2021-03-08,"2,952,265",0.32,4.250
600694.SH,600694,2021-03-08,"6,318,351",2.15,19.300
600697.SH,600697,2021-03-08,"1,552",0.00,13.460
600699.SH,600699,2021-03-08,"121,231,427",9.79,21.320
600702.SH,600702,2021-03-08,"493,966",0.14,58.050
600703.SH,600703,2021-03-08,"119,077,822",2.91,28.640
600704.SH,600704,2021-03-08,"117,685,507",2.32,4.730
600705.SH,600705,2021-03-08,"123,443,793",1.38,4.130
600708.SH,600708,2021-03-08,"6,866,392",0.30,2.440
600711.SH,600711,2021-03-08,"17,204,332",0.71,7.170
600715.SH,600715,2021-03-08,2,0.00,2.240
600716.SH,600716,2021-03-08,"543,120",0.05,4.050
600717.SH,600717,2021-03-08,"1,694,742",0.07,4.750
600718.SH,600718,2021-03-08,"1,160,480",0.09,9.700
600720.SH,600720,2021-03-08,"20,087,580",2.58,14.340
600724.SH,600724,2021-03-08,"6,683",0.00,3.370
600728.SH,600728,2021-03-08,"14,565,815",0.84,7.000
600729.SH,600729,2021-03-08,"10,400,467",2.55,29.130
600730.SH,600730,2021-03-08,"159,935",0.02,4.280
600733.SH,600733,2021-03-08,"8,734,911",0.47,8.830
600736.SH,600736,2021-03-08,"2,283,103",0.19,4.560
600737.SH,600737,2021-03-08,"29,511,684",1.39,10.020
600738.SH,600738,2021-03-08,"2,372,594",0.32,6.790
600739.SH,600739,2021-03-08,"20,901,130",1.36,21.520
600740.SH,600740,2021-03-08,"33,185,137",3.44,6.750
600741.SH,600741,2021-03-08,"196,222,950",6.22,23.850
600742.SH,600742,2021-03-08,"13,284,138",1.98,9.660
600743.SH,600743,2021-03-08,"2,245,938",0.09,2.130
600745.SH,600745,2021-03-08,"28,834,908",3.33,104.750
600748.SH,600748,2021-03-08,"29,577,848",1.60,4.740
600750.SH,600750,2021-03-08,"3,040,895",0.48,10.710
600754.SH,600754,2021-03-08,"52,264,157",6.51,45.600
600755.SH,600755,2021-03-08,"15,228,124",0.82,6.660
600756.SH,600756,2021-03-08,"6,064,263",1.87,13.330
600757.SH,600757,2021-03-08,"199,981",0.01,5.280
600758.SH,600758,2021-03-08,"1,308",0.00,3.050
600759.SH,600759,2021-03-08,"96,960",0.00,2.180
600760.SH,600760,2021-03-08,"14,625,952",1.04,66.110
600761.SH,600761,2021-03-08,"1,545,084",0.20,14.150
600763.SH,600763,2021-03-08,"10,403,466",3.24,214.000
600764.SH,600764,2021-03-08,"1,124,554",0.22,27.810
600765.SH,600765,2021-03-08,"7,335,501",0.85,16.230
600770.SH,600770,2021-03-08,"51,975",0.00,5.240
600771.SH,600771,2021-03-08,197,0.00,16.790
600773.SH,600773,2021-03-08,"413,036",0.05,8.370
600775.SH,600775,2021-03-08,"4,524,545",0.67,6.440
600776.SH,600776,2021-03-08,"3,946,971",0.41,12.530
600777.SH,600777,2021-03-08,"82,957,173",1.33,1.580
600778.SH,600778,2021-03-08,"54,000",0.01,3.670
600779.SH,600779,2021-03-08,"31,184,614",6.38,63.200
600780.SH,600780,2021-03-08,"26,472",0.00,3.360
600781.SH,600781,2021-03-08,369,0.00,3.010
600782.SH,600782,2021-03-08,"218,311,452",6.84,5.060
600783.SH,600783,2021-03-08,"184,456",0.02,13.640
600784.SH,600784,2021-03-08,"17,188",0.00,5.480
600785.SH,600785,2021-03-08,401,0.00,11.230
600787.SH,600787,2021-03-08,"100,346,226",4.56,4.870
600790.SH,600790,2021-03-08,"669,512",0.04,3.200
600794.SH,600794,2021-03-08,"389,814",0.03,3.590
600795.SH,600795,2021-03-08,"74,906,884",0.38,2.170
600797.SH,600797,2021-03-08,"7,500",0.00,6.560
