symbol,code,date,shareholding,shareholding_percent,close
600030.SH,600030,2021-03-07,"313,198,474",3.19,25.050
600031.SH,600031,2021-03-07,"786,526,598",9.27,41.110
600033.SH,600033,2021-03-07,"819,091",0.02,2.640
600036.SH,600036,2021-03-07,"1,215,836,657",5.89,51.400
600037.SH,600037,2021-03-07,"453,875",0.03,9.010
600038.SH,600038,2021-03-07,"11,754,506",1.99,51.360
600039.SH,600039,2021-03-07,"52,893,903",1.46,5.680
600048.SH,600048,2021-03-07,"545,162,360",4.55,15.330
600050.SH,600050,2021-03-07,"75,667,960",0.24,4.430
600053.SH,600053,2021-03-07,"6,203,161",1.43,18.000
600054.SH,600054,2021-03-07,"1,142,780",0.22,10.700
600056.SH,600056,2021-03-07,"12,771,040",1.19,13.930
600057.SH,600057,2021-03-07,"41,223,031",1.92,6.160
600058.SH,600058,2021-03-07,"118,659",0.01,7.890
600059.SH,600059,2021-03-07,"217,608",0.02,11.660
600060.SH,600060,2021-03-07,"8,086,337",0.61,13.010
600061.SH,600061,2021-03-07,"47,528,237",1.12,12.410
600062.SH,600062,2021-03-07,"35,639,472",3.41,11.700
600063.SH,600063,2021-03-07,"1,550,641",0.08,4.450
600064.SH,600064,2021-03-07,"1,159,414",0.09,10.190
600066.SH,600066,2021-03-07,"166,009,252",7.49,16.820
600067.SH,600067,2021-03-07,"973,373",0.06,3.480
600068.SH,600068,2021-03-07,"97,644,550",2.12,6.930
600070.SH,600070,2021-03-07,"9,225,568",1.76,7.260
600072.SH,600072,2021-03-07,"2,856,114",0.38,11.810
600073.SH,600073,2021-03-07,"6,032,351",0.64,8.940
600075.SH,600075,2021-03-07,"33,911",0.00,7.540
600077.SH,600077,2021-03-07,249,0.00,2.680
600078.SH,600078,2021-03-07,"6,215",0.00,3.730
600079.SH,600079,2021-03-07,"24,836,871",1.83,27.250
600081.SH,600081,2021-03-07,"260,608",0.08,12.920
600085.SH,600085,2021-03-07,"6,533,413",0.47,26.790
600088.SH,600088,2021-03-07,"189,696",0.04,9.900
600089.SH,600089,2021-03-07,"62,178,200",1.67,11.600
600093.SH,600093,2021-03-07,"7,630,220",0.67,8.210
600094.SH,600094,2021-03-07,"58,959,549",2.58,3.980
600096.SH,600096,2021-03-07,"203,687",0.01,8.110
600098.SH,600098,2021-03-07,"1,031,363",0.03,5.860
600100.SH,600100,2021-03-07,"2,273,965",0.07,6.000
600101.SH,600101,2021-03-07,"30,597",0.00,5.440
600104.SH,600104,2021-03-07,"472,903,764",4.04,20.840
600105.SH,600105,2021-03-07,"1,736,130",0.12,3.470
600106.SH,600106,2021-03-07,"1,843,320",0.13,2.640
600108.SH,600108,2021-03-07,"263,648",0.01,2.950
600109.SH,600109,2021-03-07,"86,563,085",2.86,13.040
600110.SH,600110,2021-03-07,"1,500",0.00,8.360
600111.SH,600111,2021-03-07,"88,242,278",2.42,21.590
600112.SH,600112,2021-03-07,"192,779",0.03,1.530
600113.SH,600113,2021-03-07,167,0.00,6.210
600114.SH,600114,2021-03-07,"96,717",0.01,8.980
600115.SH,600115,2021-03-07,"142,784,222",1.45,4.880
600116.SH,600116,2021-03-07,"695,304",0.07,9.000
600118.SH,600118,2021-03-07,"6,270,155",0.53,32.090
600119.SH,600119,2021-03-07,"130,051",0.04,7.060
600120.SH,600120,2021-03-07,"15,162,683",0.68,5.720
600122.SH,600122,2021-03-07,"1,942,303",0.16,1.220
600123.SH,600123,2021-03-07,"483,639",0.04,5.270
600125.SH,600125,2021-03-07,"35,669,864",2.73,5.460
600131.SH,600131,2021-03-07,"5,928,898",1.09,15.460
600132.SH,600132,2021-03-07,"35,072,453",7.24,109.170
600135.SH,600135,2021-03-07,"222,166",0.05,6.110
600136.SH,600136,2021-03-07,"1,077,373",0.22,6.190
600138.SH,600138,2021-03-07,"23,279,615",3.21,11.590
600141.SH,600141,2021-03-07,"15,936,120",1.86,13.590
600143.SH,600143,2021-03-07,"93,746,935",3.64,26.040
600150.SH,600150,2021-03-07,"10,135,097",0.62,15.710
600153.SH,600153,2021-03-07,"99,162,095",3.49,8.240
600155.SH,600155,2021-03-07,"9,348,082",0.53,10.940
600157.SH,600157,2021-03-07,"2,574,742",0.01,1.400
600158.SH,600158,2021-03-07,"193,381",0.02,11.760
600160.SH,600160,2021-03-07,"69,446,712",2.57,8.370
600161.SH,600161,2021-03-07,"20,354,313",1.62,34.930
600162.SH,600162,2021-03-07,"13,719,507",0.40,1.850
600166.SH,600166,2021-03-07,"2,978,401",0.04,3.650
600167.SH,600167,2021-03-07,"18,438,412",0.80,10.760
600168.SH,600168,2021-03-07,"94,720",0.01,6.710
600169.SH,600169,2021-03-07,"2,616,502",0.10,2.610
600170.SH,600170,2021-03-07,"186,812,384",2.09,3.000
600171.SH,600171,2021-03-07,"6,113,266",0.87,15.010
600172.SH,600172,2021-03-07,"1,187,929",0.09,3.240
600173.SH,600173,2021-03-07,"689,582",0.09,4.510
600176.SH,600176,2021-03-07,"275,461,854",7.86,20.840
600177.SH,600177,2021-03-07,"80,053,350",1.72,8.150
600179.SH,600179,2021-03-07,"327,041",0.00,3.920
600180.SH,600180,2021-03-07,"34,398,287",3.38,5.310
600183.SH,600183,2021-03-07,"114,938,718",5.01,26.940
600185.SH,600185,2021-03-07,"94,615,263",4.59,6.160
600188.SH,600188,2021-03-07,"90,314,226",3.05,11.880
600190.SH,600190,2021-03-07,"268,304",0.01,2.940
600195.SH,600195,2021-03-07,"210,694",0.02,14.290
600196.SH,600196,2021-03-07,"34,982,493",1.73,42.550
600197.SH,600197,2021-03-07,"748,115",0.15,19.680
600200.SH,600200,2021-03-07,"2,962,457",0.41,4.950
600201.SH,600201,2021-03-07,"211,978,857",18.92,21.580
600206.SH,600206,2021-03-07,"5,919,168",0.70,12.710
600208.SH,600208,2021-03-07,"112,445,719",1.30,3.110
600210.SH,600210,2021-03-07,"46,494,906",3.06,4.890
600211.SH,600211,2021-03-07,"1,293,100",0.52,51.840
600216.SH,600216,2021-03-07,"14,404,808",1.49,16.360
600219.SH,600219,2021-03-07,"354,447,848",2.96,3.700
600221.SH,600221,2021-03-07,"37,194,645",0.22,1.430
600223.SH,600223,2021-03-07,"3,664,981",0.36,11.800
600226.SH,600226,2021-03-07,"527,052",0.02,2.290
600230.SH,600230,2021-03-07,"8,012",0.00,13.180
600231.SH,600231,2021-03-07,"619,386",0.02,2.480
600233.SH,600233,2021-03-07,"51,334,460",1.62,11.510
600236.SH,600236,2021-03-07,"24,629,554",0.31,4.710
600238.SH,600238,2021-03-07,400,0.00,8.180
600239.SH,600239,2021-03-07,"1,086,781",0.06,2.370
600248.SH,600248,2021-03-07,"2,651",0.00,4.220
600251.SH,600251,2021-03-07,"55,423",0.00,6.620
600252.SH,600252,2021-03-07,"22,983,615",0.66,2.870
600255.SH,600255,2021-03-07,"574,897",0.03,2.410
600256.SH,600256,2021-03-07,"138,634,872",2.05,2.800
600257.SH,600257,2021-03-07,"284,737",0.05,5.170
600258.SH,600258,2021-03-07,"77,888,866",7.95,23.800
600259.SH,600259,2021-03-07,"306,600",0.10,46.920
600260.SH,600260,2021-03-07,"27,919,221",2.87,9.280
600261.SH,600261,2021-03-07,"22,905,934",1.57,3.870
600266.SH,600266,2021-03-07,"1,738,385",0.07,4.770
600267.SH,600267,2021-03-07,"720,825",0.07,16.440
600268.SH,600268,2021-03-07,"20,400",0.00,6.710
600269.SH,600269,2021-03-07,"1,575,494",0.06,3.430
600271.SH,600271,2021-03-07,"9,487,820",0.51,11.570
600273.SH,600273,2021-03-07,"27,071,232",1.88,9.010
600276.SH,600276,2021-03-07,"662,415,452",12.48,100.300
600277.SH,600277,2021-03-07,"7,429,391",0.27,3.170
600278.SH,600278,2021-03-07,"7,294",0.00,8.890
600280.SH,600280,2021-03-07,"117,881",0.01,3.150
600282.SH,600282,2021-03-07,"213,655,495",4.80,3.420
600284.SH,600284,2021-03-07,"7,716,069",0.79,6.020
600285.SH,600285,2021-03-07,"13,846,673",2.43,9.050
600289.SH,600289,2021-03-07,"69,611",0.01,3.880
600290.SH,600290,2021-03-07,200,0.00,3.160
600291.SH,600291,2021-03-07,"531,588",0.04,3.910
600292.SH,600292,2021-03-07,"829,738",0.10,7.960
600295.SH,600295,2021-03-07,"8,956,221",1.37,23.400
600297.SH,600297,2021-03-07,"38,117,968",0.46,2.670
600298.SH,600298,2021-03-07,"93,430,012",11.33,53.010
600299.SH,600299,2021-03-07,"6,649,600",0.24,13.600
600300.SH,600300,2021-03-07,"1,058,781",0.06,3.960
600305.SH,600305,2021-03-07,"51,067,829",5.09,20.340
600307.SH,600307,2021-03-07,"1,564,608",0.02,1.670
600309.SH,600309,2021-03-07,"165,892,503",11.65,109.790
600310.SH,600310,2021-03-07,"1,538,906",0.18,4.070
600312.SH,600312,2021-03-07,"10,642,325",0.78,6.710
600315.SH,600315,2021-03-07,"30,091,232",4.48,45.590
600316.SH,600316,2021-03-07,"260,546",0.03,40.410
600318.SH,600318,2021-03-07,"13,468",0.00,8.420
600321.SH,600321,2021-03-07,"134,400",0.00,2.030
600323.SH,600323,2021-03-07,"7,236,931",0.94,26.100
600325.SH,600325,2021-03-07,"42,304,267",2.00,6.240
600326.SH,600326,2021-03-07,"15,851,730",1.72,7.110
600327.SH,600327,2021-03-07,"311,261",0.03,4.260
600329.SH,600329,2021-03-07,"14,588,073",2.57,17.630
600332.SH,600332,2021-03-07,"17,831,763",1.26,29.450
600333.SH,600333,2021-03-07,"5,800",0.00,5.490
600335.SH,600335,2021-03-07,"2,133,968",0.20,5.030
600337.SH,600337,2021-03-07,"14,041,957",0.86,5.640
600338.SH,600338,2021-03-07,"15,461,798",1.69,10.000
600340.SH,600340,2021-03-07,"86,964,549",2.23,7.760
600343.SH,600343,2021-03-07,"535,571",0.08,10.790
600345.SH,600345,2021-03-07,"49,492",0.02,15.010
600346.SH,600346,2021-03-07,"138,653,862",1.96,36.150
600348.SH,600348,2021-03-07,"50,909,374",2.11,5.030
600350.SH,600350,2021-03-07,"23,121,119",0.48,6.400
600351.SH,600351,2021-03-07,"797,272",0.10,4.910
600352.SH,600352,2021-03-07,"85,909,725",2.64,16.000
600353.SH,600353,2021-03-07,"2,000",0.00,4.810
600362.SH,600362,2021-03-07,"45,822,279",2.20,25.040
600363.SH,600363,2021-03-07,"3,638,086",0.82,23.400
600366.SH,600366,2021-03-07,"7,737,205",0.78,7.500
600368.SH,600368,2021-03-07,"25,185,273",2.23,3.570
600369.SH,600369,2021-03-07,"57,751,708",1.02,4.800
600372.SH,600372,2021-03-07,"22,250,974",1.15,17.320
600373.SH,600373,2021-03-07,"59,011,845",4.35,10.090
600375.SH,600375,2021-03-07,"74,101",0.01,7.760
600376.SH,600376,2021-03-07,"23,176,270",0.89,5.630
600377.SH,600377,2021-03-07,"14,574,646",0.38,9.170
600378.SH,600378,2021-03-07,"6,208,648",1.74,23.690
600380.SH,600380,2021-03-07,"93,619,833",4.79,12.930
600381.SH,600381,2021-03-07,100,0.00,7.080
600382.SH,600382,2021-03-07,"2,366",0.00,6.330
600383.SH,600383,2021-03-07,"107,028,150",2.37,12.340
600386.SH,600386,2021-03-07,"497,355",0.06,3.450
600387.SH,600387,2021-03-07,"8,988,553",2.22,6.200
600388.SH,600388,2021-03-07,"9,638,486",0.90,9.150
600389.SH,600389,2021-03-07,50,0.00,21.400
600391.SH,600391,2021-03-07,"517,350",0.15,20.240
600392.SH,600392,2021-03-07,"37,848,826",2.15,21.370
600393.SH,600393,2021-03-07,"2,087,838",0.21,1.870
600395.SH,600395,2021-03-07,"23,926,068",1.44,7.220
600396.SH,600396,2021-03-07,"132,900",0.00,2.310
600397.SH,600397,2021-03-07,"489,383",0.04,2.540
600398.SH,600398,2021-03-07,"16,079,687",0.37,6.960
600399.SH,600399,2021-03-07,"54,637",0.00,13.690
600400.SH,600400,2021-03-07,"1,012,463",0.03,3.140
600403.SH,600403,2021-03-07,"62,059",0.00,3.640
600405.SH,600405,2021-03-07,"88,002",0.01,5.820
600406.SH,600406,2021-03-07,"607,182,618",13.24,28.830
600409.SH,600409,2021-03-07,"32,577,783",1.57,11.760
600410.SH,600410,2021-03-07,"1,173,583",0.10,7.640
600415.SH,600415,2021-03-07,"13,798,309",0.25,5.140
600416.SH,600416,2021-03-07,"358,882",0.03,19.940
600418.SH,600418,2021-03-07,"2,320,697",0.12,9.470
600420.SH,600420,2021-03-07,"6,941,802",0.67,8.900
600422.SH,600422,2021-03-07,"5,333,196",0.70,8.230
600425.SH,600425,2021-03-07,"34,473",0.00,3.810
600426.SH,600426,2021-03-07,"46,524,293",2.86,38.040
600428.SH,600428,2021-03-07,"850,449",0.03,4.100
600433.SH,600433,2021-03-07,"667,041",0.05,6.170
600435.SH,600435,2021-03-07,"1,056,895",0.07,8.170
600436.SH,600436,2021-03-07,"21,670,666",3.59,281.530
600438.SH,600438,2021-03-07,"216,230,050",5.04,37.240
600439.SH,600439,2021-03-07,"3,882,679",0.34,2.590
600446.SH,600446,2021-03-07,"16,984,419",1.98,15.600
600449.SH,600449,2021-03-07,"400,777",0.08,14.480
600452.SH,600452,2021-03-07,"4,594,816",1.04,17.500
600458.SH,600458,2021-03-07,"209,036",0.02,7.980
600459.SH,600459,2021-03-07,"2,818,425",0.64,22.580
600460.SH,600460,2021-03-07,"20,382,002",1.55,27.320
600466.SH,600466,2021-03-07,"32,444,937",1.06,4.410
600467.SH,600467,2021-03-07,"34,900",0.00,2.710
600468.SH,600468,2021-03-07,"666,079",0.05,4.190
600469.SH,600469,2021-03-07,300,0.00,5.420
600470.SH,600470,2021-03-07,100,0.00,4.740
600477.SH,600477,2021-03-07,"17,682,708",0.82,4.130
600478.SH,600478,2021-03-07,"21,935",0.00,4.110
600479.SH,600479,2021-03-07,"393,122",0.09,8.760
600480.SH,600480,2021-03-07,"584,532",0.07,8.190
600481.SH,600481,2021-03-07,"1,474,077",0.09,4.740
600482.SH,600482,2021-03-07,"1,656,603",0.19,17.390
600483.SH,600483,2021-03-07,"7,580,983",0.48,9.650
600485.SH,600485,2021-03-07,"628,734",0.03,1.390
600486.SH,600486,2021-03-07,"7,066,364",2.28,125.410
600487.SH,600487,2021-03-07,"45,790,706",2.40,13.140
600488.SH,600488,2021-03-07,"2,630",0.00,4.970
600489.SH,600489,2021-03-07,"89,333,084",2.44,8.890
600490.SH,600490,2021-03-07,"2,324,317",0.11,4.120
600491.SH,600491,2021-03-07,"13,167,936",0.86,5.320
600495.SH,600495,2021-03-07,"632,830",0.05,3.990
600496.SH,600496,2021-03-07,"1,356,225",0.07,5.400
600497.SH,600497,2021-03-07,"3,277,886",0.06,5.160
600498.SH,600498,2021-03-07,"23,340,201",2.06,19.340
600499.SH,600499,2021-03-07,"1,090,583",0.06,9.080
600500.SH,600500,2021-03-07,"6,384,726",0.23,5.200
600501.SH,600501,2021-03-07,"674,361",0.16,9.180
600502.SH,600502,2021-03-07,"10,733,715",0.62,3.830
600503.SH,600503,2021-03-07,"1,424,449",0.08,3.760
600507.SH,600507,2021-03-07,"184,858,237",8.57,7.720
600508.SH,600508,2021-03-07,100,0.00,9.240
600509.SH,600509,2021-03-07,"8,525",0.00,4.930
600510.SH,600510,2021-03-07,"1,809,487",0.17,6.550
600511.SH,600511,2021-03-07,"12,601,477",2.27,37.180
600513.SH,600513,2021-03-07,"48,781",0.01,8.780
600516.SH,600516,2021-03-07,"267,359,090",7.02,8.590
600517.SH,600517,2021-03-07,"1,166,824",0.06,6.530
600518.SH,600518,2021-03-07,"1,360,139",0.03,2.250
600519.SH,600519,2021-03-07,"97,601,549",7.76,2060.110
600521.SH,600521,2021-03-07,"21,518,166",1.47,27.700
600522.SH,600522,2021-03-07,"152,845,104",4.98,11.290
600523.SH,600523,2021-03-07,"9,280",0.00,15.570
600525.SH,600525,2021-03-07,"1,955,154",0.14,5.590
600526.SH,600526,2021-03-07,"1,343,592",0.24,4.730
600527.SH,600527,2021-03-07,"3,481,754",0.20,2.720
600528.SH,600528,2021-03-07,"1,640,975",0.07,9.010
600529.SH,600529,2021-03-07,"48,324,303",8.12,40.740
600531.SH,600531,2021-03-07,"10,052,923",0.92,5.890
600532.SH,600532,2021-03-07,"37,201",0.00,14.940
600535.SH,600535,2021-03-07,"2,512,391",0.16,13.930
600536.SH,600536,2021-03-07,"10,559,823",2.13,59.980
600537.SH,600537,2021-03-07,"626,291",0.05,4.070
600545.SH,600545,2021-03-07,"3,919,912",0.20,3.400
600546.SH,600546,2021-03-07,"12,098",0.00,6.810
600547.SH,600547,2021-03-07,"67,802,690",1.91,22.160
600548.SH,600548,2021-03-07,"6,349,230",0.44,8.710
600549.SH,600549,2021-03-07,"43,356,302",3.08,19.940
600551.SH,600551,2021-03-07,"247,978",0.04,7.290
600552.SH,600552,2021-03-07,"1,643,654",0.21,7.680
600556.SH,600556,2021-03-07,"1,753,087",0.50,12.360
600557.SH,600557,2021-03-07,"5,148,323",0.86,10.550
600559.SH,600559,2021-03-07,"12,461,044",1.42,21.150
600561.SH,600561,2021-03-07,"11,900",0.00,4.150
600562.SH,600562,2021-03-07,"2,914,538",0.44,14.750
600563.SH,600563,2021-03-07,"9,303,174",4.13,99.280
600565.SH,600565,2021-03-07,"31,824,504",1.32,2.580
600566.SH,600566,2021-03-07,"18,323,677",2.24,20.900
600567.SH,600567,2021-03-07,"180,628,842",3.93,3.590
600568.SH,600568,2021-03-07,"504,541",0.03,1.610
600570.SH,600570,2021-03-07,"78,782,633",7.54,89.060
600571.SH,600571,2021-03-07,"673,245",0.15,7.470
600572.SH,600572,2021-03-07,"10,215,931",0.38,4.300
600577.SH,600577,2021-03-07,"44,351,140",2.30,3.550
600578.SH,600578,2021-03-07,"4,743,956",0.07,2.930
600580.SH,600580,2021-03-07,"20,258,452",1.54,11.990
600582.SH,600582,2021-03-07,"186,761,446",4.51,3.340
600583.SH,600583,2021-03-07,"109,273,328",2.47,4.910
600584.SH,600584,2021-03-07,"14,220,821",1.04,40.100
600585.SH,600585,2021-03-07,"351,961,219",8.79,51.210
600586.SH,600586,2021-03-07,"1,377,329",0.09,7.660
600587.SH,600587,2021-03-07,"8,649,041",2.14,13.150
600588.SH,600588,2021-03-07,"117,945,368",3.62,33.110
600589.SH,600589,2021-03-07,101,0.00,3.120
600594.SH,600594,2021-03-07,"673,364",0.08,5.200
600596.SH,600596,2021-03-07,"7,218,781",1.03,12.770
600597.SH,600597,2021-03-07,"12,290,127",1.00,17.740
600598.SH,600598,2021-03-07,"28,230,992",1.58,16.960
600600.SH,600600,2021-03-07,"20,887,224",3.00,76.900
600601.SH,600601,2021-03-07,"1,715,472",0.07,3.530
600604.SH,600604,2021-03-07,"253,708",0.01,6.120
600606.SH,600606,2021-03-07,"247,085,167",2.03,5.620
600611.SH,600611,2021-03-07,"12,150,841",0.77,3.660
600612.SH,600612,2021-03-07,"2,056,923",0.64,53.900
600613.SH,600613,2021-03-07,"398,145",0.08,4.460
600614.SH,600614,2021-03-07,"749,936",0.04,0.740
600616.SH,600616,2021-03-07,"4,941",0.00,6.820
600617.SH,600617,2021-03-07,"133,104",0.01,4.010
600618.SH,600618,2021-03-07,"3,200",0.00,7.950
600620.SH,600620,2021-03-07,"6,095",0.00,6.330
600621.SH,600621,2021-03-07,"4,095,769",0.38,17.710
600622.SH,600622,2021-03-07,"11,702,099",0.78,3.270
600623.SH,600623,2021-03-07,"1,498,442",0.08,7.850
600624.SH,600624,2021-03-07,"106,136",0.01,7.120
600626.SH,600626,2021-03-07,"11,994,601",1.48,3.870
600628.SH,600628,2021-03-07,"331,057",0.05,8.370
600629.SH,600629,2021-03-07,41,0.00,7.130
600633.SH,600633,2021-03-07,"443,443",0.03,7.770
600634.SH,600634,2021-03-07,"7,096",0.00,0.820
600635.SH,600635,2021-03-07,"12,580,896",0.52,3.730
600636.SH,600636,2021-03-07,"42,878",0.00,11.650
600637.SH,600637,2021-03-07,"66,712,588",1.95,9.180
600638.SH,600638,2021-03-07,"379,117",0.05,5.900
600639.SH,600639,2021-03-07,"10,991,683",1.29,12.190
600640.SH,600640,2021-03-07,"34,045",0.00,11.030
600641.SH,600641,2021-03-07,"26,648,025",2.78,14.120
600642.SH,600642,2021-03-07,"70,533,090",1.54,5.350
600643.SH,600643,2021-03-07,"30,321,444",1.87,7.110
600645.SH,600645,2021-03-07,"350,101",0.08,17.980
600648.SH,600648,2021-03-07,"5,756,413",0.61,14.010
600649.SH,600649,2021-03-07,"2,553,380",0.10,4.880
600650.SH,600650,2021-03-07,"334,569",0.08,10.350
600651.SH,600651,2021-03-07,"67,298",0.00,3.510
600654.SH,600654,2021-03-07,"227,831",0.03,1.600
600655.SH,600655,2021-03-07,"58,045,096",3.61,10.220
600657.SH,600657,2021-03-07,"25,273,271",1.65,3.970
600658.SH,600658,2021-03-07,91,0.00,5.100
600660.SH,600660,2021-03-07,"166,153,460",8.29,49.090
600661.SH,600661,2021-03-07,"47,676",0.01,14.850
600662.SH,600662,2021-03-07,"513,013",0.04,8.750
600663.SH,600663,2021-03-07,"9,104,924",0.31,10.550
600664.SH,600664,2021-03-07,"5,183,875",0.20,2.730
600666.SH,600666,2021-03-07,"750,907",0.09,1.280
600667.SH,600667,2021-03-07,"69,533,210",3.30,9.280
600668.SH,600668,2021-03-07,"751,276",0.21,13.730
600673.SH,600673,2021-03-07,"49,483,742",2.01,5.160
600674.SH,600674,2021-03-07,"147,540,269",3.35,11.000
600675.SH,600675,2021-03-07,"27,517,260",1.22,3.390
600676.SH,600676,2021-03-07,"714,398",0.06,4.810
600677.SH,600677,2021-03-07,"4,800",0.00,3.010
600681.SH,600681,2021-03-07,"9,386,304",0.65,5.500
600682.SH,600682,2021-03-07,"11,911,317",1.02,9.880
600684.SH,600684,2021-03-07,"1,308,493",0.15,2.850
600685.SH,600685,2021-03-07,"3,069,142",0.37,26.350
600686.SH,600686,2021-03-07,"3,250",0.00,7.070
600688.SH,600688,2021-03-07,"81,652,847",1.11,3.720
600690.SH,600690,2021-03-07,"495,899,682",7.86,28.140
600693.SH,600693,2021-03-07,"2,952,265",0.32,4.220
600694.SH,600694,2021-03-07,"6,046,489",2.05,19.530
600697.SH,600697,2021-03-07,"1,552",0.00,13.530
600699.SH,600699,2021-03-07,"121,808,471",9.84,21.950
600702.SH,600702,2021-03-07,"493,966",0.14,61.110
600703.SH,600703,2021-03-07,"120,779,712",2.96,29.110
600704.SH,600704,2021-03-07,"114,501,926",2.26,4.760
600705.SH,600705,2021-03-07,"123,654,358",1.39,4.190
600708.SH,600708,2021-03-07,"6,866,392",0.30,2.480
600711.SH,600711,2021-03-07,"18,006,058",0.74,7.400
600715.SH,600715,2021-03-07,2,0.00,2.290
600716.SH,600716,2021-03-07,"543,120",0.05,4.070
600717.SH,600717,2021-03-07,"1,694,742",0.07,4.760
600718.SH,600718,2021-03-07,"1,160,480",0.09,9.810
600720.SH,600720,2021-03-07,"18,322,803",2.36,14.290
600724.SH,600724,2021-03-07,"6,683",0.00,3.420
600728.SH,600728,2021-03-07,"15,593,155",0.90,7.040
600729.SH,600729,2021-03-07,"10,219,902",2.51,29.040
600730.SH,600730,2021-03-07,"159,935",0.02,4.290
600733.SH,600733,2021-03-07,"8,737,911",0.47,9.190
600736.SH,600736,2021-03-07,"2,283,603",0.19,4.460
600737.SH,600737,2021-03-07,"35,829,384",1.69,10.190
600738.SH,600738,2021-03-07,"3,439,957",0.46,6.990
600739.SH,600739,2021-03-07,"21,423,926",1.40,21.550
600740.SH,600740,2021-03-07,"42,733,583",4.43,6.840
600741.SH,600741,2021-03-07,"197,734,273",6.27,24.650
600742.SH,600742,2021-03-07,"13,610,080",2.03,9.780
600743.SH,600743,2021-03-07,"2,245,938",0.09,2.110
600745.SH,600745,2021-03-07,"29,300,666",3.39,106.150
600748.SH,600748,2021-03-07,"29,142,406",1.57,4.710
600750.SH,600750,2021-03-07,"3,063,699",0.48,10.750
600754.SH,600754,2021-03-07,"52,134,532",6.50,48.690
600755.SH,600755,2021-03-07,"15,021,998",0.81,6.640
600756.SH,600756,2021-03-07,"6,189,242",1.90,13.480
600757.SH,600757,2021-03-07,"199,981",0.01,5.300
600758.SH,600758,2021-03-07,"1,308",0.00,2.990
600759.SH,600759,2021-03-07,"96,960",0.00,2.070
600760.SH,600760,2021-03-07,"14,413,887",1.03,73.460
600761.SH,600761,2021-03-07,"1,545,084",0.20,15.150
600763.SH,600763,2021-03-07,"10,228,488",3.19,237.350
600764.SH,600764,2021-03-07,"1,179,654",0.23,29.000
600765.SH,600765,2021-03-07,"5,736,316",0.66,18.030
600770.SH,600770,2021-03-07,"51,975",0.00,5.290
600771.SH,600771,2021-03-07,197,0.00,17.460
600773.SH,600773,2021-03-07,"413,036",0.05,8.710
600775.SH,600775,2021-03-07,"4,542,545",0.67,6.580
600776.SH,600776,2021-03-07,"3,832,568",0.40,13.120
600777.SH,600777,2021-03-07,"79,001,673",1.26,1.570
600778.SH,600778,2021-03-07,"54,000",0.01,3.690
600779.SH,600779,2021-03-07,"31,248,758",6.39,67.580
600780.SH,600780,2021-03-07,"26,472",0.00,3.300
600781.SH,600781,2021-03-07,369,0.00,3.030
600782.SH,600782,2021-03-07,"215,269,602",6.75,5.010
600783.SH,600783,2021-03-07,"184,456",0.02,13.860
600784.SH,600784,2021-03-07,"17,188",0.00,5.610
600785.SH,600785,2021-03-07,401,0.00,11.060
600787.SH,600787,2021-03-07,"101,186,795",4.59,4.850
600790.SH,600790,2021-03-07,"669,512",0.04,3.210
600794.SH,600794,2021-03-07,"389,814",0.03,3.620
600795.SH,600795,2021-03-07,"75,234,984",0.38,2.160
600797.SH,600797,2021-03-07,"7,500",0.00,6.620
