symbol,code,date,shareholding,shareholding_percent
600190.SH,600190,2021-02-09,"268,304",0.01
600195.SH,600195,2021-02-09,"213,566",0.02
600196.SH,600196,2021-02-09,"40,377,814",2.00
600197.SH,600197,2021-02-09,"1,600,304",0.34
600200.SH,600200,2021-02-09,"2,962,457",0.41
600201.SH,600201,2021-02-09,"210,494,953",18.79
600206.SH,600206,2021-02-09,"8,711,490",1.03
600208.SH,600208,2021-02-09,"100,315,121",1.16
600210.SH,600210,2021-02-09,"43,163,478",2.84
600211.SH,600211,2021-02-09,"1,298,237",0.52
600216.SH,600216,2021-02-09,"10,256,546",1.06
600219.SH,600219,2021-02-09,"304,689,341",2.54
600221.SH,600221,2021-02-09,"40,477,082",0.24
600223.SH,600223,2021-02-09,"5,259,406",0.52
600226.SH,600226,2021-02-09,"528,052",0.02
600230.SH,600230,2021-02-09,"12,012",0.00
600231.SH,600231,2021-02-09,"619,386",0.02
600233.SH,600233,2021-02-09,"55,339,386",1.75
600236.SH,600236,2021-02-09,"25,171,994",0.31
600238.SH,600238,2021-02-09,400,0.00
600239.SH,600239,2021-02-09,"1,086,781",0.06
600248.SH,600248,2021-02-09,"2,651",0.00
600251.SH,600251,2021-02-09,"55,423",0.00
600252.SH,600252,2021-02-09,"20,524,207",0.59
600255.SH,600255,2021-02-09,"574,897",0.03
600256.SH,600256,2021-02-09,"103,292,545",1.52
600257.SH,600257,2021-02-09,"286,937",0.05
600258.SH,600258,2021-02-09,"74,697,343",7.63
600259.SH,600259,2021-02-09,"306,600",0.10
600260.SH,600260,2021-02-09,"23,241,236",2.38
600261.SH,600261,2021-02-09,"23,569,867",1.62
600266.SH,600266,2021-02-09,"1,747,185",0.07
600267.SH,600267,2021-02-09,"720,825",0.07
600268.SH,600268,2021-02-09,"20,400",0.00
600269.SH,600269,2021-02-09,"1,575,494",0.06
600271.SH,600271,2021-02-09,"9,816,421",0.52
600273.SH,600273,2021-02-09,"28,077,450",1.95
600276.SH,600276,2021-02-09,"669,976,661",12.62
600277.SH,600277,2021-02-09,"8,171,191",0.29
600278.SH,600278,2021-02-09,"7,294",0.00
600280.SH,600280,2021-02-09,"117,881",0.01
600282.SH,600282,2021-02-09,"171,461,675",3.85
600284.SH,600284,2021-02-09,"6,633,801",0.68
600285.SH,600285,2021-02-09,"12,401,278",2.18
600289.SH,600289,2021-02-09,"69,611",0.01
600290.SH,600290,2021-02-09,200,0.00
600291.SH,600291,2021-02-09,"531,588",0.04
600292.SH,600292,2021-02-09,"829,738",0.10
600295.SH,600295,2021-02-09,"8,010,653",1.22
600297.SH,600297,2021-02-09,"38,490,410",0.47
600298.SH,600298,2021-02-09,"92,218,263",11.19
600299.SH,600299,2021-02-09,"11,332,048",0.42
600300.SH,600300,2021-02-09,"1,067,281",0.06
600305.SH,600305,2021-02-09,"56,729,870",5.65
600307.SH,600307,2021-02-09,"1,578,608",0.02
600309.SH,600309,2021-02-09,"146,973,627",10.32
600310.SH,600310,2021-02-09,"1,625,006",0.19
600312.SH,600312,2021-02-09,"11,613,040",0.85
600315.SH,600315,2021-02-09,"25,075,746",3.73
600316.SH,600316,2021-02-09,"260,546",0.03
600318.SH,600318,2021-02-09,"13,468",0.00
600321.SH,600321,2021-02-09,"134,400",0.00
600323.SH,600323,2021-02-09,"5,622,161",0.73
600325.SH,600325,2021-02-09,"34,813,059",1.64
600326.SH,600326,2021-02-09,"11,372,382",1.23
600327.SH,600327,2021-02-09,"315,161",0.03
600329.SH,600329,2021-02-09,"17,751,001",3.13
600332.SH,600332,2021-02-09,"19,298,765",1.37
600333.SH,600333,2021-02-09,"5,800",0.00
600335.SH,600335,2021-02-09,"2,227,803",0.21
600337.SH,600337,2021-02-09,"20,595,492",1.26
600338.SH,600338,2021-02-09,"8,756,789",0.95
600340.SH,600340,2021-02-09,"123,680,968",3.17
600343.SH,600343,2021-02-09,"535,571",0.08
600345.SH,600345,2021-02-09,"49,492",0.02
600346.SH,600346,2021-02-09,"152,155,209",2.16
600348.SH,600348,2021-02-09,"49,362,514",2.05
600350.SH,600350,2021-02-09,"22,076,711",0.45
600351.SH,600351,2021-02-09,"797,372",0.10
600352.SH,600352,2021-02-09,"96,116,795",2.95
600353.SH,600353,2021-02-09,"2,000",0.00
600362.SH,600362,2021-02-09,"42,457,142",2.04
600363.SH,600363,2021-02-09,"5,533,139",1.24
600366.SH,600366,2021-02-09,"10,657,688",1.07
600368.SH,600368,2021-02-09,"16,780,852",1.49
600369.SH,600369,2021-02-09,"63,812,307",1.13
600372.SH,600372,2021-02-09,"31,453,824",1.63
600373.SH,600373,2021-02-09,"62,893,508",4.64
600375.SH,600375,2021-02-09,"74,101",0.01
600376.SH,600376,2021-02-09,"22,891,554",0.88
600377.SH,600377,2021-02-09,"13,874,671",0.36
600378.SH,600378,2021-02-09,"5,167,328",1.44
600380.SH,600380,2021-02-09,"107,494,466",5.50
600381.SH,600381,2021-02-09,100,0.00
600382.SH,600382,2021-02-09,"2,366",0.00
600383.SH,600383,2021-02-09,"108,424,914",2.40
600386.SH,600386,2021-02-09,"497,355",0.06
600387.SH,600387,2021-02-09,"5,165,116",1.27
600388.SH,600388,2021-02-09,"11,387,439",1.06
600389.SH,600389,2021-02-09,50,0.00
600391.SH,600391,2021-02-09,"517,350",0.15
600392.SH,600392,2021-02-09,"44,711,588",2.54
600393.SH,600393,2021-02-09,"2,087,838",0.21
600395.SH,600395,2021-02-09,"26,730,280",1.61
600396.SH,600396,2021-02-09,"132,900",0.00
600397.SH,600397,2021-02-09,"489,383",0.04
600398.SH,600398,2021-02-09,"16,161,175",0.37
600399.SH,600399,2021-02-09,"54,637",0.00
600400.SH,600400,2021-02-09,"1,012,463",0.03
600403.SH,600403,2021-02-09,"62,059",0.00
600405.SH,600405,2021-02-09,"88,002",0.01
600406.SH,600406,2021-02-09,"588,931,835",12.84
600409.SH,600409,2021-02-09,"28,125,629",1.36
600410.SH,600410,2021-02-09,"1,173,683",0.10
600415.SH,600415,2021-02-09,"16,438,059",0.30
600416.SH,600416,2021-02-09,"358,882",0.03
600418.SH,600418,2021-02-09,"2,337,197",0.12
600420.SH,600420,2021-02-09,"6,535,855",0.63
600422.SH,600422,2021-02-09,"7,755,502",1.02
600425.SH,600425,2021-02-09,"34,473",0.00
600426.SH,600426,2021-02-09,"52,633,448",3.24
600428.SH,600428,2021-02-09,"850,949",0.03
600433.SH,600433,2021-02-09,"667,041",0.05
600435.SH,600435,2021-02-09,"1,076,895",0.07
600436.SH,600436,2021-02-09,"18,702,230",3.09
600438.SH,600438,2021-02-09,"218,323,889",5.09
600439.SH,600439,2021-02-09,"3,891,079",0.34
600446.SH,600446,2021-02-09,"15,773,475",1.84
600449.SH,600449,2021-02-09,"400,777",0.08
600452.SH,600452,2021-02-09,"3,350,490",0.76
600458.SH,600458,2021-02-09,"209,036",0.02
600459.SH,600459,2021-02-09,"3,162,362",0.72
600460.SH,600460,2021-02-09,"27,832,819",2.12
600466.SH,600466,2021-02-09,"37,142,387",1.22
600467.SH,600467,2021-02-09,"34,900",0.00
600468.SH,600468,2021-02-09,"673,979",0.06
600469.SH,600469,2021-02-09,300,0.00
600470.SH,600470,2021-02-09,100,0.00
600477.SH,600477,2021-02-09,"9,058,136",0.42
600478.SH,600478,2021-02-09,"21,935",0.00
600479.SH,600479,2021-02-09,"393,122",0.09
600480.SH,600480,2021-02-09,"584,532",0.07
600481.SH,600481,2021-02-09,"1,477,577",0.09
600482.SH,600482,2021-02-09,"1,678,603",0.19
600483.SH,600483,2021-02-09,"8,139,803",0.52
600485.SH,600485,2021-02-09,"628,734",0.03
600486.SH,600486,2021-02-09,"6,257,870",2.01
600487.SH,600487,2021-02-09,"39,852,516",2.09
600488.SH,600488,2021-02-09,"2,630",0.00
600489.SH,600489,2021-02-09,"65,676,265",1.79
600490.SH,600490,2021-02-09,"2,324,317",0.12
600491.SH,600491,2021-02-09,"9,304,738",0.60
600495.SH,600495,2021-02-09,"644,310",0.05
600496.SH,600496,2021-02-09,"1,356,225",0.08
600497.SH,600497,2021-02-09,"3,896,485",0.07
600498.SH,600498,2021-02-09,"23,625,958",2.08
600499.SH,600499,2021-02-09,"1,090,583",0.06
600500.SH,600500,2021-02-09,"6,715,956",0.24
600501.SH,600501,2021-02-09,"674,361",0.16
600502.SH,600502,2021-02-09,"8,824,660",0.51
600503.SH,600503,2021-02-09,"1,424,449",0.08
600507.SH,600507,2021-02-09,"160,090,702",7.42
600508.SH,600508,2021-02-09,100,0.00
600509.SH,600509,2021-02-09,"8,725",0.00
600510.SH,600510,2021-02-09,"1,976,794",0.18
600511.SH,600511,2021-02-09,"14,301,331",2.58
600513.SH,600513,2021-02-09,"48,781",0.01
600516.SH,600516,2021-02-09,"89,061,518",2.34
600517.SH,600517,2021-02-09,"1,166,824",0.06
600518.SH,600518,2021-02-09,"1,361,039",0.03
600519.SH,600519,2021-02-09,"100,755,980",8.02
600521.SH,600521,2021-02-09,"24,429,207",1.67
600522.SH,600522,2021-02-09,"87,502,600",2.85
600523.SH,600523,2021-02-09,"9,280",0.00
600525.SH,600525,2021-02-09,"1,955,154",0.14
600526.SH,600526,2021-02-09,"1,343,592",0.24
600527.SH,600527,2021-02-09,"3,481,754",0.20
600528.SH,600528,2021-02-09,"1,664,884",0.07
600529.SH,600529,2021-02-09,"44,537,313",7.48
600531.SH,600531,2021-02-09,"8,944,814",0.82
600532.SH,600532,2021-02-09,"37,201",0.00
600535.SH,600535,2021-02-09,"2,961,537",0.19
600536.SH,600536,2021-02-09,"10,485,030",2.12
600537.SH,600537,2021-02-09,"626,291",0.05
600545.SH,600545,2021-02-09,"3,919,912",0.20
600546.SH,600546,2021-02-09,"12,098",0.00
600547.SH,600547,2021-02-09,"68,445,343",1.93
600548.SH,600548,2021-02-09,"6,566,652",0.45
600549.SH,600549,2021-02-09,"40,021,716",2.84
600551.SH,600551,2021-02-09,"247,978",0.04
600552.SH,600552,2021-02-09,"1,705,654",0.22
600556.SH,600556,2021-02-09,"2,507,064",0.71
600557.SH,600557,2021-02-09,"6,957,424",1.17
600559.SH,600559,2021-02-09,"12,965,639",1.47
600561.SH,600561,2021-02-09,"11,900",0.00
600562.SH,600562,2021-02-09,"2,581,670",0.39
600563.SH,600563,2021-02-09,"7,839,976",3.48
600565.SH,600565,2021-02-09,"27,363,959",1.13
600566.SH,600566,2021-02-09,"17,047,190",2.09
600567.SH,600567,2021-02-09,"81,820,670",1.78
600568.SH,600568,2021-02-09,"506,541",0.03
600570.SH,600570,2021-02-09,"84,316,692",8.07
600571.SH,600571,2021-02-09,"674,245",0.15
600572.SH,600572,2021-02-09,"11,399,903",0.42
600577.SH,600577,2021-02-09,"25,859,972",1.34
600578.SH,600578,2021-02-09,"4,743,956",0.07
600580.SH,600580,2021-02-09,"27,930,185",2.13
600582.SH,600582,2021-02-09,"160,050,848",3.86
600583.SH,600583,2021-02-09,"87,921,327",1.98
600584.SH,600584,2021-02-09,"8,818,751",0.64
600585.SH,600585,2021-02-09,"356,267,736",8.90
600586.SH,600586,2021-02-09,"1,377,329",0.09
600587.SH,600587,2021-02-09,"9,535,385",2.36
600588.SH,600588,2021-02-09,"127,466,062",3.92
600589.SH,600589,2021-02-09,101,0.00
600594.SH,600594,2021-02-09,"723,364",0.09
600596.SH,600596,2021-02-09,"9,774,531",1.39
600597.SH,600597,2021-02-09,"15,827,032",1.29
600598.SH,600598,2021-02-09,"33,245,867",1.87
600600.SH,600600,2021-02-09,"19,605,269",2.81
600601.SH,600601,2021-02-09,"1,715,472",0.07
600604.SH,600604,2021-02-09,"253,708",0.01
600606.SH,600606,2021-02-09,"243,789,641",2.00
600611.SH,600611,2021-02-09,"11,306,047",0.72
600612.SH,600612,2021-02-09,"2,445,766",0.77
600613.SH,600613,2021-02-09,"398,145",0.08
600614.SH,600614,2021-02-09,"749,936",0.04
600616.SH,600616,2021-02-09,"4,941",0.00
600617.SH,600617,2021-02-09,"133,104",0.01
600618.SH,600618,2021-02-09,"3,200",0.00
600620.SH,600620,2021-02-09,"6,095",0.00
600621.SH,600621,2021-02-09,"4,564,945",0.43
600622.SH,600622,2021-02-09,"9,243,446",0.61
600623.SH,600623,2021-02-09,"2,768,494",0.14
600624.SH,600624,2021-02-09,"106,136",0.01
600626.SH,600626,2021-02-09,"5,524,862",0.68
600628.SH,600628,2021-02-09,"331,057",0.05
600629.SH,600629,2021-02-09,41,0.00
600633.SH,600633,2021-02-09,"446,547",0.03
600634.SH,600634,2021-02-09,"7,096",0.00
600635.SH,600635,2021-02-09,"9,925,126",0.41
600636.SH,600636,2021-02-09,"42,878",0.00
600637.SH,600637,2021-02-09,"64,765,133",1.89
600638.SH,600638,2021-02-09,"379,117",0.05
600639.SH,600639,2021-02-09,"9,294,173",1.09
600640.SH,600640,2021-02-09,"34,045",0.00
600641.SH,600641,2021-02-09,"27,313,100",2.85
600642.SH,600642,2021-02-09,"70,726,420",1.55
600643.SH,600643,2021-02-09,"28,615,392",1.76
600645.SH,600645,2021-02-09,"350,101",0.08
600648.SH,600648,2021-02-09,"5,448,485",0.58
600649.SH,600649,2021-02-09,"2,553,380",0.10
600650.SH,600650,2021-02-09,"337,569",0.08
600651.SH,600651,2021-02-09,"67,298",0.00
600654.SH,600654,2021-02-09,"227,831",0.03
600655.SH,600655,2021-02-09,"66,767,680",4.15
600657.SH,600657,2021-02-09,"23,655,082",1.55
600658.SH,600658,2021-02-09,91,0.00
600660.SH,600660,2021-02-09,"158,307,628",7.90
600661.SH,600661,2021-02-09,"47,676",0.01
600662.SH,600662,2021-02-09,"513,013",0.04
600663.SH,600663,2021-02-09,"8,615,572",0.29
600664.SH,600664,2021-02-09,"5,183,975",0.20
600666.SH,600666,2021-02-09,"751,867",0.09
600667.SH,600667,2021-02-09,"49,315,751",2.34
600668.SH,600668,2021-02-09,"811,474",0.23
600673.SH,600673,2021-02-09,"42,092,257",1.71
600674.SH,600674,2021-02-09,"149,453,382",3.39
600675.SH,600675,2021-02-09,"26,921,414",1.20
600676.SH,600676,2021-02-09,"714,398",0.06
600677.SH,600677,2021-02-09,"16,200",0.00
600681.SH,600681,2021-02-09,"7,895,778",0.54
600682.SH,600682,2021-02-09,"11,655,130",1.00
600684.SH,600684,2021-02-09,"1,308,493",0.15
600685.SH,600685,2021-02-09,"4,835,235",0.58
600686.SH,600686,2021-02-09,"3,250",0.00
600687.SH,600687,2021-02-09,"229,774",0.01
600688.SH,600688,2021-02-09,"80,585,801",1.09
600690.SH,600690,2021-02-09,"485,573,421",7.69
600693.SH,600693,2021-02-09,"3,147,276",0.35
600694.SH,600694,2021-02-09,"6,350,154",2.16
600697.SH,600697,2021-02-09,"1,552",0.00
600699.SH,600699,2021-02-09,"126,651,601",10.23
600702.SH,600702,2021-02-09,"493,966",0.14
600703.SH,600703,2021-02-09,"142,807,572",3.50
600704.SH,600704,2021-02-09,"97,959,380",1.93
600705.SH,600705,2021-02-09,"131,355,165",1.47
600708.SH,600708,2021-02-09,"6,874,392",0.30
600711.SH,600711,2021-02-09,"43,746,048",1.80
600715.SH,600715,2021-02-09,2,0.00
600716.SH,600716,2021-02-09,"543,120",0.05
600717.SH,600717,2021-02-09,"1,694,742",0.07
600718.SH,600718,2021-02-09,"1,160,580",0.09
600720.SH,600720,2021-02-09,"19,193,129",2.47
600724.SH,600724,2021-02-09,"6,683",0.00
600728.SH,600728,2021-02-09,"11,831,228",0.68
600729.SH,600729,2021-02-09,"10,100,042",2.48
600730.SH,600730,2021-02-09,"159,935",0.02
600733.SH,600733,2021-02-09,"12,321,318",0.67
600736.SH,600736,2021-02-09,"2,284,203",0.19
600737.SH,600737,2021-02-09,"13,693,578",0.64
600738.SH,600738,2021-02-09,"1,933,909",0.26
600739.SH,600739,2021-02-09,"25,563,976",1.67
600740.SH,600740,2021-02-09,"13,503,046",1.40
600741.SH,600741,2021-02-09,"203,123,391",6.44
600742.SH,600742,2021-02-09,"14,005,976",2.09
600743.SH,600743,2021-02-09,"2,245,938",0.09
600745.SH,600745,2021-02-09,"27,402,426",3.17
600748.SH,600748,2021-02-09,"29,182,309",1.58
600750.SH,600750,2021-02-09,"3,249,268",0.51
600754.SH,600754,2021-02-09,"52,782,936",6.58
600755.SH,600755,2021-02-09,"14,127,886",0.76
600756.SH,600756,2021-02-09,"5,688,252",1.75
600757.SH,600757,2021-02-09,"199,981",0.01
600758.SH,600758,2021-02-09,"1,308",0.00
600759.SH,600759,2021-02-09,"96,960",0.00
600760.SH,600760,2021-02-09,"17,203,224",1.23
600761.SH,600761,2021-02-09,"1,545,084",0.20
600763.SH,600763,2021-02-09,"7,831,660",2.44
600764.SH,600764,2021-02-09,"1,424,178",0.34
600765.SH,600765,2021-02-09,"15,916,412",1.85
600770.SH,600770,2021-02-09,"53,975",0.00
600771.SH,600771,2021-02-09,197,0.00
600773.SH,600773,2021-02-09,"413,036",0.05
600775.SH,600775,2021-02-09,"3,829,845",0.57
600776.SH,600776,2021-02-09,"2,715,449",0.28
600777.SH,600777,2021-02-09,"58,865,261",0.94
600778.SH,600778,2021-02-09,"54,000",0.01
600779.SH,600779,2021-02-09,"31,023,589",6.35
600780.SH,600780,2021-02-09,"26,472",0.00
600781.SH,600781,2021-02-09,369,0.00
600782.SH,600782,2021-02-09,"237,845,306",7.45
600783.SH,600783,2021-02-09,"184,456",0.02
600784.SH,600784,2021-02-09,"17,188",0.00
600785.SH,600785,2021-02-09,401,0.00
600787.SH,600787,2021-02-09,"91,104,684",4.14
600790.SH,600790,2021-02-09,"669,512",0.04
600794.SH,600794,2021-02-09,"389,814",0.03
600795.SH,600795,2021-02-09,"83,179,666",0.42
600797.SH,600797,2021-02-09,"7,500",0.00
600801.SH,600801,2021-02-09,"99,523,427",7.30
600802.SH,600802,2021-02-09,"1,243,387",0.27
600803.SH,600803,2021-02-09,"88,406,836",7.19
600804.SH,600804,2021-02-09,"13,095,039",0.91
600805.SH,600805,2021-02-09,"527,729",0.06
600807.SH,600807,2021-02-09,"65,133",0.00
600808.SH,600808,2021-02-09,"86,772,421",1.45
600809.SH,600809,2021-02-09,"26,423,858",3.05
600811.SH,600811,2021-02-09,"21,963,395",0.59
600814.SH,600814,2021-02-09,"626,203",0.08
600816.SH,600816,2021-02-09,"500,487",0.00
600818.SH,600818,2021-02-09,"218,722",0.09
600820.SH,600820,2021-02-09,"48,019,387",1.52
600823.SH,600823,2021-02-09,"74,723,167",1.99
600824.SH,600824,2021-02-09,"118,051",0.01
600825.SH,600825,2021-02-09,"872,226",0.08
600826.SH,600826,2021-02-09,"3,245,261",0.77
600827.SH,600827,2021-02-09,"22,902,838",1.42
600828.SH,600828,2021-02-09,"6,722,617",0.38
600829.SH,600829,2021-02-09,"77,414",0.01
600830.SH,600830,2021-02-09,"370,114",0.08
600831.SH,600831,2021-02-09,"475,501",0.06
600833.SH,600833,2021-02-09,"23,600",0.01
600835.SH,600835,2021-02-09,"78,584,241",9.74
600837.SH,600837,2021-02-09,"132,361,919",1.56
600838.SH,600838,2021-02-09,"280,770",0.07
600839.SH,600839,2021-02-09,"1,457,327",0.03
600845.SH,600845,2021-02-09,"31,668,746",3.77
600846.SH,600846,2021-02-09,"3,886,166",0.62
600848.SH,600848,2021-02-09,"14,787,098",1.21
600850.SH,600850,2021-02-09,"2,814,160",0.65
600856.SH,600856,2021-02-09,"1,717,956",0.12
600858.SH,600858,2021-02-09,"92,332",0.01
600859.SH,600859,2021-02-09,"13,818,681",1.78
600860.SH,600860,2021-02-09,"493,175",0.15
600862.SH,600862,2021-02-09,"13,790,920",0.98
600863.SH,600863,2021-02-09,"33,474,996",0.57
600864.SH,600864,2021-02-09,"24,347",0.00
600867.SH,600867,2021-02-09,"114,520,006",5.64
600869.SH,600869,2021-02-09,"1,045,378",0.04
600871.SH,600871,2021-02-09,"20,295,002",0.14
600872.SH,600872,2021-02-09,"99,032,052",12.43
600873.SH,600873,2021-02-09,"521,775",0.01
600874.SH,600874,2021-02-09,"8,207,824",0.75
600875.SH,600875,2021-02-09,"41,160,863",2.06
600876.SH,600876,2021-02-09,"2,076,555",0.74
600879.SH,600879,2021-02-09,"28,338,571",1.04
600880.SH,600880,2021-02-09,"431,226",0.03
600881.SH,600881,2021-02-09,"4,318,562",0.13
600884.SH,600884,2021-02-09,"3,412,439",0.20
600885.SH,600885,2021-02-09,"128,485,312",17.25
600886.SH,600886,2021-02-09,"165,082,566",2.36
600887.SH,600887,2021-02-09,"735,850,455",12.40
600888.SH,600888,2021-02-09,"659,080",0.07
600891.SH,600891,2021-02-09,"6,194",0.00
600893.SH,600893,2021-02-09,"34,345,733",1.62
600894.SH,600894,2021-02-09,"28,804",0.00
600895.SH,600895,2021-02-09,"15,428,640",0.99
600897.SH,600897,2021-02-09,"3,773,987",1.26
600900.SH,600900,2021-02-09,"1,320,447,357",5.80
600901.SH,600901,2021-02-09,"373,506",0.02
600903.SH,600903,2021-02-09,"6,888,622",0.60
600909.SH,600909,2021-02-09,"34,063,968",0.94
600917.SH,600917,2021-02-09,"1,262,618",0.08
600918.SH,600918,2021-02-09,"4,196,946",0.60
600919.SH,600919,2021-02-09,"320,675,655",2.18
600926.SH,600926,2021-02-09,"117,161,297",2.32
600928.SH,600928,2021-02-09,"2,319,573",0.20
