symbol,code,date,shareholding,shareholding_percent
600073.SH,600073,2021-02-19,"7,763,625",0.82
600075.SH,600075,2021-02-19,"33,911",0.00
600077.SH,600077,2021-02-19,249,0.00
600078.SH,600078,2021-02-19,"6,215",0.00
600079.SH,600079,2021-02-19,"29,706,586",2.19
600081.SH,600081,2021-02-19,"260,608",0.08
600085.SH,600085,2021-02-19,"7,000,857",0.51
600086.SH,600086,2021-02-19,"1,827",0.00
600088.SH,600088,2021-02-19,"189,696",0.04
600089.SH,600089,2021-02-19,"62,593,283",1.68
600093.SH,600093,2021-02-19,"5,619,917",0.50
600094.SH,600094,2021-02-19,"53,815,995",2.36
600096.SH,600096,2021-02-19,"203,687",0.01
600098.SH,600098,2021-02-19,"1,031,363",0.03
600100.SH,600100,2021-02-19,"2,273,965",0.07
600101.SH,600101,2021-02-19,"30,597",0.00
600104.SH,600104,2021-02-19,"513,238,527",4.39
600105.SH,600105,2021-02-19,"1,736,130",0.12
600106.SH,600106,2021-02-19,"1,843,320",0.13
600108.SH,600108,2021-02-19,"264,248",0.01
600109.SH,600109,2021-02-19,"98,388,160",3.25
600110.SH,600110,2021-02-19,"1,500",0.00
600111.SH,600111,2021-02-19,"89,152,121",2.45
600112.SH,600112,2021-02-19,"192,779",0.03
600113.SH,600113,2021-02-19,167,0.00
600114.SH,600114,2021-02-19,"96,717",0.01
600115.SH,600115,2021-02-19,"141,302,017",1.44
600116.SH,600116,2021-02-19,"695,304",0.07
600118.SH,600118,2021-02-19,"6,190,272",0.52
600119.SH,600119,2021-02-19,"130,051",0.04
600120.SH,600120,2021-02-19,"12,924,036",0.58
600122.SH,600122,2021-02-19,"2,546,303",0.21
600123.SH,600123,2021-02-19,"483,639",0.04
600125.SH,600125,2021-02-19,"35,921,438",2.75
600131.SH,600131,2021-02-19,"6,267,813",1.16
600132.SH,600132,2021-02-19,"30,235,907",6.24
600135.SH,600135,2021-02-19,"222,166",0.05
600136.SH,600136,2021-02-19,"1,077,373",0.22
600138.SH,600138,2021-02-19,"18,981,785",2.62
600141.SH,600141,2021-02-19,"19,131,115",2.23
600143.SH,600143,2021-02-19,"87,646,858",3.40
600150.SH,600150,2021-02-19,"10,280,554",0.63
600153.SH,600153,2021-02-19,"94,169,968",3.32
600155.SH,600155,2021-02-19,"6,682,517",0.38
600157.SH,600157,2021-02-19,"2,574,742",0.01
600158.SH,600158,2021-02-19,"193,381",0.02
600160.SH,600160,2021-02-19,"102,902,131",3.81
600161.SH,600161,2021-02-19,"22,269,330",1.77
600162.SH,600162,2021-02-19,"13,719,507",0.40
600166.SH,600166,2021-02-19,"3,038,401",0.04
600167.SH,600167,2021-02-19,"19,953,226",0.87
600168.SH,600168,2021-02-19,"94,720",0.01
600169.SH,600169,2021-02-19,"2,616,502",0.10
600170.SH,600170,2021-02-19,"179,722,228",2.01
600171.SH,600171,2021-02-19,"5,975,540",0.85
600172.SH,600172,2021-02-19,"1,187,929",0.09
600173.SH,600173,2021-02-19,"689,582",0.09
600176.SH,600176,2021-02-19,"258,334,466",7.37
600177.SH,600177,2021-02-19,"77,035,639",1.66
600179.SH,600179,2021-02-19,"327,041",0.00
600180.SH,600180,2021-02-19,"34,088,421",3.35
600183.SH,600183,2021-02-19,"114,191,001",4.98
600185.SH,600185,2021-02-19,"101,228,007",4.91
600188.SH,600188,2021-02-19,"66,276,167",2.23
600190.SH,600190,2021-02-19,"268,304",0.01
600195.SH,600195,2021-02-19,"210,694",0.02
600196.SH,600196,2021-02-19,"37,811,103",1.88
600197.SH,600197,2021-02-19,"2,005,684",0.42
600200.SH,600200,2021-02-19,"2,962,457",0.41
600201.SH,600201,2021-02-19,"212,131,697",18.94
600206.SH,600206,2021-02-19,"9,790,117",1.15
600208.SH,600208,2021-02-19,"110,426,838",1.28
600210.SH,600210,2021-02-19,"46,573,246",3.07
600211.SH,600211,2021-02-19,"1,418,162",0.57
600216.SH,600216,2021-02-19,"16,507,436",1.71
600219.SH,600219,2021-02-19,"333,331,915",2.78
600221.SH,600221,2021-02-19,"40,436,482",0.24
600223.SH,600223,2021-02-19,"5,000,246",0.49
600226.SH,600226,2021-02-19,"528,052",0.02
600230.SH,600230,2021-02-19,"12,012",0.00
600231.SH,600231,2021-02-19,"619,386",0.02
600233.SH,600233,2021-02-19,"57,855,567",1.83
600236.SH,600236,2021-02-19,"25,499,303",0.32
600238.SH,600238,2021-02-19,400,0.00
600239.SH,600239,2021-02-19,"1,086,781",0.06
600248.SH,600248,2021-02-19,"2,651",0.00
600251.SH,600251,2021-02-19,"55,423",0.00
600252.SH,600252,2021-02-19,"21,709,193",0.62
600255.SH,600255,2021-02-19,"574,897",0.03
600256.SH,600256,2021-02-19,"111,903,321",1.65
600257.SH,600257,2021-02-19,"286,937",0.05
600258.SH,600258,2021-02-19,"76,369,289",7.80
600259.SH,600259,2021-02-19,"306,600",0.10
600260.SH,600260,2021-02-19,"25,170,425",2.58
600261.SH,600261,2021-02-19,"23,274,070",1.60
600266.SH,600266,2021-02-19,"1,747,185",0.07
600267.SH,600267,2021-02-19,"720,825",0.07
600268.SH,600268,2021-02-19,"20,400",0.00
600269.SH,600269,2021-02-19,"1,575,494",0.06
600271.SH,600271,2021-02-19,"9,748,087",0.52
600273.SH,600273,2021-02-19,"30,807,690",2.15
600276.SH,600276,2021-02-19,"668,648,390",12.60
600277.SH,600277,2021-02-19,"8,171,191",0.29
600278.SH,600278,2021-02-19,"7,294",0.00
600280.SH,600280,2021-02-19,"117,881",0.01
600282.SH,600282,2021-02-19,"198,545,216",4.46
600284.SH,600284,2021-02-19,"6,571,660",0.67
600285.SH,600285,2021-02-19,"12,562,258",2.21
600289.SH,600289,2021-02-19,"69,611",0.01
600290.SH,600290,2021-02-19,200,0.00
600291.SH,600291,2021-02-19,"531,588",0.04
600292.SH,600292,2021-02-19,"829,738",0.10
600295.SH,600295,2021-02-19,"7,323,547",1.12
600297.SH,600297,2021-02-19,"38,439,110",0.47
600298.SH,600298,2021-02-19,"93,110,263",11.29
600299.SH,600299,2021-02-19,"10,561,220",0.39
600300.SH,600300,2021-02-19,"1,067,281",0.06
600305.SH,600305,2021-02-19,"55,141,448",5.49
600307.SH,600307,2021-02-19,"1,578,608",0.02
600309.SH,600309,2021-02-19,"146,458,457",10.28
600310.SH,600310,2021-02-19,"1,625,006",0.19
600312.SH,600312,2021-02-19,"12,046,562",0.88
600315.SH,600315,2021-02-19,"26,931,671",4.01
600316.SH,600316,2021-02-19,"260,546",0.03
600318.SH,600318,2021-02-19,"13,468",0.00
600321.SH,600321,2021-02-19,"134,400",0.00
600323.SH,600323,2021-02-19,"5,141,242",0.67
600325.SH,600325,2021-02-19,"38,229,326",1.81
600326.SH,600326,2021-02-19,"13,037,016",1.41
600327.SH,600327,2021-02-19,"311,261",0.03
600329.SH,600329,2021-02-19,"17,053,417",3.01
600332.SH,600332,2021-02-19,"19,430,546",1.38
600333.SH,600333,2021-02-19,"5,800",0.00
600335.SH,600335,2021-02-19,"2,227,718",0.21
600337.SH,600337,2021-02-19,"13,038,504",0.80
600338.SH,600338,2021-02-19,"9,789,032",1.07
600340.SH,600340,2021-02-19,"118,569,528",3.04
600343.SH,600343,2021-02-19,"535,571",0.08
600345.SH,600345,2021-02-19,"49,492",0.02
600346.SH,600346,2021-02-19,"143,193,663",2.03
600348.SH,600348,2021-02-19,"48,177,066",2.00
600350.SH,600350,2021-02-19,"23,191,481",0.48
600351.SH,600351,2021-02-19,"797,272",0.10
600352.SH,600352,2021-02-19,"95,719,489",2.94
600353.SH,600353,2021-02-19,"2,000",0.00
600362.SH,600362,2021-02-19,"59,278,530",2.85
600363.SH,600363,2021-02-19,"5,051,759",1.13
600366.SH,600366,2021-02-19,"10,494,756",1.06
600368.SH,600368,2021-02-19,"18,783,685",1.66
600369.SH,600369,2021-02-19,"63,133,394",1.11
600372.SH,600372,2021-02-19,"27,436,404",1.42
600373.SH,600373,2021-02-19,"63,416,760",4.67
600375.SH,600375,2021-02-19,"74,101",0.01
600376.SH,600376,2021-02-19,"23,869,811",0.92
600377.SH,600377,2021-02-19,"14,448,741",0.38
600378.SH,600378,2021-02-19,"4,826,212",1.35
600380.SH,600380,2021-02-19,"101,213,449",5.18
600381.SH,600381,2021-02-19,100,0.00
600382.SH,600382,2021-02-19,"2,366",0.00
600383.SH,600383,2021-02-19,"105,933,424",2.34
600386.SH,600386,2021-02-19,"497,355",0.06
600387.SH,600387,2021-02-19,"6,364,674",1.57
600388.SH,600388,2021-02-19,"12,916,264",1.20
600389.SH,600389,2021-02-19,50,0.00
600391.SH,600391,2021-02-19,"517,350",0.15
600392.SH,600392,2021-02-19,"54,578,917",3.10
600393.SH,600393,2021-02-19,"2,087,838",0.21
600395.SH,600395,2021-02-19,"27,566,620",1.66
600396.SH,600396,2021-02-19,"132,900",0.00
600397.SH,600397,2021-02-19,"489,383",0.04
600398.SH,600398,2021-02-19,"16,160,075",0.37
600399.SH,600399,2021-02-19,"54,637",0.00
600400.SH,600400,2021-02-19,"1,012,463",0.03
600403.SH,600403,2021-02-19,"62,059",0.00
600405.SH,600405,2021-02-19,"88,002",0.01
600406.SH,600406,2021-02-19,"589,608,567",12.86
600409.SH,600409,2021-02-19,"29,583,536",1.43
600410.SH,600410,2021-02-19,"1,173,683",0.10
600415.SH,600415,2021-02-19,"15,931,687",0.29
600416.SH,600416,2021-02-19,"358,882",0.03
600418.SH,600418,2021-02-19,"2,331,597",0.12
600420.SH,600420,2021-02-19,"6,508,305",0.63
600422.SH,600422,2021-02-19,"8,589,586",1.13
600425.SH,600425,2021-02-19,"34,473",0.00
600426.SH,600426,2021-02-19,"47,709,960",2.94
600428.SH,600428,2021-02-19,"850,949",0.03
600433.SH,600433,2021-02-19,"667,041",0.05
600435.SH,600435,2021-02-19,"1,076,895",0.07
600436.SH,600436,2021-02-19,"19,010,866",3.15
600438.SH,600438,2021-02-19,"224,846,987",5.24
600439.SH,600439,2021-02-19,"3,891,079",0.34
600446.SH,600446,2021-02-19,"17,514,212",2.04
600449.SH,600449,2021-02-19,"400,777",0.08
600452.SH,600452,2021-02-19,"3,391,765",0.77
600458.SH,600458,2021-02-19,"209,036",0.02
600459.SH,600459,2021-02-19,"3,804,023",0.86
600460.SH,600460,2021-02-19,"32,929,987",2.50
600466.SH,600466,2021-02-19,"44,254,408",1.45
600467.SH,600467,2021-02-19,"34,900",0.00
600468.SH,600468,2021-02-19,"673,979",0.06
600469.SH,600469,2021-02-19,300,0.00
600470.SH,600470,2021-02-19,100,0.00
600477.SH,600477,2021-02-19,"11,927,027",0.55
600478.SH,600478,2021-02-19,"21,935",0.00
600479.SH,600479,2021-02-19,"393,122",0.09
600480.SH,600480,2021-02-19,"584,532",0.07
600481.SH,600481,2021-02-19,"1,474,077",0.09
600482.SH,600482,2021-02-19,"1,668,403",0.19
600483.SH,600483,2021-02-19,"8,068,067",0.51
600485.SH,600485,2021-02-19,"628,734",0.03
600486.SH,600486,2021-02-19,"6,037,848",1.94
600487.SH,600487,2021-02-19,"40,078,724",2.10
600488.SH,600488,2021-02-19,"2,630",0.00
600489.SH,600489,2021-02-19,"70,904,670",1.93
600490.SH,600490,2021-02-19,"2,324,317",0.12
600491.SH,600491,2021-02-19,"10,632,438",0.69
600495.SH,600495,2021-02-19,"644,310",0.05
600496.SH,600496,2021-02-19,"1,356,225",0.08
600497.SH,600497,2021-02-19,"3,710,986",0.07
600498.SH,600498,2021-02-19,"22,788,027",2.01
600499.SH,600499,2021-02-19,"1,090,583",0.06
600500.SH,600500,2021-02-19,"6,714,956",0.24
600501.SH,600501,2021-02-19,"674,361",0.16
600502.SH,600502,2021-02-19,"10,228,660",0.59
600503.SH,600503,2021-02-19,"1,424,449",0.08
600507.SH,600507,2021-02-19,"168,564,459",7.81
600508.SH,600508,2021-02-19,100,0.00
600509.SH,600509,2021-02-19,"8,725",0.00
600510.SH,600510,2021-02-19,"2,527,118",0.24
600511.SH,600511,2021-02-19,"13,187,981",2.38
600513.SH,600513,2021-02-19,"48,781",0.01
600516.SH,600516,2021-02-19,"94,183,298",2.47
600517.SH,600517,2021-02-19,"1,166,824",0.06
600518.SH,600518,2021-02-19,"1,360,139",0.03
600519.SH,600519,2021-02-19,"99,754,681",7.94
600521.SH,600521,2021-02-19,"22,738,757",1.56
600522.SH,600522,2021-02-19,"87,790,964",2.86
600523.SH,600523,2021-02-19,"9,280",0.00
600525.SH,600525,2021-02-19,"1,955,154",0.14
600526.SH,600526,2021-02-19,"1,343,592",0.24
600527.SH,600527,2021-02-19,"3,481,754",0.20
600528.SH,600528,2021-02-19,"1,664,884",0.07
600529.SH,600529,2021-02-19,"48,253,529",8.11
600531.SH,600531,2021-02-19,"11,699,267",1.07
600532.SH,600532,2021-02-19,"37,201",0.00
600535.SH,600535,2021-02-19,"2,596,152",0.17
600536.SH,600536,2021-02-19,"9,257,035",1.87
600537.SH,600537,2021-02-19,"626,291",0.05
600545.SH,600545,2021-02-19,"3,919,912",0.20
600546.SH,600546,2021-02-19,"12,098",0.00
600547.SH,600547,2021-02-19,"71,539,158",2.02
600548.SH,600548,2021-02-19,"6,573,344",0.45
600549.SH,600549,2021-02-19,"76,312,982",5.42
600551.SH,600551,2021-02-19,"247,978",0.04
600552.SH,600552,2021-02-19,"1,705,654",0.22
600556.SH,600556,2021-02-19,"3,008,764",0.86
600557.SH,600557,2021-02-19,"6,675,457",1.12
600559.SH,600559,2021-02-19,"20,469,966",2.33
600561.SH,600561,2021-02-19,"11,900",0.00
600562.SH,600562,2021-02-19,"2,587,470",0.39
600563.SH,600563,2021-02-19,"7,968,309",3.54
600565.SH,600565,2021-02-19,"27,830,356",1.15
600566.SH,600566,2021-02-19,"17,669,221",2.16
600567.SH,600567,2021-02-19,"97,433,431",2.12
600568.SH,600568,2021-02-19,"506,541",0.03
600570.SH,600570,2021-02-19,"83,897,983",8.03
600571.SH,600571,2021-02-19,"674,245",0.15
600572.SH,600572,2021-02-19,"11,143,053",0.41
600577.SH,600577,2021-02-19,"25,919,239",1.34
600578.SH,600578,2021-02-19,"4,743,956",0.07
600580.SH,600580,2021-02-19,"25,662,974",1.96
600582.SH,600582,2021-02-19,"174,628,928",4.21
600583.SH,600583,2021-02-19,"91,932,043",2.07
600584.SH,600584,2021-02-19,"9,955,162",0.73
600585.SH,600585,2021-02-19,"353,649,420",8.84
600586.SH,600586,2021-02-19,"1,377,329",0.09
600587.SH,600587,2021-02-19,"9,858,798",2.44
600588.SH,600588,2021-02-19,"135,465,045",4.16
600589.SH,600589,2021-02-19,101,0.00
600594.SH,600594,2021-02-19,"673,364",0.08
600596.SH,600596,2021-02-19,"8,085,776",1.15
600597.SH,600597,2021-02-19,"17,228,533",1.40
600598.SH,600598,2021-02-19,"30,228,487",1.70
600600.SH,600600,2021-02-19,"19,174,812",2.75
600601.SH,600601,2021-02-19,"1,715,472",0.07
600604.SH,600604,2021-02-19,"253,708",0.01
600606.SH,600606,2021-02-19,"249,522,803",2.05
600611.SH,600611,2021-02-19,"12,183,596",0.77
600612.SH,600612,2021-02-19,"2,534,116",0.79
600613.SH,600613,2021-02-19,"398,145",0.08
600614.SH,600614,2021-02-19,"749,936",0.04
600616.SH,600616,2021-02-19,"4,941",0.00
600617.SH,600617,2021-02-19,"133,104",0.01
600618.SH,600618,2021-02-19,"3,200",0.00
600620.SH,600620,2021-02-19,"6,095",0.00
600621.SH,600621,2021-02-19,"4,794,589",0.45
600622.SH,600622,2021-02-19,"11,369,615",0.75
600623.SH,600623,2021-02-19,"2,724,302",0.14
600624.SH,600624,2021-02-19,"106,136",0.01
600626.SH,600626,2021-02-19,"6,505,615",0.80
600628.SH,600628,2021-02-19,"331,057",0.05
600629.SH,600629,2021-02-19,41,0.00
600633.SH,600633,2021-02-19,"444,143",0.03
600634.SH,600634,2021-02-19,"7,096",0.00
600635.SH,600635,2021-02-19,"10,539,825",0.43
600636.SH,600636,2021-02-19,"42,878",0.00
600637.SH,600637,2021-02-19,"68,066,286",1.99
600638.SH,600638,2021-02-19,"379,117",0.05
600639.SH,600639,2021-02-19,"10,129,646",1.19
600640.SH,600640,2021-02-19,"34,045",0.00
600641.SH,600641,2021-02-19,"26,979,333",2.81
600642.SH,600642,2021-02-19,"71,497,463",1.57
600643.SH,600643,2021-02-19,"29,631,529",1.83
600645.SH,600645,2021-02-19,"350,101",0.08
600648.SH,600648,2021-02-19,"5,629,523",0.60
600649.SH,600649,2021-02-19,"2,553,380",0.10
600650.SH,600650,2021-02-19,"337,569",0.08
600651.SH,600651,2021-02-19,"67,298",0.00
600654.SH,600654,2021-02-19,"227,831",0.03
600655.SH,600655,2021-02-19,"63,835,359",3.97
600657.SH,600657,2021-02-19,"24,223,626",1.58
600658.SH,600658,2021-02-19,91,0.00
600660.SH,600660,2021-02-19,"157,977,762",7.88
600661.SH,600661,2021-02-19,"47,676",0.01
600662.SH,600662,2021-02-19,"513,013",0.04
600663.SH,600663,2021-02-19,"9,119,038",0.31
600664.SH,600664,2021-02-19,"5,183,975",0.20
600666.SH,600666,2021-02-19,"751,867",0.09
600667.SH,600667,2021-02-19,"57,176,593",2.71
600668.SH,600668,2021-02-19,"818,674",0.23
600673.SH,600673,2021-02-19,"46,035,147",1.87
600674.SH,600674,2021-02-19,"145,830,608",3.31
600675.SH,600675,2021-02-19,"28,364,857",1.26
600676.SH,600676,2021-02-19,"714,398",0.06
600677.SH,600677,2021-02-19,"16,200",0.00
600681.SH,600681,2021-02-19,"8,281,738",0.57
600682.SH,600682,2021-02-19,"12,091,418",1.03
600684.SH,600684,2021-02-19,"1,308,493",0.15
600685.SH,600685,2021-02-19,"4,725,756",0.57
600686.SH,600686,2021-02-19,"3,250",0.00
600687.SH,600687,2021-02-19,"184,774",0.01
600688.SH,600688,2021-02-19,"79,796,274",1.08
600690.SH,600690,2021-02-19,"494,749,822",7.84
600693.SH,600693,2021-02-19,"3,147,276",0.35
600694.SH,600694,2021-02-19,"6,573,654",2.23
600697.SH,600697,2021-02-19,"1,552",0.00
600699.SH,600699,2021-02-19,"126,918,403",10.25
600702.SH,600702,2021-02-19,"493,966",0.14
600703.SH,600703,2021-02-19,"137,543,517",3.37
600704.SH,600704,2021-02-19,"102,260,488",2.02
600705.SH,600705,2021-02-19,"128,486,540",1.44
600708.SH,600708,2021-02-19,"6,874,392",0.30
600711.SH,600711,2021-02-19,"34,548,306",1.42
600715.SH,600715,2021-02-19,2,0.00
600716.SH,600716,2021-02-19,"543,120",0.05
600717.SH,600717,2021-02-19,"1,694,742",0.07
600718.SH,600718,2021-02-19,"1,160,580",0.09
600720.SH,600720,2021-02-19,"19,769,610",2.54
600724.SH,600724,2021-02-19,"6,683",0.00
600728.SH,600728,2021-02-19,"13,147,789",0.76
600729.SH,600729,2021-02-19,"10,682,524",2.62
600730.SH,600730,2021-02-19,"159,935",0.02
600733.SH,600733,2021-02-19,"10,577,376",0.57
600736.SH,600736,2021-02-19,"2,284,203",0.19
600737.SH,600737,2021-02-19,"29,386,654",1.39
600738.SH,600738,2021-02-19,"2,117,964",0.28
600739.SH,600739,2021-02-19,"25,579,262",1.67
600740.SH,600740,2021-02-19,"14,588,590",1.51
600741.SH,600741,2021-02-19,"204,083,171",6.47
600742.SH,600742,2021-02-19,"15,187,018",2.26
600743.SH,600743,2021-02-19,"2,245,938",0.09
600745.SH,600745,2021-02-19,"27,216,147",3.14
600748.SH,600748,2021-02-19,"29,993,577",1.62
600750.SH,600750,2021-02-19,"3,762,152",0.59
600754.SH,600754,2021-02-19,"50,788,481",6.33
600755.SH,600755,2021-02-19,"15,966,950",0.86
600756.SH,600756,2021-02-19,"6,061,674",1.87
600757.SH,600757,2021-02-19,"199,981",0.01
600758.SH,600758,2021-02-19,"1,308",0.00
600759.SH,600759,2021-02-19,"96,960",0.00
600760.SH,600760,2021-02-19,"14,596,897",1.04
600761.SH,600761,2021-02-19,"1,545,084",0.20
600763.SH,600763,2021-02-19,"7,960,236",2.48
600764.SH,600764,2021-02-19,"1,245,588",0.25
600765.SH,600765,2021-02-19,"13,862,753",1.61
600770.SH,600770,2021-02-19,"51,975",0.00
600771.SH,600771,2021-02-19,197,0.00
600773.SH,600773,2021-02-19,"413,036",0.05
600775.SH,600775,2021-02-19,"3,901,845",0.58
600776.SH,600776,2021-02-19,"3,255,648",0.34
600777.SH,600777,2021-02-19,"67,215,965",1.07
600778.SH,600778,2021-02-19,"54,000",0.01
600779.SH,600779,2021-02-19,"31,773,018",6.50
600780.SH,600780,2021-02-19,"26,472",0.00
600781.SH,600781,2021-02-19,369,0.00
600782.SH,600782,2021-02-19,"241,387,216",7.57
600783.SH,600783,2021-02-19,"184,456",0.02
600784.SH,600784,2021-02-19,"17,188",0.00
600785.SH,600785,2021-02-19,401,0.00
600787.SH,600787,2021-02-19,"93,597,796",4.25
600790.SH,600790,2021-02-19,"669,512",0.04
600794.SH,600794,2021-02-19,"389,814",0.03
600795.SH,600795,2021-02-19,"80,643,810",0.41
600797.SH,600797,2021-02-19,"7,500",0.00
600801.SH,600801,2021-02-19,"95,827,563",7.03
600802.SH,600802,2021-02-19,"2,078,629",0.45
600803.SH,600803,2021-02-19,"94,065,910",7.65
600804.SH,600804,2021-02-19,"13,095,039",0.91
600805.SH,600805,2021-02-19,"527,729",0.06
600807.SH,600807,2021-02-19,"65,133",0.00
600808.SH,600808,2021-02-19,"95,141,494",1.59
600809.SH,600809,2021-02-19,"26,206,295",3.02
600811.SH,600811,2021-02-19,"33,923,466",0.91
600814.SH,600814,2021-02-19,"626,203",0.08
600816.SH,600816,2021-02-19,"500,387",0.00
600818.SH,600818,2021-02-19,"218,722",0.09
600820.SH,600820,2021-02-19,"49,883,113",1.58
600823.SH,600823,2021-02-19,"77,290,601",2.06
600824.SH,600824,2021-02-19,"118,051",0.01
600825.SH,600825,2021-02-19,"872,226",0.08
600826.SH,600826,2021-02-19,"3,245,261",0.77
600827.SH,600827,2021-02-19,"22,773,281",1.41
600828.SH,600828,2021-02-19,"7,183,904",0.41
600829.SH,600829,2021-02-19,"77,414",0.01
600830.SH,600830,2021-02-19,"370,114",0.08
600831.SH,600831,2021-02-19,"475,501",0.06
600833.SH,600833,2021-02-19,"23,600",0.01
600835.SH,600835,2021-02-19,"79,316,714",9.83
600837.SH,600837,2021-02-19,"135,490,819",1.59
600838.SH,600838,2021-02-19,"280,770",0.07
600839.SH,600839,2021-02-19,"1,427,327",0.03
600845.SH,600845,2021-02-19,"30,914,555",3.68
600846.SH,600846,2021-02-19,"4,221,856",0.67
600848.SH,600848,2021-02-19,"14,867,319",1.22
600850.SH,600850,2021-02-19,"2,710,107",0.63
600856.SH,600856,2021-02-19,"1,717,956",0.12
600858.SH,600858,2021-02-19,"92,332",0.01
600859.SH,600859,2021-02-19,"12,423,033",1.60
600860.SH,600860,2021-02-19,"493,175",0.15
600862.SH,600862,2021-02-19,"14,618,826",1.04
600863.SH,600863,2021-02-19,"35,566,943",0.61
600864.SH,600864,2021-02-19,"24,347",0.00
600867.SH,600867,2021-02-19,"116,498,465",5.74
600869.SH,600869,2021-02-19,"1,045,378",0.04
600871.SH,600871,2021-02-19,"27,185,329",0.20
600872.SH,600872,2021-02-19,"99,292,305",12.46
600873.SH,600873,2021-02-19,"509,775",0.01
600874.SH,600874,2021-02-19,"8,702,910",0.80
600875.SH,600875,2021-02-19,"36,859,770",1.84
600876.SH,600876,2021-02-19,"1,422,120",0.51
600879.SH,600879,2021-02-19,"28,880,674",1.06
600880.SH,600880,2021-02-19,"431,226",0.03
600881.SH,600881,2021-02-19,"4,318,537",0.13
600884.SH,600884,2021-02-19,"3,411,914",0.20
600885.SH,600885,2021-02-19,"134,219,348",18.02
600886.SH,600886,2021-02-19,"168,084,975",2.41
600887.SH,600887,2021-02-19,"734,206,303",12.38
600888.SH,600888,2021-02-19,"659,080",0.07
600891.SH,600891,2021-02-19,"6,194",0.00
600893.SH,600893,2021-02-19,"31,871,481",1.51
600894.SH,600894,2021-02-19,"28,804",0.00
600895.SH,600895,2021-02-19,"16,391,050",1.05
600897.SH,600897,2021-02-19,"3,896,727",1.30
600900.SH,600900,2021-02-19,"1,323,658,354",5.82
600901.SH,600901,2021-02-19,"373,506",0.02
600903.SH,600903,2021-02-19,"8,140,517",0.71
600909.SH,600909,2021-02-19,"34,423,784",0.95
600917.SH,600917,2021-02-19,"1,334,609",0.08
600918.SH,600918,2021-02-19,"3,528,901",0.50
600919.SH,600919,2021-02-19,"327,751,273",2.23
600926.SH,600926,2021-02-19,"120,827,365",2.39
600928.SH,600928,2021-02-19,"2,318,073",0.20
