symbol,code,date,shareholding,shareholding_percent
600188.SH,600188,2021-02-23,"70,873,389",2.39
600190.SH,600190,2021-02-23,"268,304",0.01
600195.SH,600195,2021-02-23,"210,694",0.02
600196.SH,600196,2021-02-23,"36,021,612",1.79
600197.SH,600197,2021-02-23,"685,618",0.14
600200.SH,600200,2021-02-23,"2,962,457",0.41
600201.SH,600201,2021-02-23,"211,777,712",18.90
600206.SH,600206,2021-02-23,"9,878,189",1.17
600208.SH,600208,2021-02-23,"116,256,253",1.35
600210.SH,600210,2021-02-23,"48,243,277",3.18
600211.SH,600211,2021-02-23,"1,560,277",0.62
600216.SH,600216,2021-02-23,"16,287,920",1.68
600219.SH,600219,2021-02-23,"378,901,116",3.17
600221.SH,600221,2021-02-23,"40,363,282",0.24
600223.SH,600223,2021-02-23,"2,790,749",0.27
600226.SH,600226,2021-02-23,"527,052",0.02
600230.SH,600230,2021-02-23,"8,012",0.00
600231.SH,600231,2021-02-23,"619,386",0.02
600233.SH,600233,2021-02-23,"58,184,728",1.84
600236.SH,600236,2021-02-23,"25,153,021",0.31
600238.SH,600238,2021-02-23,400,0.00
600239.SH,600239,2021-02-23,"1,086,781",0.06
600248.SH,600248,2021-02-23,"2,651",0.00
600251.SH,600251,2021-02-23,"55,423",0.00
600252.SH,600252,2021-02-23,"23,235,004",0.66
600255.SH,600255,2021-02-23,"574,897",0.03
600256.SH,600256,2021-02-23,"114,346,738",1.69
600257.SH,600257,2021-02-23,"284,737",0.05
600258.SH,600258,2021-02-23,"77,682,980",7.93
600259.SH,600259,2021-02-23,"306,600",0.10
600260.SH,600260,2021-02-23,"25,363,743",2.60
600261.SH,600261,2021-02-23,"23,271,629",1.60
600266.SH,600266,2021-02-23,"1,747,185",0.07
600267.SH,600267,2021-02-23,"720,825",0.07
600268.SH,600268,2021-02-23,"20,400",0.00
600269.SH,600269,2021-02-23,"1,575,494",0.06
600271.SH,600271,2021-02-23,"9,737,487",0.52
600273.SH,600273,2021-02-23,"28,730,221",2.00
600276.SH,600276,2021-02-23,"665,560,266",12.54
600277.SH,600277,2021-02-23,"7,768,091",0.28
600278.SH,600278,2021-02-23,"7,294",0.00
600280.SH,600280,2021-02-23,"117,881",0.01
600282.SH,600282,2021-02-23,"217,398,243",4.88
600284.SH,600284,2021-02-23,"6,232,211",0.64
600285.SH,600285,2021-02-23,"13,195,181",2.32
600289.SH,600289,2021-02-23,"69,611",0.01
600290.SH,600290,2021-02-23,200,0.00
600291.SH,600291,2021-02-23,"531,588",0.04
600292.SH,600292,2021-02-23,"829,738",0.10
600295.SH,600295,2021-02-23,"7,299,347",1.11
600297.SH,600297,2021-02-23,"38,417,510",0.47
600298.SH,600298,2021-02-23,"91,719,999",11.12
600299.SH,600299,2021-02-23,"10,945,692",0.40
600300.SH,600300,2021-02-23,"1,067,281",0.06
600305.SH,600305,2021-02-23,"53,314,770",5.31
600307.SH,600307,2021-02-23,"1,578,608",0.02
600309.SH,600309,2021-02-23,"146,895,276",10.31
600310.SH,600310,2021-02-23,"1,538,906",0.18
600312.SH,600312,2021-02-23,"11,558,332",0.85
600315.SH,600315,2021-02-23,"28,458,922",4.23
600316.SH,600316,2021-02-23,"260,546",0.03
600318.SH,600318,2021-02-23,"13,468",0.00
600321.SH,600321,2021-02-23,"134,400",0.00
600323.SH,600323,2021-02-23,"5,081,803",0.66
600325.SH,600325,2021-02-23,"39,522,158",1.87
600326.SH,600326,2021-02-23,"15,971,040",1.73
600327.SH,600327,2021-02-23,"311,261",0.03
600329.SH,600329,2021-02-23,"16,422,296",2.90
600332.SH,600332,2021-02-23,"19,308,602",1.37
600333.SH,600333,2021-02-23,"5,800",0.00
600335.SH,600335,2021-02-23,"2,227,718",0.21
600337.SH,600337,2021-02-23,"13,933,211",0.85
600338.SH,600338,2021-02-23,"12,790,452",1.39
600340.SH,600340,2021-02-23,"105,153,317",2.70
600343.SH,600343,2021-02-23,"535,571",0.08
600345.SH,600345,2021-02-23,"49,492",0.02
600346.SH,600346,2021-02-23,"139,178,496",1.97
600348.SH,600348,2021-02-23,"50,957,363",2.11
600350.SH,600350,2021-02-23,"22,534,287",0.46
600351.SH,600351,2021-02-23,"797,272",0.10
600352.SH,600352,2021-02-23,"82,010,414",2.52
600353.SH,600353,2021-02-23,"2,000",0.00
600362.SH,600362,2021-02-23,"46,669,594",2.24
600363.SH,600363,2021-02-23,"4,381,611",0.98
600366.SH,600366,2021-02-23,"10,426,056",1.05
600368.SH,600368,2021-02-23,"19,959,181",1.77
600369.SH,600369,2021-02-23,"59,278,418",1.05
600372.SH,600372,2021-02-23,"24,745,291",1.28
600373.SH,600373,2021-02-23,"61,340,703",4.52
600375.SH,600375,2021-02-23,"74,101",0.01
600376.SH,600376,2021-02-23,"22,910,237",0.88
600377.SH,600377,2021-02-23,"14,540,038",0.38
600378.SH,600378,2021-02-23,"4,865,860",1.36
600380.SH,600380,2021-02-23,"100,810,744",5.16
600381.SH,600381,2021-02-23,100,0.00
600382.SH,600382,2021-02-23,"2,366",0.00
600383.SH,600383,2021-02-23,"104,415,617",2.31
600386.SH,600386,2021-02-23,"497,355",0.06
600387.SH,600387,2021-02-23,"7,267,454",1.79
600388.SH,600388,2021-02-23,"11,654,108",1.09
600389.SH,600389,2021-02-23,50,0.00
600391.SH,600391,2021-02-23,"517,350",0.15
600392.SH,600392,2021-02-23,"42,820,947",2.43
600393.SH,600393,2021-02-23,"2,087,838",0.21
600395.SH,600395,2021-02-23,"28,305,576",1.71
600396.SH,600396,2021-02-23,"132,900",0.00
600397.SH,600397,2021-02-23,"489,383",0.04
600398.SH,600398,2021-02-23,"16,155,375",0.37
600399.SH,600399,2021-02-23,"54,637",0.00
600400.SH,600400,2021-02-23,"1,012,463",0.03
600403.SH,600403,2021-02-23,"62,059",0.00
600405.SH,600405,2021-02-23,"88,002",0.01
600406.SH,600406,2021-02-23,"586,941,183",12.80
600409.SH,600409,2021-02-23,"33,738,587",1.63
600410.SH,600410,2021-02-23,"1,173,683",0.10
600415.SH,600415,2021-02-23,"13,869,452",0.25
600416.SH,600416,2021-02-23,"358,882",0.03
600418.SH,600418,2021-02-23,"2,331,597",0.12
600420.SH,600420,2021-02-23,"6,636,311",0.64
600422.SH,600422,2021-02-23,"7,919,893",1.04
600425.SH,600425,2021-02-23,"34,473",0.00
600426.SH,600426,2021-02-23,"48,910,029",3.01
600428.SH,600428,2021-02-23,"850,949",0.03
600433.SH,600433,2021-02-23,"667,041",0.05
600435.SH,600435,2021-02-23,"1,076,895",0.07
600436.SH,600436,2021-02-23,"19,534,141",3.23
600438.SH,600438,2021-02-23,"222,199,373",5.18
600439.SH,600439,2021-02-23,"3,891,079",0.34
600446.SH,600446,2021-02-23,"17,958,107",2.09
600449.SH,600449,2021-02-23,"400,777",0.08
600452.SH,600452,2021-02-23,"3,352,591",0.76
600458.SH,600458,2021-02-23,"209,036",0.02
600459.SH,600459,2021-02-23,"3,952,306",0.90
600460.SH,600460,2021-02-23,"25,125,334",1.91
600466.SH,600466,2021-02-23,"42,110,828",1.38
600467.SH,600467,2021-02-23,"34,900",0.00
600468.SH,600468,2021-02-23,"673,979",0.06
600469.SH,600469,2021-02-23,300,0.00
600470.SH,600470,2021-02-23,100,0.00
600477.SH,600477,2021-02-23,"13,613,561",0.63
600478.SH,600478,2021-02-23,"21,935",0.00
600479.SH,600479,2021-02-23,"393,122",0.09
600480.SH,600480,2021-02-23,"584,532",0.07
600481.SH,600481,2021-02-23,"1,474,077",0.09
600482.SH,600482,2021-02-23,"1,668,403",0.19
600483.SH,600483,2021-02-23,"7,894,803",0.50
600485.SH,600485,2021-02-23,"628,734",0.03
600486.SH,600486,2021-02-23,"6,442,629",2.07
600487.SH,600487,2021-02-23,"40,311,233",2.11
600488.SH,600488,2021-02-23,"2,630",0.00
600489.SH,600489,2021-02-23,"80,927,231",2.21
600490.SH,600490,2021-02-23,"2,324,317",0.12
600491.SH,600491,2021-02-23,"10,713,749",0.70
600495.SH,600495,2021-02-23,"634,710",0.05
600496.SH,600496,2021-02-23,"1,356,225",0.08
600497.SH,600497,2021-02-23,"3,526,986",0.06
600498.SH,600498,2021-02-23,"23,556,580",2.08
600499.SH,600499,2021-02-23,"1,090,583",0.06
600500.SH,600500,2021-02-23,"6,666,456",0.24
600501.SH,600501,2021-02-23,"674,361",0.16
600502.SH,600502,2021-02-23,"11,164,215",0.64
600503.SH,600503,2021-02-23,"1,424,449",0.08
600507.SH,600507,2021-02-23,"170,955,687",7.92
600508.SH,600508,2021-02-23,100,0.00
600509.SH,600509,2021-02-23,"8,525",0.00
600510.SH,600510,2021-02-23,"2,242,078",0.21
600511.SH,600511,2021-02-23,"12,803,013",2.31
600513.SH,600513,2021-02-23,"48,781",0.01
600516.SH,600516,2021-02-23,"98,066,658",2.57
600517.SH,600517,2021-02-23,"1,166,824",0.06
600518.SH,600518,2021-02-23,"1,360,139",0.03
600519.SH,600519,2021-02-23,"99,524,228",7.92
600521.SH,600521,2021-02-23,"21,820,839",1.50
600522.SH,600522,2021-02-23,"91,213,453",2.97
600523.SH,600523,2021-02-23,"9,280",0.00
600525.SH,600525,2021-02-23,"1,955,154",0.14
600526.SH,600526,2021-02-23,"1,343,592",0.24
600527.SH,600527,2021-02-23,"3,481,754",0.20
600528.SH,600528,2021-02-23,"1,643,875",0.07
600529.SH,600529,2021-02-23,"48,301,781",8.11
600531.SH,600531,2021-02-23,"11,372,991",1.04
600532.SH,600532,2021-02-23,"37,201",0.00
600535.SH,600535,2021-02-23,"2,561,252",0.16
600536.SH,600536,2021-02-23,"9,452,779",1.91
600537.SH,600537,2021-02-23,"626,291",0.05
600545.SH,600545,2021-02-23,"3,919,912",0.20
600546.SH,600546,2021-02-23,"12,098",0.00
600547.SH,600547,2021-02-23,"68,675,557",1.94
600548.SH,600548,2021-02-23,"6,179,085",0.43
600549.SH,600549,2021-02-23,"63,664,226",4.52
600551.SH,600551,2021-02-23,"247,978",0.04
600552.SH,600552,2021-02-23,"1,703,654",0.22
600556.SH,600556,2021-02-23,"2,500,664",0.71
600557.SH,600557,2021-02-23,"5,901,805",0.99
600559.SH,600559,2021-02-23,"15,431,350",1.76
600561.SH,600561,2021-02-23,"11,900",0.00
600562.SH,600562,2021-02-23,"2,832,499",0.42
600563.SH,600563,2021-02-23,"8,120,027",3.60
600565.SH,600565,2021-02-23,"28,342,212",1.17
600566.SH,600566,2021-02-23,"18,238,483",2.23
600567.SH,600567,2021-02-23,"146,493,718",3.18
600568.SH,600568,2021-02-23,"506,541",0.03
600570.SH,600570,2021-02-23,"86,782,355",8.31
600571.SH,600571,2021-02-23,"674,245",0.15
600572.SH,600572,2021-02-23,"10,798,152",0.40
600577.SH,600577,2021-02-23,"39,404,841",2.05
600578.SH,600578,2021-02-23,"4,743,956",0.07
600580.SH,600580,2021-02-23,"24,999,871",1.91
600582.SH,600582,2021-02-23,"179,644,655",4.34
600583.SH,600583,2021-02-23,"99,571,298",2.25
600584.SH,600584,2021-02-23,"12,479,517",0.91
600585.SH,600585,2021-02-23,"354,239,482",8.85
600586.SH,600586,2021-02-23,"1,377,329",0.09
600587.SH,600587,2021-02-23,"9,749,677",2.41
600588.SH,600588,2021-02-23,"135,270,369",4.16
600589.SH,600589,2021-02-23,101,0.00
600594.SH,600594,2021-02-23,"673,364",0.08
600596.SH,600596,2021-02-23,"8,914,999",1.27
600597.SH,600597,2021-02-23,"11,310,536",0.92
600598.SH,600598,2021-02-23,"28,059,296",1.57
600600.SH,600600,2021-02-23,"18,654,720",2.68
600601.SH,600601,2021-02-23,"1,715,472",0.07
600604.SH,600604,2021-02-23,"253,708",0.01
600606.SH,600606,2021-02-23,"246,769,093",2.02
600611.SH,600611,2021-02-23,"13,009,204",0.83
600612.SH,600612,2021-02-23,"2,938,601",0.92
600613.SH,600613,2021-02-23,"398,145",0.08
600614.SH,600614,2021-02-23,"749,936",0.04
600616.SH,600616,2021-02-23,"4,941",0.00
600617.SH,600617,2021-02-23,"133,104",0.01
600618.SH,600618,2021-02-23,"3,200",0.00
600620.SH,600620,2021-02-23,"6,095",0.00
600621.SH,600621,2021-02-23,"4,537,554",0.42
600622.SH,600622,2021-02-23,"11,380,197",0.75
600623.SH,600623,2021-02-23,"1,501,602",0.08
600624.SH,600624,2021-02-23,"106,136",0.01
600626.SH,600626,2021-02-23,"8,702,615",1.07
600628.SH,600628,2021-02-23,"331,057",0.05
600629.SH,600629,2021-02-23,41,0.00
600633.SH,600633,2021-02-23,"444,143",0.03
600634.SH,600634,2021-02-23,"7,096",0.00
600635.SH,600635,2021-02-23,"10,915,950",0.45
600636.SH,600636,2021-02-23,"42,878",0.00
600637.SH,600637,2021-02-23,"68,096,957",1.99
600638.SH,600638,2021-02-23,"379,117",0.05
600639.SH,600639,2021-02-23,"10,134,610",1.19
600640.SH,600640,2021-02-23,"34,045",0.00
600641.SH,600641,2021-02-23,"27,462,860",2.86
600642.SH,600642,2021-02-23,"70,663,638",1.55
600643.SH,600643,2021-02-23,"29,691,791",1.83
600645.SH,600645,2021-02-23,"350,101",0.08
600648.SH,600648,2021-02-23,"5,218,184",0.55
600649.SH,600649,2021-02-23,"2,553,380",0.10
600650.SH,600650,2021-02-23,"337,569",0.08
600651.SH,600651,2021-02-23,"67,298",0.00
600654.SH,600654,2021-02-23,"227,831",0.03
600655.SH,600655,2021-02-23,"60,374,417",3.76
600657.SH,600657,2021-02-23,"25,035,703",1.64
600658.SH,600658,2021-02-23,91,0.00
600660.SH,600660,2021-02-23,"160,266,535",8.00
600661.SH,600661,2021-02-23,"47,676",0.01
600662.SH,600662,2021-02-23,"513,013",0.04
600663.SH,600663,2021-02-23,"8,938,415",0.30
600664.SH,600664,2021-02-23,"5,183,875",0.20
600666.SH,600666,2021-02-23,"751,867",0.09
600667.SH,600667,2021-02-23,"64,086,892",3.04
600668.SH,600668,2021-02-23,"1,353,850",0.39
600673.SH,600673,2021-02-23,"48,279,829",1.96
600674.SH,600674,2021-02-23,"146,380,923",3.32
600675.SH,600675,2021-02-23,"28,503,081",1.27
600676.SH,600676,2021-02-23,"714,398",0.06
600677.SH,600677,2021-02-23,"16,200",0.00
600681.SH,600681,2021-02-23,"9,117,360",0.63
600682.SH,600682,2021-02-23,"11,577,815",0.99
600684.SH,600684,2021-02-23,"1,308,493",0.15
600685.SH,600685,2021-02-23,"4,875,840",0.59
600686.SH,600686,2021-02-23,"3,250",0.00
600687.SH,600687,2021-02-23,"7,834",0.00
600688.SH,600688,2021-02-23,"82,428,548",1.12
600690.SH,600690,2021-02-23,"508,923,461",8.06
600693.SH,600693,2021-02-23,"3,147,276",0.35
600694.SH,600694,2021-02-23,"6,172,554",2.10
600697.SH,600697,2021-02-23,"1,552",0.00
600699.SH,600699,2021-02-23,"123,923,175",10.01
600702.SH,600702,2021-02-23,"493,966",0.14
600703.SH,600703,2021-02-23,"133,370,445",3.27
600704.SH,600704,2021-02-23,"105,164,633",2.07
600705.SH,600705,2021-02-23,"122,106,041",1.37
600708.SH,600708,2021-02-23,"6,868,392",0.30
600711.SH,600711,2021-02-23,"36,747,391",1.51
600715.SH,600715,2021-02-23,2,0.00
600716.SH,600716,2021-02-23,"543,120",0.05
600717.SH,600717,2021-02-23,"1,694,742",0.07
600718.SH,600718,2021-02-23,"1,160,480",0.09
600720.SH,600720,2021-02-23,"20,896,795",2.69
600724.SH,600724,2021-02-23,"6,683",0.00
600728.SH,600728,2021-02-23,"14,072,998",0.81
600729.SH,600729,2021-02-23,"10,534,456",2.59
600730.SH,600730,2021-02-23,"159,935",0.02
600733.SH,600733,2021-02-23,"10,244,105",0.56
600736.SH,600736,2021-02-23,"2,284,203",0.19
600737.SH,600737,2021-02-23,"38,132,819",1.80
600738.SH,600738,2021-02-23,"2,952,592",0.39
600739.SH,600739,2021-02-23,"23,297,064",1.52
600740.SH,600740,2021-02-23,"19,468,077",2.02
600741.SH,600741,2021-02-23,"203,557,868",6.45
600742.SH,600742,2021-02-23,"15,556,261",2.32
600743.SH,600743,2021-02-23,"2,245,938",0.09
600745.SH,600745,2021-02-23,"29,057,997",3.36
600748.SH,600748,2021-02-23,"30,984,250",1.67
600750.SH,600750,2021-02-23,"4,166,562",0.66
600754.SH,600754,2021-02-23,"50,682,333",6.31
600755.SH,600755,2021-02-23,"17,897,859",0.96
600756.SH,600756,2021-02-23,"6,426,879",1.98
600757.SH,600757,2021-02-23,"199,981",0.01
600758.SH,600758,2021-02-23,"1,308",0.00
600759.SH,600759,2021-02-23,"96,960",0.00
600760.SH,600760,2021-02-23,"14,805,659",1.05
600761.SH,600761,2021-02-23,"1,545,084",0.20
600763.SH,600763,2021-02-23,"8,127,382",2.53
600764.SH,600764,2021-02-23,"1,400,282",0.28
600765.SH,600765,2021-02-23,"9,697,851",1.13
600770.SH,600770,2021-02-23,"51,975",0.00
600771.SH,600771,2021-02-23,197,0.00
600773.SH,600773,2021-02-23,"413,036",0.05
600775.SH,600775,2021-02-23,"4,262,345",0.63
600776.SH,600776,2021-02-23,"3,268,086",0.34
600777.SH,600777,2021-02-23,"76,683,451",1.23
600778.SH,600778,2021-02-23,"54,000",0.01
600779.SH,600779,2021-02-23,"30,922,444",6.33
600780.SH,600780,2021-02-23,"26,472",0.00
600781.SH,600781,2021-02-23,369,0.00
600782.SH,600782,2021-02-23,"240,833,263",7.55
600783.SH,600783,2021-02-23,"184,456",0.02
600784.SH,600784,2021-02-23,"17,188",0.00
600785.SH,600785,2021-02-23,401,0.00
600787.SH,600787,2021-02-23,"94,641,892",4.30
600790.SH,600790,2021-02-23,"669,512",0.04
600794.SH,600794,2021-02-23,"389,814",0.03
600795.SH,600795,2021-02-23,"80,061,010",0.40
600797.SH,600797,2021-02-23,"7,500",0.00
600801.SH,600801,2021-02-23,"95,130,235",6.98
600802.SH,600802,2021-02-23,"2,715,191",0.59
600803.SH,600803,2021-02-23,"92,287,201",7.50
600804.SH,600804,2021-02-23,"13,035,039",0.91
600805.SH,600805,2021-02-23,"527,729",0.06
600807.SH,600807,2021-02-23,"61,033",0.00
600808.SH,600808,2021-02-23,"104,344,842",1.74
600809.SH,600809,2021-02-23,"26,010,981",3.00
600811.SH,600811,2021-02-23,"33,908,064",0.91
600814.SH,600814,2021-02-23,"626,203",0.08
600816.SH,600816,2021-02-23,"472,087",0.00
600818.SH,600818,2021-02-23,"218,722",0.09
600820.SH,600820,2021-02-23,"50,636,737",1.61
600823.SH,600823,2021-02-23,"74,005,091",1.97
600824.SH,600824,2021-02-23,"118,051",0.01
600825.SH,600825,2021-02-23,"858,826",0.08
600826.SH,600826,2021-02-23,"3,245,261",0.77
600827.SH,600827,2021-02-23,"20,655,594",1.28
600828.SH,600828,2021-02-23,"7,104,225",0.41
600829.SH,600829,2021-02-23,"77,414",0.01
600830.SH,600830,2021-02-23,"370,114",0.08
600831.SH,600831,2021-02-23,"475,501",0.06
600833.SH,600833,2021-02-23,"23,600",0.01
600835.SH,600835,2021-02-23,"79,385,049",9.84
600837.SH,600837,2021-02-23,"134,642,541",1.58
600838.SH,600838,2021-02-23,"280,770",0.07
600839.SH,600839,2021-02-23,"1,427,327",0.03
600845.SH,600845,2021-02-23,"29,360,980",3.49
600846.SH,600846,2021-02-23,"6,358,792",1.01
600848.SH,600848,2021-02-23,"15,208,735",1.25
600850.SH,600850,2021-02-23,"2,522,529",0.59
600856.SH,600856,2021-02-23,"1,717,956",0.12
600858.SH,600858,2021-02-23,"92,332",0.01
600859.SH,600859,2021-02-23,"12,135,660",1.56
600860.SH,600860,2021-02-23,"493,175",0.15
600862.SH,600862,2021-02-23,"12,964,884",0.93
600863.SH,600863,2021-02-23,"35,136,202",0.60
600864.SH,600864,2021-02-23,"24,347",0.00
600867.SH,600867,2021-02-23,"117,841,971",5.81
600869.SH,600869,2021-02-23,"1,045,378",0.04
600871.SH,600871,2021-02-23,"29,220,756",0.21
600872.SH,600872,2021-02-23,"97,233,024",12.20
600873.SH,600873,2021-02-23,"502,475",0.01
600874.SH,600874,2021-02-23,"9,206,653",0.84
600875.SH,600875,2021-02-23,"34,619,234",1.73
600876.SH,600876,2021-02-23,"1,065,705",0.38
600879.SH,600879,2021-02-23,"27,988,904",1.02
600880.SH,600880,2021-02-23,"431,226",0.03
600881.SH,600881,2021-02-23,"4,318,537",0.13
600884.SH,600884,2021-02-23,"3,331,900",0.20
600885.SH,600885,2021-02-23,"137,673,356",18.48
600886.SH,600886,2021-02-23,"165,053,078",2.36
600887.SH,600887,2021-02-23,"722,614,130",12.18
600888.SH,600888,2021-02-23,"659,080",0.07
600891.SH,600891,2021-02-23,"6,194",0.00
600893.SH,600893,2021-02-23,"33,234,925",1.57
600894.SH,600894,2021-02-23,"28,804",0.00
600895.SH,600895,2021-02-23,"16,992,943",1.09
600897.SH,600897,2021-02-23,"4,084,038",1.37
600900.SH,600900,2021-02-23,"1,318,473,439",5.79
600901.SH,600901,2021-02-23,"373,506",0.02
600903.SH,600903,2021-02-23,"7,863,654",0.69
600909.SH,600909,2021-02-23,"33,871,595",0.93
600917.SH,600917,2021-02-23,"1,271,809",0.08
600918.SH,600918,2021-02-23,"3,222,829",0.46
600919.SH,600919,2021-02-23,"322,264,468",2.19
600926.SH,600926,2021-02-23,"128,031,134",2.53
600928.SH,600928,2021-02-23,"2,286,073",0.19
