symbol,code,date,shareholding,shareholding_percent
600063.SH,600063,2021-02-18,"1,551,641",0.08
600064.SH,600064,2021-02-18,"1,159,414",0.09
600066.SH,600066,2021-02-18,"173,424,594",7.83
600067.SH,600067,2021-02-18,"973,373",0.06
600068.SH,600068,2021-02-18,"90,526,322",1.96
600070.SH,600070,2021-02-18,"6,457,318",1.23
600072.SH,600072,2021-02-18,"2,468,146",0.33
600073.SH,600073,2021-02-18,"6,949,593",0.74
600075.SH,600075,2021-02-18,"33,911",0.00
600077.SH,600077,2021-02-18,249,0.00
600078.SH,600078,2021-02-18,"6,215",0.00
600079.SH,600079,2021-02-18,"30,941,783",2.28
600081.SH,600081,2021-02-18,"260,608",0.08
600085.SH,600085,2021-02-18,"7,001,357",0.51
600086.SH,600086,2021-02-18,"1,827",0.00
600088.SH,600088,2021-02-18,"189,696",0.04
600089.SH,600089,2021-02-18,"63,020,814",1.69
600093.SH,600093,2021-02-18,"4,887,172",0.43
600094.SH,600094,2021-02-18,"49,379,802",2.16
600096.SH,600096,2021-02-18,"203,687",0.01
600098.SH,600098,2021-02-18,"1,031,363",0.03
600100.SH,600100,2021-02-18,"2,273,965",0.07
600101.SH,600101,2021-02-18,"30,597",0.00
600104.SH,600104,2021-02-18,"516,921,117",4.42
600105.SH,600105,2021-02-18,"1,736,130",0.12
600106.SH,600106,2021-02-18,"1,843,320",0.13
600108.SH,600108,2021-02-18,"264,248",0.01
600109.SH,600109,2021-02-18,"99,189,756",3.27
600110.SH,600110,2021-02-18,"1,500",0.00
600111.SH,600111,2021-02-18,"97,312,695",2.67
600112.SH,600112,2021-02-18,"192,779",0.03
600113.SH,600113,2021-02-18,167,0.00
600114.SH,600114,2021-02-18,"96,717",0.01
600115.SH,600115,2021-02-18,"140,382,025",1.43
600116.SH,600116,2021-02-18,"695,304",0.07
600118.SH,600118,2021-02-18,"6,269,082",0.53
600119.SH,600119,2021-02-18,"130,051",0.04
600120.SH,600120,2021-02-18,"12,123,120",0.54
600122.SH,600122,2021-02-18,"2,546,303",0.21
600123.SH,600123,2021-02-18,"483,639",0.04
600125.SH,600125,2021-02-18,"35,143,627",2.69
600131.SH,600131,2021-02-18,"5,944,167",1.10
600132.SH,600132,2021-02-18,"29,918,600",6.18
600135.SH,600135,2021-02-18,"222,166",0.05
600136.SH,600136,2021-02-18,"1,078,873",0.22
600138.SH,600138,2021-02-18,"17,761,456",2.45
600141.SH,600141,2021-02-18,"18,884,558",2.24
600143.SH,600143,2021-02-18,"94,274,978",3.66
600150.SH,600150,2021-02-18,"10,922,255",0.67
600153.SH,600153,2021-02-18,"92,084,669",3.24
600155.SH,600155,2021-02-18,"6,128,735",0.35
600157.SH,600157,2021-02-18,"2,574,742",0.01
600158.SH,600158,2021-02-18,"193,381",0.02
600160.SH,600160,2021-02-18,"104,502,058",3.87
600161.SH,600161,2021-02-18,"22,642,946",1.80
600162.SH,600162,2021-02-18,"13,719,607",0.40
600166.SH,600166,2021-02-18,"3,048,801",0.04
600167.SH,600167,2021-02-18,"19,215,244",0.83
600168.SH,600168,2021-02-18,"94,720",0.01
600169.SH,600169,2021-02-18,"2,616,502",0.10
600170.SH,600170,2021-02-18,"176,028,770",1.97
600171.SH,600171,2021-02-18,"5,868,280",0.83
600172.SH,600172,2021-02-18,"1,187,929",0.09
600173.SH,600173,2021-02-18,"689,582",0.09
600176.SH,600176,2021-02-18,"262,634,480",7.49
600177.SH,600177,2021-02-18,"78,725,747",1.70
600179.SH,600179,2021-02-18,"327,041",0.00
600180.SH,600180,2021-02-18,"34,003,551",3.34
600183.SH,600183,2021-02-18,"117,484,079",5.12
600185.SH,600185,2021-02-18,"99,383,867",4.82
600188.SH,600188,2021-02-18,"65,973,612",2.22
600190.SH,600190,2021-02-18,"268,304",0.01
600195.SH,600195,2021-02-18,"212,126",0.02
600196.SH,600196,2021-02-18,"39,255,449",1.95
600197.SH,600197,2021-02-18,"1,269,014",0.27
600200.SH,600200,2021-02-18,"2,962,457",0.41
600201.SH,600201,2021-02-18,"211,981,398",18.92
600206.SH,600206,2021-02-18,"9,023,217",1.06
600208.SH,600208,2021-02-18,"105,596,855",1.22
600210.SH,600210,2021-02-18,"45,250,877",2.98
600211.SH,600211,2021-02-18,"1,108,975",0.44
600216.SH,600216,2021-02-18,"13,238,799",1.37
600219.SH,600219,2021-02-18,"320,624,014",2.68
600221.SH,600221,2021-02-18,"40,436,482",0.24
600223.SH,600223,2021-02-18,"3,834,680",0.37
600226.SH,600226,2021-02-18,"528,052",0.02
600230.SH,600230,2021-02-18,"12,012",0.00
600231.SH,600231,2021-02-18,"619,386",0.02
600233.SH,600233,2021-02-18,"56,535,222",1.79
600236.SH,600236,2021-02-18,"25,104,633",0.31
600238.SH,600238,2021-02-18,400,0.00
600239.SH,600239,2021-02-18,"1,086,781",0.06
600248.SH,600248,2021-02-18,"2,651",0.00
600251.SH,600251,2021-02-18,"55,423",0.00
600252.SH,600252,2021-02-18,"20,513,801",0.59
600255.SH,600255,2021-02-18,"574,897",0.03
600256.SH,600256,2021-02-18,"106,060,199",1.57
600257.SH,600257,2021-02-18,"286,937",0.05
600258.SH,600258,2021-02-18,"75,426,983",7.70
600259.SH,600259,2021-02-18,"306,600",0.10
600260.SH,600260,2021-02-18,"23,930,445",2.46
600261.SH,600261,2021-02-18,"23,561,855",1.62
600266.SH,600266,2021-02-18,"1,747,185",0.07
600267.SH,600267,2021-02-18,"720,825",0.07
600268.SH,600268,2021-02-18,"20,400",0.00
600269.SH,600269,2021-02-18,"1,575,494",0.06
600271.SH,600271,2021-02-18,"9,750,343",0.52
600273.SH,600273,2021-02-18,"28,572,578",1.99
600276.SH,600276,2021-02-18,"670,877,333",12.64
600277.SH,600277,2021-02-18,"8,171,191",0.29
600278.SH,600278,2021-02-18,"7,294",0.00
600280.SH,600280,2021-02-18,"117,881",0.01
600282.SH,600282,2021-02-18,"186,469,260",4.19
600284.SH,600284,2021-02-18,"6,730,661",0.69
600285.SH,600285,2021-02-18,"12,406,170",2.18
600289.SH,600289,2021-02-18,"69,611",0.01
600290.SH,600290,2021-02-18,200,0.00
600291.SH,600291,2021-02-18,"531,588",0.04
600292.SH,600292,2021-02-18,"829,738",0.10
600295.SH,600295,2021-02-18,"6,172,547",0.94
600297.SH,600297,2021-02-18,"38,439,110",0.47
600298.SH,600298,2021-02-18,"92,897,367",11.27
600299.SH,600299,2021-02-18,"10,797,455",0.40
600300.SH,600300,2021-02-18,"1,067,281",0.06
600305.SH,600305,2021-02-18,"55,134,416",5.49
600307.SH,600307,2021-02-18,"1,578,608",0.02
600309.SH,600309,2021-02-18,"146,224,150",10.27
600310.SH,600310,2021-02-18,"1,625,006",0.19
600312.SH,600312,2021-02-18,"11,469,962",0.84
600315.SH,600315,2021-02-18,"25,165,526",3.74
600316.SH,600316,2021-02-18,"260,546",0.03
600318.SH,600318,2021-02-18,"13,468",0.00
600321.SH,600321,2021-02-18,"134,400",0.00
600323.SH,600323,2021-02-18,"5,249,996",0.68
600325.SH,600325,2021-02-18,"36,975,199",1.75
600326.SH,600326,2021-02-18,"11,958,759",1.30
600327.SH,600327,2021-02-18,"315,161",0.03
600329.SH,600329,2021-02-18,"17,254,289",3.04
600332.SH,600332,2021-02-18,"19,177,853",1.36
600333.SH,600333,2021-02-18,"5,800",0.00
600335.SH,600335,2021-02-18,"2,227,718",0.21
600337.SH,600337,2021-02-18,"12,017,419",0.73
600338.SH,600338,2021-02-18,"9,486,591",1.03
600340.SH,600340,2021-02-18,"123,680,968",3.17
600343.SH,600343,2021-02-18,"535,571",0.08
600345.SH,600345,2021-02-18,"49,492",0.02
600346.SH,600346,2021-02-18,"149,944,564",2.13
600348.SH,600348,2021-02-18,"46,748,463",1.94
600350.SH,600350,2021-02-18,"22,423,981",0.46
600351.SH,600351,2021-02-18,"797,272",0.10
600352.SH,600352,2021-02-18,"105,041,831",3.22
600353.SH,600353,2021-02-18,"2,000",0.00
600362.SH,600362,2021-02-18,"53,834,186",2.59
600363.SH,600363,2021-02-18,"5,122,658",1.15
600366.SH,600366,2021-02-18,"10,499,552",1.06
600368.SH,600368,2021-02-18,"17,873,352",1.58
600369.SH,600369,2021-02-18,"63,607,371",1.12
600372.SH,600372,2021-02-18,"28,833,452",1.49
600373.SH,600373,2021-02-18,"62,830,635",4.63
600375.SH,600375,2021-02-18,"74,101",0.01
600376.SH,600376,2021-02-18,"22,471,703",0.87
600377.SH,600377,2021-02-18,"14,253,232",0.37
600378.SH,600378,2021-02-18,"4,910,598",1.37
600380.SH,600380,2021-02-18,"102,351,645",5.24
600381.SH,600381,2021-02-18,100,0.00
600382.SH,600382,2021-02-18,"2,366",0.00
600383.SH,600383,2021-02-18,"107,024,774",2.37
600386.SH,600386,2021-02-18,"497,355",0.06
600387.SH,600387,2021-02-18,"5,361,774",1.32
600388.SH,600388,2021-02-18,"12,416,641",1.16
600389.SH,600389,2021-02-18,50,0.00
600391.SH,600391,2021-02-18,"517,350",0.15
600392.SH,600392,2021-02-18,"54,189,745",3.08
600393.SH,600393,2021-02-18,"2,087,838",0.21
600395.SH,600395,2021-02-18,"27,233,949",1.64
600396.SH,600396,2021-02-18,"132,900",0.00
600397.SH,600397,2021-02-18,"489,383",0.04
600398.SH,600398,2021-02-18,"16,160,075",0.37
600399.SH,600399,2021-02-18,"54,637",0.00
600400.SH,600400,2021-02-18,"1,012,463",0.03
600403.SH,600403,2021-02-18,"62,059",0.00
600405.SH,600405,2021-02-18,"88,002",0.01
600406.SH,600406,2021-02-18,"586,995,877",12.80
600409.SH,600409,2021-02-18,"30,968,668",1.50
600410.SH,600410,2021-02-18,"1,173,683",0.10
600415.SH,600415,2021-02-18,"13,822,029",0.25
600416.SH,600416,2021-02-18,"358,882",0.03
600418.SH,600418,2021-02-18,"2,331,597",0.12
600420.SH,600420,2021-02-18,"6,255,005",0.60
600422.SH,600422,2021-02-18,"7,953,102",1.04
600425.SH,600425,2021-02-18,"34,473",0.00
600426.SH,600426,2021-02-18,"49,824,062",3.07
600428.SH,600428,2021-02-18,"850,949",0.03
600433.SH,600433,2021-02-18,"667,041",0.05
600435.SH,600435,2021-02-18,"1,076,895",0.07
600436.SH,600436,2021-02-18,"18,817,765",3.11
600438.SH,600438,2021-02-18,"231,604,652",5.40
600439.SH,600439,2021-02-18,"3,891,079",0.34
600446.SH,600446,2021-02-18,"16,300,627",1.90
600449.SH,600449,2021-02-18,"400,777",0.08
600452.SH,600452,2021-02-18,"3,271,724",0.74
600458.SH,600458,2021-02-18,"209,036",0.02
600459.SH,600459,2021-02-18,"3,698,525",0.84
600460.SH,600460,2021-02-18,"30,497,288",2.32
600466.SH,600466,2021-02-18,"39,053,548",1.28
600467.SH,600467,2021-02-18,"34,900",0.00
600468.SH,600468,2021-02-18,"673,979",0.06
600469.SH,600469,2021-02-18,300,0.00
600470.SH,600470,2021-02-18,100,0.00
600477.SH,600477,2021-02-18,"9,404,010",0.43
600478.SH,600478,2021-02-18,"21,935",0.00
600479.SH,600479,2021-02-18,"393,122",0.09
600480.SH,600480,2021-02-18,"584,532",0.07
600481.SH,600481,2021-02-18,"1,474,077",0.09
600482.SH,600482,2021-02-18,"1,668,403",0.19
600483.SH,600483,2021-02-18,"7,985,159",0.51
600485.SH,600485,2021-02-18,"628,734",0.03
600486.SH,600486,2021-02-18,"6,185,535",1.99
600487.SH,600487,2021-02-18,"39,987,066",2.09
600488.SH,600488,2021-02-18,"2,630",0.00
600489.SH,600489,2021-02-18,"69,946,547",1.91
600490.SH,600490,2021-02-18,"2,324,317",0.12
600491.SH,600491,2021-02-18,"9,979,138",0.65
600495.SH,600495,2021-02-18,"644,310",0.05
600496.SH,600496,2021-02-18,"1,356,225",0.08
600497.SH,600497,2021-02-18,"3,710,986",0.07
600498.SH,600498,2021-02-18,"22,753,239",2.01
600499.SH,600499,2021-02-18,"1,090,583",0.06
600500.SH,600500,2021-02-18,"6,715,956",0.24
600501.SH,600501,2021-02-18,"674,361",0.16
600502.SH,600502,2021-02-18,"8,992,060",0.52
600503.SH,600503,2021-02-18,"1,424,449",0.08
600507.SH,600507,2021-02-18,"166,821,167",7.73
600508.SH,600508,2021-02-18,100,0.00
600509.SH,600509,2021-02-18,"8,725",0.00
600510.SH,600510,2021-02-18,"2,116,818",0.20
600511.SH,600511,2021-02-18,"12,933,351",2.33
600513.SH,600513,2021-02-18,"48,781",0.01
600516.SH,600516,2021-02-18,"89,943,321",2.36
600517.SH,600517,2021-02-18,"1,166,824",0.06
600518.SH,600518,2021-02-18,"1,360,139",0.03
600519.SH,600519,2021-02-18,"99,875,380",7.95
600521.SH,600521,2021-02-18,"22,513,976",1.54
600522.SH,600522,2021-02-18,"88,300,620",2.87
600523.SH,600523,2021-02-18,"9,280",0.00
600525.SH,600525,2021-02-18,"1,955,154",0.14
600526.SH,600526,2021-02-18,"1,343,592",0.24
600527.SH,600527,2021-02-18,"3,481,754",0.20
600528.SH,600528,2021-02-18,"1,664,884",0.07
600529.SH,600529,2021-02-18,"46,937,818",7.88
600531.SH,600531,2021-02-18,"9,069,963",0.83
600532.SH,600532,2021-02-18,"37,201",0.00
600535.SH,600535,2021-02-18,"2,596,152",0.17
600536.SH,600536,2021-02-18,"9,895,639",2.00
600537.SH,600537,2021-02-18,"626,291",0.05
600545.SH,600545,2021-02-18,"3,919,912",0.20
600546.SH,600546,2021-02-18,"12,098",0.00
600547.SH,600547,2021-02-18,"70,402,717",1.99
600548.SH,600548,2021-02-18,"6,571,143",0.45
600549.SH,600549,2021-02-18,"73,476,706",5.22
600551.SH,600551,2021-02-18,"247,978",0.04
600552.SH,600552,2021-02-18,"1,705,654",0.22
600556.SH,600556,2021-02-18,"2,737,564",0.78
600557.SH,600557,2021-02-18,"6,654,071",1.12
600559.SH,600559,2021-02-18,"15,478,683",1.76
600561.SH,600561,2021-02-18,"11,900",0.00
600562.SH,600562,2021-02-18,"2,262,941",0.34
600563.SH,600563,2021-02-18,"7,832,969",3.48
600565.SH,600565,2021-02-18,"27,292,159",1.13
600566.SH,600566,2021-02-18,"17,289,829",2.12
600567.SH,600567,2021-02-18,"87,756,480",1.90
600568.SH,600568,2021-02-18,"506,541",0.03
600570.SH,600570,2021-02-18,"85,991,375",8.23
600571.SH,600571,2021-02-18,"674,245",0.15
600572.SH,600572,2021-02-18,"11,387,803",0.42
600577.SH,600577,2021-02-18,"25,940,870",1.35
600578.SH,600578,2021-02-18,"4,743,956",0.07
600580.SH,600580,2021-02-18,"24,998,036",1.91
600582.SH,600582,2021-02-18,"168,083,828",4.06
600583.SH,600583,2021-02-18,"92,982,870",2.10
600584.SH,600584,2021-02-18,"9,511,761",0.69
600585.SH,600585,2021-02-18,"353,407,393",8.83
600586.SH,600586,2021-02-18,"1,377,329",0.09
600587.SH,600587,2021-02-18,"9,510,996",2.35
600588.SH,600588,2021-02-18,"134,919,502",4.14
600589.SH,600589,2021-02-18,101,0.00
600594.SH,600594,2021-02-18,"673,364",0.08
600596.SH,600596,2021-02-18,"8,264,647",1.18
600597.SH,600597,2021-02-18,"12,450,551",1.01
600598.SH,600598,2021-02-18,"32,509,471",1.82
600600.SH,600600,2021-02-18,"18,910,270",2.71
600601.SH,600601,2021-02-18,"1,715,472",0.07
600604.SH,600604,2021-02-18,"253,708",0.01
600606.SH,600606,2021-02-18,"248,616,141",2.04
600611.SH,600611,2021-02-18,"11,541,924",0.73
600612.SH,600612,2021-02-18,"2,483,896",0.78
600613.SH,600613,2021-02-18,"398,145",0.08
600614.SH,600614,2021-02-18,"749,936",0.04
600616.SH,600616,2021-02-18,"4,941",0.00
600617.SH,600617,2021-02-18,"133,104",0.01
600618.SH,600618,2021-02-18,"3,200",0.00
600620.SH,600620,2021-02-18,"6,095",0.00
600621.SH,600621,2021-02-18,"4,654,634",0.43
600622.SH,600622,2021-02-18,"9,438,232",0.62
600623.SH,600623,2021-02-18,"2,730,622",0.14
600624.SH,600624,2021-02-18,"106,136",0.01
600626.SH,600626,2021-02-18,"6,207,762",0.76
600628.SH,600628,2021-02-18,"331,057",0.05
600629.SH,600629,2021-02-18,41,0.00
600633.SH,600633,2021-02-18,"444,143",0.03
600634.SH,600634,2021-02-18,"7,096",0.00
600635.SH,600635,2021-02-18,"9,994,028",0.41
600636.SH,600636,2021-02-18,"42,878",0.00
600637.SH,600637,2021-02-18,"66,085,205",1.93
600638.SH,600638,2021-02-18,"379,117",0.05
600639.SH,600639,2021-02-18,"9,701,205",1.14
600640.SH,600640,2021-02-18,"34,045",0.00
600641.SH,600641,2021-02-18,"26,988,872",2.81
600642.SH,600642,2021-02-18,"69,561,911",1.52
600643.SH,600643,2021-02-18,"28,881,204",1.78
600645.SH,600645,2021-02-18,"350,101",0.08
600648.SH,600648,2021-02-18,"5,467,680",0.58
600649.SH,600649,2021-02-18,"2,553,380",0.10
600650.SH,600650,2021-02-18,"337,569",0.08
600651.SH,600651,2021-02-18,"67,298",0.00
600654.SH,600654,2021-02-18,"227,831",0.03
600655.SH,600655,2021-02-18,"64,838,601",4.03
600657.SH,600657,2021-02-18,"23,231,533",1.52
600658.SH,600658,2021-02-18,91,0.00
600660.SH,600660,2021-02-18,"156,641,113",7.82
600661.SH,600661,2021-02-18,"47,676",0.01
600662.SH,600662,2021-02-18,"513,013",0.04
600663.SH,600663,2021-02-18,"8,756,334",0.29
600664.SH,600664,2021-02-18,"5,183,975",0.20
600666.SH,600666,2021-02-18,"751,867",0.09
600667.SH,600667,2021-02-18,"54,289,749",2.57
600668.SH,600668,2021-02-18,"880,774",0.25
600673.SH,600673,2021-02-18,"45,070,153",1.83
600674.SH,600674,2021-02-18,"145,697,950",3.30
600675.SH,600675,2021-02-18,"26,083,299",1.16
600676.SH,600676,2021-02-18,"714,398",0.06
600677.SH,600677,2021-02-18,"16,200",0.00
600681.SH,600681,2021-02-18,"7,898,258",0.54
600682.SH,600682,2021-02-18,"12,074,835",1.03
600684.SH,600684,2021-02-18,"1,308,493",0.15
600685.SH,600685,2021-02-18,"4,602,410",0.56
600686.SH,600686,2021-02-18,"3,250",0.00
600687.SH,600687,2021-02-18,"229,774",0.01
600688.SH,600688,2021-02-18,"74,831,174",1.02
600690.SH,600690,2021-02-18,"487,110,100",7.72
600693.SH,600693,2021-02-18,"3,147,276",0.35
600694.SH,600694,2021-02-18,"6,486,454",2.20
600697.SH,600697,2021-02-18,"1,552",0.00
600699.SH,600699,2021-02-18,"128,296,595",10.36
600702.SH,600702,2021-02-18,"493,966",0.14
600703.SH,600703,2021-02-18,"141,515,264",3.46
600704.SH,600704,2021-02-18,"101,189,350",1.99
600705.SH,600705,2021-02-18,"130,749,267",1.47
600708.SH,600708,2021-02-18,"6,874,392",0.30
600711.SH,600711,2021-02-18,"46,684,409",1.93
600715.SH,600715,2021-02-18,2,0.00
600716.SH,600716,2021-02-18,"543,120",0.05
600717.SH,600717,2021-02-18,"1,694,742",0.07
600718.SH,600718,2021-02-18,"1,160,580",0.09
600720.SH,600720,2021-02-18,"19,404,085",2.50
600724.SH,600724,2021-02-18,"6,683",0.00
600728.SH,600728,2021-02-18,"11,539,540",0.66
600729.SH,600729,2021-02-18,"10,476,651",2.57
600730.SH,600730,2021-02-18,"159,935",0.02
600733.SH,600733,2021-02-18,"11,234,997",0.61
600736.SH,600736,2021-02-18,"2,284,203",0.19
600737.SH,600737,2021-02-18,"18,894,707",0.89
600738.SH,600738,2021-02-18,"2,102,864",0.28
600739.SH,600739,2021-02-18,"26,300,191",1.71
600740.SH,600740,2021-02-18,"15,740,811",1.63
600741.SH,600741,2021-02-18,"205,082,923",6.50
600742.SH,600742,2021-02-18,"14,405,634",2.15
600743.SH,600743,2021-02-18,"2,245,938",0.09
600745.SH,600745,2021-02-18,"26,413,648",3.05
600748.SH,600748,2021-02-18,"29,620,452",1.60
600750.SH,600750,2021-02-18,"3,283,088",0.52
600754.SH,600754,2021-02-18,"51,146,731",6.37
600755.SH,600755,2021-02-18,"14,362,550",0.77
600756.SH,600756,2021-02-18,"5,845,912",1.80
600757.SH,600757,2021-02-18,"199,981",0.01
600758.SH,600758,2021-02-18,"1,308",0.00
600759.SH,600759,2021-02-18,"96,960",0.00
600760.SH,600760,2021-02-18,"15,128,302",1.08
600761.SH,600761,2021-02-18,"1,545,084",0.20
600763.SH,600763,2021-02-18,"7,965,175",2.48
600764.SH,600764,2021-02-18,"1,385,958",0.33
600765.SH,600765,2021-02-18,"14,693,103",1.71
600770.SH,600770,2021-02-18,"51,975",0.00
600771.SH,600771,2021-02-18,197,0.00
600773.SH,600773,2021-02-18,"413,036",0.05
600775.SH,600775,2021-02-18,"3,888,645",0.57
600776.SH,600776,2021-02-18,"2,939,948",0.30
600777.SH,600777,2021-02-18,"60,367,365",0.96
600778.SH,600778,2021-02-18,"54,000",0.01
600779.SH,600779,2021-02-18,"31,809,259",6.51
600780.SH,600780,2021-02-18,"26,472",0.00
600781.SH,600781,2021-02-18,369,0.00
600782.SH,600782,2021-02-18,"235,030,550",7.37
600783.SH,600783,2021-02-18,"184,456",0.02
600784.SH,600784,2021-02-18,"17,188",0.00
600785.SH,600785,2021-02-18,401,0.00
600787.SH,600787,2021-02-18,"91,288,884",4.14
600790.SH,600790,2021-02-18,"669,512",0.04
600794.SH,600794,2021-02-18,"389,814",0.03
600795.SH,600795,2021-02-18,"81,078,266",0.41
600797.SH,600797,2021-02-18,"7,500",0.00
600801.SH,600801,2021-02-18,"98,329,678",7.22
600802.SH,600802,2021-02-18,"1,388,189",0.30
600803.SH,600803,2021-02-18,"91,710,764",7.46
600804.SH,600804,2021-02-18,"13,095,039",0.91
600805.SH,600805,2021-02-18,"527,729",0.06
600807.SH,600807,2021-02-18,"65,133",0.00
600808.SH,600808,2021-02-18,"89,357,479",1.49
600809.SH,600809,2021-02-18,"27,602,054",3.18
600811.SH,600811,2021-02-18,"28,979,642",0.78
600814.SH,600814,2021-02-18,"626,203",0.08
600816.SH,600816,2021-02-18,"500,387",0.00
600818.SH,600818,2021-02-18,"218,722",0.09
600820.SH,600820,2021-02-18,"48,287,447",1.53
600823.SH,600823,2021-02-18,"74,058,854",1.97
600824.SH,600824,2021-02-18,"118,051",0.01
600825.SH,600825,2021-02-18,"872,226",0.08
600826.SH,600826,2021-02-18,"3,245,261",0.77
600827.SH,600827,2021-02-18,"22,694,492",1.41
600828.SH,600828,2021-02-18,"6,923,467",0.39
600829.SH,600829,2021-02-18,"77,414",0.01
600830.SH,600830,2021-02-18,"370,114",0.08
600831.SH,600831,2021-02-18,"475,501",0.06
600833.SH,600833,2021-02-18,"23,600",0.01
600835.SH,600835,2021-02-18,"79,219,949",9.82
600837.SH,600837,2021-02-18,"132,800,230",1.56
600838.SH,600838,2021-02-18,"280,770",0.07
600839.SH,600839,2021-02-18,"1,427,327",0.03
600845.SH,600845,2021-02-18,"31,798,014",3.78
600846.SH,600846,2021-02-18,"4,043,056",0.64
600848.SH,600848,2021-02-18,"15,138,113",1.24
600850.SH,600850,2021-02-18,"2,694,494",0.63
600856.SH,600856,2021-02-18,"1,717,956",0.12
600858.SH,600858,2021-02-18,"92,332",0.01
600859.SH,600859,2021-02-18,"13,624,746",1.75
600860.SH,600860,2021-02-18,"493,175",0.15
600862.SH,600862,2021-02-18,"14,341,363",1.02
600863.SH,600863,2021-02-18,"34,354,368",0.59
600864.SH,600864,2021-02-18,"24,347",0.00
600867.SH,600867,2021-02-18,"115,628,660",5.70
600869.SH,600869,2021-02-18,"1,045,378",0.04
600871.SH,600871,2021-02-18,"20,557,729",0.15
600872.SH,600872,2021-02-18,"98,921,193",12.41
600873.SH,600873,2021-02-18,"511,775",0.01
600874.SH,600874,2021-02-18,"8,370,331",0.76
600875.SH,600875,2021-02-18,"39,284,850",1.96
600876.SH,600876,2021-02-18,"2,360,055",0.84
600879.SH,600879,2021-02-18,"27,613,561",1.01
600880.SH,600880,2021-02-18,"431,226",0.03
600881.SH,600881,2021-02-18,"4,318,537",0.13
600884.SH,600884,2021-02-18,"3,412,349",0.20
600885.SH,600885,2021-02-18,"132,152,193",17.74
600886.SH,600886,2021-02-18,"167,761,903",2.40
600887.SH,600887,2021-02-18,"729,944,084",12.30
600888.SH,600888,2021-02-18,"659,080",0.07
600891.SH,600891,2021-02-18,"6,194",0.00
600893.SH,600893,2021-02-18,"32,569,125",1.54
600894.SH,600894,2021-02-18,"28,804",0.00
600895.SH,600895,2021-02-18,"15,734,577",1.01
600897.SH,600897,2021-02-18,"3,854,739",1.29
600900.SH,600900,2021-02-18,"1,324,280,631",5.82
600901.SH,600901,2021-02-18,"373,506",0.02
600903.SH,600903,2021-02-18,"7,333,601",0.64
600909.SH,600909,2021-02-18,"32,549,624",0.89
600917.SH,600917,2021-02-18,"1,283,727",0.08
600918.SH,600918,2021-02-18,"3,451,514",0.49
600919.SH,600919,2021-02-18,"325,792,569",2.22
600926.SH,600926,2021-02-18,"119,644,745",2.37
600928.SH,600928,2021-02-18,"2,318,073",0.20
