symbol,code,date,shareholding,shareholding_percent,close
600038.SH,600038,2021-02-26,"11,827,874",2.00,52.920
600039.SH,600039,2021-02-26,"41,092,166",1.13,5.190
600048.SH,600048,2021-02-26,"525,311,433",4.38,15.540
600050.SH,600050,2021-02-26,"78,528,695",0.25,4.330
600053.SH,600053,2021-02-26,"6,941,508",1.60,17.650
600054.SH,600054,2021-02-26,"1,142,780",0.22,10.610
600056.SH,600056,2021-02-26,"13,211,690",1.23,13.890
600057.SH,600057,2021-02-26,"39,170,389",1.83,6.080
600058.SH,600058,2021-02-26,"118,659",0.01,7.800
600059.SH,600059,2021-02-26,"217,608",0.02,11.770
600060.SH,600060,2021-02-26,"8,193,037",0.62,12.560
600061.SH,600061,2021-02-26,"46,694,010",1.10,12.240
600062.SH,600062,2021-02-26,"35,637,092",3.41,11.600
600063.SH,600063,2021-02-26,"1,550,641",0.08,4.530
600064.SH,600064,2021-02-26,"1,159,414",0.09,10.000
600066.SH,600066,2021-02-26,"166,205,813",7.50,15.180
600067.SH,600067,2021-02-26,"973,373",0.06,3.580
600068.SH,600068,2021-02-26,"92,895,225",2.01,6.750
600070.SH,600070,2021-02-26,"8,489,112",1.62,7.100
600072.SH,600072,2021-02-26,"3,146,339",0.42,11.300
600073.SH,600073,2021-02-26,"6,293,090",0.67,8.620
600075.SH,600075,2021-02-26,"33,911",0.00,6.950
600077.SH,600077,2021-02-26,249,0.00,2.630
600078.SH,600078,2021-02-26,"6,215",0.00,3.690
600079.SH,600079,2021-02-26,"25,769,889",1.90,29.730
600081.SH,600081,2021-02-26,"260,608",0.08,11.910
600085.SH,600085,2021-02-26,"6,637,013",0.48,27.000
600086.SH,600086,2021-02-26,"1,827",0.00,0.190
600088.SH,600088,2021-02-26,"189,696",0.04,9.820
600089.SH,600089,2021-02-26,"58,535,038",1.57,12.130
600093.SH,600093,2021-02-26,"8,222,688",0.73,7.990
600094.SH,600094,2021-02-26,"51,613,202",2.26,3.910
600096.SH,600096,2021-02-26,"203,687",0.01,8.450
600098.SH,600098,2021-02-26,"1,031,363",0.03,5.680
600100.SH,600100,2021-02-26,"2,273,965",0.07,5.750
600101.SH,600101,2021-02-26,"30,597",0.00,5.210
600104.SH,600104,2021-02-26,"485,246,282",4.15,21.250
600105.SH,600105,2021-02-26,"1,736,130",0.12,3.250
600106.SH,600106,2021-02-26,"1,843,320",0.13,2.600
600108.SH,600108,2021-02-26,"264,248",0.01,2.840
600109.SH,600109,2021-02-26,"90,728,257",2.99,12.900
600110.SH,600110,2021-02-26,"1,500",0.00,8.520
600111.SH,600111,2021-02-26,"88,375,691",2.43,20.690
600112.SH,600112,2021-02-26,"192,779",0.03,1.240
600113.SH,600113,2021-02-26,167,0.00,6.050
600114.SH,600114,2021-02-26,"96,717",0.01,8.540
600115.SH,600115,2021-02-26,"139,971,413",1.42,4.720
600116.SH,600116,2021-02-26,"695,304",0.07,8.910
600118.SH,600118,2021-02-26,"6,364,793",0.53,31.800
600119.SH,600119,2021-02-26,"130,051",0.04,7.050
600120.SH,600120,2021-02-26,"14,027,097",0.62,5.620
600122.SH,600122,2021-02-26,"1,942,303",0.16,1.120
600123.SH,600123,2021-02-26,"483,639",0.04,5.130
600125.SH,600125,2021-02-26,"35,534,439",2.72,5.170
600131.SH,600131,2021-02-26,"5,765,759",1.06,13.950
600132.SH,600132,2021-02-26,"32,559,399",6.72,120.740
600135.SH,600135,2021-02-26,"222,166",0.05,5.840
600136.SH,600136,2021-02-26,"1,077,373",0.22,6.110
600138.SH,600138,2021-02-26,"18,728,669",2.58,11.400
600141.SH,600141,2021-02-26,"10,753,192",1.25,13.020
600143.SH,600143,2021-02-26,"97,364,069",3.78,25.240
600150.SH,600150,2021-02-26,"10,288,060",0.63,15.520
600153.SH,600153,2021-02-26,"97,809,621",3.44,8.300
600155.SH,600155,2021-02-26,"5,707,933",0.32,11.530
600157.SH,600157,2021-02-26,"2,574,742",0.01,1.360
600158.SH,600158,2021-02-26,"193,381",0.02,11.380
600160.SH,600160,2021-02-26,"81,722,453",3.02,8.720
600161.SH,600161,2021-02-26,"20,533,886",1.63,35.090
600162.SH,600162,2021-02-26,"13,719,507",0.40,1.840
600166.SH,600166,2021-02-26,"2,978,401",0.04,3.510
600167.SH,600167,2021-02-26,"18,555,558",0.81,9.910
600168.SH,600168,2021-02-26,"94,720",0.01,6.490
600169.SH,600169,2021-02-26,"2,616,502",0.10,2.260
600170.SH,600170,2021-02-26,"179,822,055",2.01,2.950
600171.SH,600171,2021-02-26,"5,772,625",0.82,14.560
600172.SH,600172,2021-02-26,"1,187,929",0.09,2.850
600173.SH,600173,2021-02-26,"689,582",0.09,4.440
600176.SH,600176,2021-02-26,"268,162,504",7.65,22.450
600177.SH,600177,2021-02-26,"81,521,933",1.76,8.060
600179.SH,600179,2021-02-26,"327,041",0.00,3.870
600180.SH,600180,2021-02-26,"34,144,365",3.35,5.180
600183.SH,600183,2021-02-26,"107,588,456",4.69,24.480
600185.SH,600185,2021-02-26,"92,121,951",4.46,6.530
600188.SH,600188,2021-02-26,"69,321,183",2.34,9.640
600190.SH,600190,2021-02-26,"268,304",0.01,2.860
600195.SH,600195,2021-02-26,"210,694",0.02,13.680
600196.SH,600196,2021-02-26,"34,115,173",1.69,46.040
600197.SH,600197,2021-02-26,"626,660",0.13,19.960
600200.SH,600200,2021-02-26,"2,962,457",0.41,4.920
600201.SH,600201,2021-02-26,"209,879,707",18.73,20.840
600206.SH,600206,2021-02-26,"8,140,931",0.96,12.240
600208.SH,600208,2021-02-26,"115,395,358",1.34,3.130
600210.SH,600210,2021-02-26,"46,411,308",3.05,5.040
600211.SH,600211,2021-02-26,"1,192,191",0.48,51.300
600216.SH,600216,2021-02-26,"16,373,710",1.69,14.840
600219.SH,600219,2021-02-26,"369,311,920",3.09,4.120
600221.SH,600221,2021-02-26,"37,209,257",0.22,1.500
600223.SH,600223,2021-02-26,"3,536,626",0.35,12.390
600226.SH,600226,2021-02-26,"527,052",0.02,2.060
600230.SH,600230,2021-02-26,"8,012",0.00,15.380
600231.SH,600231,2021-02-26,"619,386",0.02,2.360
600233.SH,600233,2021-02-26,"52,632,183",1.66,11.550
600236.SH,600236,2021-02-26,"25,311,467",0.32,4.590
600238.SH,600238,2021-02-26,400,0.00,8.250
600239.SH,600239,2021-02-26,"1,086,781",0.06,2.370
600248.SH,600248,2021-02-26,"2,651",0.00,3.930
600251.SH,600251,2021-02-26,"55,423",0.00,6.390
600252.SH,600252,2021-02-26,"22,683,978",0.65,2.840
600255.SH,600255,2021-02-26,"574,897",0.03,2.090
600256.SH,600256,2021-02-26,"123,418,101",1.82,2.730
600257.SH,600257,2021-02-26,"284,737",0.05,5.050
600258.SH,600258,2021-02-26,"79,722,982",8.14,23.700
600259.SH,600259,2021-02-26,"306,600",0.10,36.350
600260.SH,600260,2021-02-26,"29,026,521",2.98,9.050
600261.SH,600261,2021-02-26,"22,939,651",1.57,3.690
600266.SH,600266,2021-02-26,"1,747,185",0.07,4.780
600267.SH,600267,2021-02-26,"720,825",0.07,16.890
600268.SH,600268,2021-02-26,"20,400",0.00,5.980
600269.SH,600269,2021-02-26,"1,575,494",0.06,3.380
600271.SH,600271,2021-02-26,"9,608,404",0.51,11.320
600273.SH,600273,2021-02-26,"27,967,232",1.95,8.830
600276.SH,600276,2021-02-26,"660,486,013",12.44,101.800
600277.SH,600277,2021-02-26,"7,449,491",0.27,2.960
600278.SH,600278,2021-02-26,"7,294",0.00,8.660
600280.SH,600280,2021-02-26,"117,881",0.01,3.210
600282.SH,600282,2021-02-26,"217,916,091",4.89,3.380
600284.SH,600284,2021-02-26,"6,466,950",0.66,5.850
600285.SH,600285,2021-02-26,"12,139,033",2.13,8.420
600289.SH,600289,2021-02-26,"69,611",0.01,3.870
600290.SH,600290,2021-02-26,200,0.00,3.170
600291.SH,600291,2021-02-26,"531,588",0.04,3.480
600292.SH,600292,2021-02-26,"829,738",0.10,7.930
600295.SH,600295,2021-02-26,"13,459,735",2.06,18.940
600297.SH,600297,2021-02-26,"38,251,368",0.47,2.630
600298.SH,600298,2021-02-26,"91,213,764",11.06,53.400
600299.SH,600299,2021-02-26,"7,550,837",0.28,14.550
600300.SH,600300,2021-02-26,"1,058,781",0.06,3.800
600305.SH,600305,2021-02-26,"48,072,087",4.79,21.230
600307.SH,600307,2021-02-26,"1,575,608",0.02,1.580
600309.SH,600309,2021-02-26,"152,024,976",10.67,130.800
600310.SH,600310,2021-02-26,"1,538,906",0.18,3.950
600312.SH,600312,2021-02-26,"9,739,833",0.71,6.360
600315.SH,600315,2021-02-26,"30,374,966",4.52,45.980
600316.SH,600316,2021-02-26,"260,546",0.03,44.520
600318.SH,600318,2021-02-26,"13,468",0.00,8.080
600321.SH,600321,2021-02-26,"134,400",0.00,1.910
600323.SH,600323,2021-02-26,"5,789,648",0.75,24.350
600325.SH,600325,2021-02-26,"42,631,329",2.01,6.300
600326.SH,600326,2021-02-26,"17,423,846",1.89,7.060
600327.SH,600327,2021-02-26,"311,261",0.03,3.900
600329.SH,600329,2021-02-26,"14,646,561",2.58,17.470
600332.SH,600332,2021-02-26,"18,044,364",1.28,28.870
600333.SH,600333,2021-02-26,"5,800",0.00,4.580
600335.SH,600335,2021-02-26,"2,223,968",0.21,4.930
600337.SH,600337,2021-02-26,"17,495,448",1.07,5.860
600338.SH,600338,2021-02-26,"9,485,887",1.03,9.380
600340.SH,600340,2021-02-26,"97,708,287",2.50,8.480
600343.SH,600343,2021-02-26,"535,571",0.08,10.600
600345.SH,600345,2021-02-26,"49,492",0.02,15.120
600346.SH,600346,2021-02-26,"143,759,144",2.04,36.140
600348.SH,600348,2021-02-26,"48,748,230",2.02,4.830
600350.SH,600350,2021-02-26,"20,404,552",0.42,6.270
600351.SH,600351,2021-02-26,"797,272",0.10,4.820
600352.SH,600352,2021-02-26,"94,853,031",2.91,16.540
600353.SH,600353,2021-02-26,"2,000",0.00,4.680
600362.SH,600362,2021-02-26,"51,342,706",2.47,27.900
600363.SH,600363,2021-02-26,"3,642,241",0.82,22.000
600366.SH,600366,2021-02-26,"8,437,945",0.85,7.090
600368.SH,600368,2021-02-26,"23,267,563",2.06,3.420
600369.SH,600369,2021-02-26,"58,050,263",1.02,4.810
600372.SH,600372,2021-02-26,"22,636,543",1.17,17.070
600373.SH,600373,2021-02-26,"59,828,026",4.41,9.930
600375.SH,600375,2021-02-26,"74,101",0.01,7.630
600376.SH,600376,2021-02-26,"22,484,594",0.87,5.690
600377.SH,600377,2021-02-26,"14,512,938",0.38,9.300
600378.SH,600378,2021-02-26,"4,519,569",1.26,20.140
600380.SH,600380,2021-02-26,"96,610,355",4.94,12.370
600381.SH,600381,2021-02-26,100,0.00,5.490
600382.SH,600382,2021-02-26,"2,366",0.00,6.120
600383.SH,600383,2021-02-26,"107,913,285",2.39,12.680
600386.SH,600386,2021-02-26,"497,355",0.06,3.350
600387.SH,600387,2021-02-26,"8,362,752",2.06,5.930
600388.SH,600388,2021-02-26,"9,929,174",0.92,8.860
600389.SH,600389,2021-02-26,50,0.00,21.030
600391.SH,600391,2021-02-26,"517,350",0.15,20.120
600392.SH,600392,2021-02-26,"42,803,122",2.43,22.000
600393.SH,600393,2021-02-26,"2,087,838",0.21,1.790
600395.SH,600395,2021-02-26,"25,384,482",1.53,7.330
600396.SH,600396,2021-02-26,"132,900",0.00,2.190
600397.SH,600397,2021-02-26,"489,383",0.04,2.470
600398.SH,600398,2021-02-26,"16,118,687",0.37,6.680
600399.SH,600399,2021-02-26,"54,637",0.00,14.350
600400.SH,600400,2021-02-26,"1,012,463",0.03,3.090
600403.SH,600403,2021-02-26,"62,059",0.00,3.540
600405.SH,600405,2021-02-26,"88,002",0.01,5.040
600406.SH,600406,2021-02-26,"592,656,955",12.92,28.390
600409.SH,600409,2021-02-26,"29,696,452",1.43,13.010
600410.SH,600410,2021-02-26,"1,173,683",0.10,7.540
600415.SH,600415,2021-02-26,"11,377,558",0.20,5.080
600416.SH,600416,2021-02-26,"358,882",0.03,18.990
600418.SH,600418,2021-02-26,"2,331,597",0.12,8.860
600420.SH,600420,2021-02-26,"6,736,844",0.65,8.680
600422.SH,600422,2021-02-26,"6,103,309",0.80,8.110
600425.SH,600425,2021-02-26,"34,473",0.00,3.750
600426.SH,600426,2021-02-26,"49,387,121",3.04,42.570
600428.SH,600428,2021-02-26,"850,449",0.03,3.910
600433.SH,600433,2021-02-26,"667,041",0.05,5.720
600435.SH,600435,2021-02-26,"1,076,895",0.07,7.960
600436.SH,600436,2021-02-26,"21,278,416",3.52,297.490
600438.SH,600438,2021-02-26,"216,300,011",5.04,46.980
600439.SH,600439,2021-02-26,"3,891,079",0.34,2.500
600446.SH,600446,2021-02-26,"17,573,281",2.05,15.470
600449.SH,600449,2021-02-26,"400,777",0.08,14.190
600452.SH,600452,2021-02-26,"3,183,191",0.72,16.150
600458.SH,600458,2021-02-26,"209,036",0.02,7.790
600459.SH,600459,2021-02-26,"3,673,647",0.83,22.400
600460.SH,600460,2021-02-26,"23,051,547",1.75,27.000
600466.SH,600466,2021-02-26,"34,432,873",1.13,4.430
600467.SH,600467,2021-02-26,"34,900",0.00,2.660
600468.SH,600468,2021-02-26,"666,079",0.05,4.160
600469.SH,600469,2021-02-26,300,0.00,5.190
600470.SH,600470,2021-02-26,100,0.00,4.350
600477.SH,600477,2021-02-26,"14,181,424",0.65,4.050
600478.SH,600478,2021-02-26,"21,935",0.00,3.860
600479.SH,600479,2021-02-26,"393,122",0.09,8.660
600480.SH,600480,2021-02-26,"584,532",0.07,7.900
600481.SH,600481,2021-02-26,"1,474,077",0.09,4.380
600482.SH,600482,2021-02-26,"1,668,403",0.19,16.980
600483.SH,600483,2021-02-26,"8,048,631",0.51,8.090
600485.SH,600485,2021-02-26,"628,734",0.03,1.390
600486.SH,600486,2021-02-26,"6,560,892",2.11,134.040
600487.SH,600487,2021-02-26,"41,944,688",2.20,12.830
600488.SH,600488,2021-02-26,"2,630",0.00,4.980
600489.SH,600489,2021-02-26,"91,554,117",2.50,9.320
600490.SH,600490,2021-02-26,"2,324,317",0.12,4.200
600491.SH,600491,2021-02-26,"11,155,269",0.72,5.270
600495.SH,600495,2021-02-26,"632,830",0.05,3.890
600496.SH,600496,2021-02-26,"1,356,225",0.08,5.410
600497.SH,600497,2021-02-26,"3,526,986",0.06,5.470
600498.SH,600498,2021-02-26,"22,187,732",1.96,19.140
600499.SH,600499,2021-02-26,"1,090,583",0.06,7.870
600500.SH,600500,2021-02-26,"6,384,726",0.23,5.090
600501.SH,600501,2021-02-26,"674,361",0.16,8.940
600502.SH,600502,2021-02-26,"10,386,527",0.60,3.730
600503.SH,600503,2021-02-26,"1,424,449",0.08,3.640
600507.SH,600507,2021-02-26,"167,216,382",7.75,7.190
600508.SH,600508,2021-02-26,100,0.00,8.870
600509.SH,600509,2021-02-26,"8,525",0.00,4.540
600510.SH,600510,2021-02-26,"1,735,129",0.16,6.460
600511.SH,600511,2021-02-26,"12,312,210",2.22,38.000
600513.SH,600513,2021-02-26,"48,781",0.01,8.490
600516.SH,600516,2021-02-26,"93,678,255",2.46,7.710
600517.SH,600517,2021-02-26,"1,166,824",0.06,6.020
600518.SH,600518,2021-02-26,"1,360,139",0.03,2.120
600519.SH,600519,2021-02-26,"98,995,354",7.88,2122.780
600521.SH,600521,2021-02-26,"21,154,846",1.45,28.260
600522.SH,600522,2021-02-26,"94,158,527",3.07,10.370
600523.SH,600523,2021-02-26,"9,280",0.00,14.610
600525.SH,600525,2021-02-26,"1,955,154",0.14,5.510
600526.SH,600526,2021-02-26,"1,343,592",0.24,4.250
600527.SH,600527,2021-02-26,"3,481,754",0.20,2.680
600528.SH,600528,2021-02-26,"1,643,875",0.07,8.690
600529.SH,600529,2021-02-26,"46,523,201",7.81,36.950
600531.SH,600531,2021-02-26,"15,796,316",1.44,6.180
600532.SH,600532,2021-02-26,"37,201",0.00,15.140
600535.SH,600535,2021-02-26,"2,514,480",0.16,14.020
600536.SH,600536,2021-02-26,"9,137,906",1.84,58.180
600537.SH,600537,2021-02-26,"626,291",0.05,4.030
600545.SH,600545,2021-02-26,"3,919,912",0.20,3.230
600546.SH,600546,2021-02-26,"12,098",0.00,6.520
600547.SH,600547,2021-02-26,"67,031,312",1.89,22.210
600548.SH,600548,2021-02-26,"6,198,584",0.43,8.650
600549.SH,600549,2021-02-26,"65,925,045",4.68,19.840
600551.SH,600551,2021-02-26,"247,978",0.04,6.940
600552.SH,600552,2021-02-26,"1,643,654",0.21,7.370
600556.SH,600556,2021-02-26,"1,990,774",0.57,12.220
600557.SH,600557,2021-02-26,"5,469,231",0.92,10.470
600559.SH,600559,2021-02-26,"14,852,723",1.69,21.380
600561.SH,600561,2021-02-26,"11,900",0.00,4.050
600562.SH,600562,2021-02-26,"3,041,885",0.46,14.930
600563.SH,600563,2021-02-26,"8,402,139",3.73,89.390
600565.SH,600565,2021-02-26,"28,942,952",1.20,2.560
600566.SH,600566,2021-02-26,"17,449,594",2.14,19.850
600567.SH,600567,2021-02-26,"198,715,316",4.32,3.770
600568.SH,600568,2021-02-26,"506,541",0.03,1.550
600570.SH,600570,2021-02-26,"81,698,642",7.82,87.400
600571.SH,600571,2021-02-26,"673,245",0.15,7.200
600572.SH,600572,2021-02-26,"10,465,316",0.39,4.330
600577.SH,600577,2021-02-26,"45,627,495",2.37,3.360
600578.SH,600578,2021-02-26,"4,743,956",0.07,2.870
600580.SH,600580,2021-02-26,"21,533,469",1.64,11.760
600582.SH,600582,2021-02-26,"176,655,839",4.26,3.160
600583.SH,600583,2021-02-26,"108,549,378",2.45,4.900
600584.SH,600584,2021-02-26,"14,519,409",1.06,39.560
600585.SH,600585,2021-02-26,"351,622,807",8.79,53.340
600586.SH,600586,2021-02-26,"1,377,329",0.09,6.860
600587.SH,600587,2021-02-26,"9,653,052",2.39,12.450
600588.SH,600588,2021-02-26,"133,069,971",4.09,36.900
600589.SH,600589,2021-02-26,101,0.00,2.910
600594.SH,600594,2021-02-26,"673,364",0.08,5.160
600596.SH,600596,2021-02-26,"7,302,846",1.04,12.030
600597.SH,600597,2021-02-26,"12,039,311",0.98,17.910
600598.SH,600598,2021-02-26,"28,096,483",1.58,16.730
600600.SH,600600,2021-02-26,"22,425,128",3.22,79.630
600601.SH,600601,2021-02-26,"1,715,472",0.07,3.490
600604.SH,600604,2021-02-26,"253,708",0.01,6.140
600606.SH,600606,2021-02-26,"244,611,495",2.01,5.630
600611.SH,600611,2021-02-26,"12,048,384",0.77,3.690
600612.SH,600612,2021-02-26,"2,635,825",0.83,50.550
600613.SH,600613,2021-02-26,"398,145",0.08,4.280
600614.SH,600614,2021-02-26,"749,936",0.04,0.740
600616.SH,600616,2021-02-26,"4,941",0.00,6.380
600617.SH,600617,2021-02-26,"133,104",0.01,3.840
600618.SH,600618,2021-02-26,"3,200",0.00,8.060
600620.SH,600620,2021-02-26,"6,095",0.00,6.340
600621.SH,600621,2021-02-26,"3,871,546",0.36,17.240
600622.SH,600622,2021-02-26,"11,186,278",0.74,3.260
600623.SH,600623,2021-02-26,"1,501,602",0.08,7.320
600624.SH,600624,2021-02-26,"106,136",0.01,7.090
600626.SH,600626,2021-02-26,"9,900,552",1.22,3.780
600628.SH,600628,2021-02-26,"331,057",0.05,8.140
600629.SH,600629,2021-02-26,41,0.00,6.960
600633.SH,600633,2021-02-26,"444,143",0.03,7.520
600634.SH,600634,2021-02-26,"7,096",0.00,0.820
600635.SH,600635,2021-02-26,"11,549,040",0.47,3.610
600636.SH,600636,2021-02-26,"42,878",0.00,11.510
600637.SH,600637,2021-02-26,"67,817,346",1.98,8.630
600638.SH,600638,2021-02-26,"379,117",0.05,5.750
600639.SH,600639,2021-02-26,"10,509,589",1.23,12.030
600640.SH,600640,2021-02-26,"34,045",0.00,11.050
600641.SH,600641,2021-02-26,"26,724,149",2.78,13.910
600642.SH,600642,2021-02-26,"69,291,250",1.52,5.210
600643.SH,600643,2021-02-26,"29,258,650",1.80,7.030
600645.SH,600645,2021-02-26,"350,101",0.08,17.920
600648.SH,600648,2021-02-26,"5,594,967",0.59,14.010
600649.SH,600649,2021-02-26,"2,553,380",0.10,4.880
600650.SH,600650,2021-02-26,"337,569",0.08,10.240
600651.SH,600651,2021-02-26,"67,298",0.00,3.380
600654.SH,600654,2021-02-26,"227,831",0.03,1.560
600655.SH,600655,2021-02-26,"60,509,167",3.76,10.120
600657.SH,600657,2021-02-26,"24,434,084",1.60,3.950
600658.SH,600658,2021-02-26,91,0.00,5.130
600660.SH,600660,2021-02-26,"164,775,006",8.22,47.350
600661.SH,600661,2021-02-26,"47,676",0.01,14.600
600662.SH,600662,2021-02-26,"513,013",0.04,8.570
600663.SH,600663,2021-02-26,"9,008,200",0.30,10.610
600664.SH,600664,2021-02-26,"5,183,875",0.20,2.710
600666.SH,600666,2021-02-26,"750,907",0.09,1.250
600667.SH,600667,2021-02-26,"65,677,472",3.11,9.000
600668.SH,600668,2021-02-26,"1,170,144",0.34,13.590
600673.SH,600673,2021-02-26,"47,736,207",1.94,5.100
600674.SH,600674,2021-02-26,"147,732,146",3.35,10.730
600675.SH,600675,2021-02-26,"27,081,444",1.20,3.400
600676.SH,600676,2021-02-26,"714,398",0.06,4.230
600677.SH,600677,2021-02-26,"4,800",0.00,3.010
600681.SH,600681,2021-02-26,"9,228,924",0.64,5.150
600682.SH,600682,2021-02-26,"11,196,565",0.96,9.920
600684.SH,600684,2021-02-26,"1,308,493",0.15,2.850
600685.SH,600685,2021-02-26,"4,494,038",0.54,26.080
600686.SH,600686,2021-02-26,"3,250",0.00,6.450
600687.SH,600687,2021-02-26,"7,834",0.00,0.300
600688.SH,600688,2021-02-26,"80,150,858",1.09,3.700
600690.SH,600690,2021-02-26,"507,658,799",8.04,28.920
600693.SH,600693,2021-02-26,"2,952,265",0.32,4.180
600694.SH,600694,2021-02-26,"6,009,621",2.04,19.080
600697.SH,600697,2021-02-26,"1,552",0.00,13.280
600699.SH,600699,2021-02-26,"120,457,159",9.73,21.500
600702.SH,600702,2021-02-26,"493,966",0.14,71.070
600703.SH,600703,2021-02-26,"122,671,540",3.00,29.940
600704.SH,600704,2021-02-26,"102,774,728",2.03,4.670
600705.SH,600705,2021-02-26,"120,608,039",1.35,4.110
600708.SH,600708,2021-02-26,"6,868,392",0.30,2.460
600711.SH,600711,2021-02-26,"29,391,817",1.21,8.130
600715.SH,600715,2021-02-26,2,0.00,2.160
600716.SH,600716,2021-02-26,"543,120",0.05,4.060
600717.SH,600717,2021-02-26,"1,694,742",0.07,4.650
600718.SH,600718,2021-02-26,"1,160,480",0.09,9.750
600720.SH,600720,2021-02-26,"18,271,345",2.35,14.660
600724.SH,600724,2021-02-26,"6,683",0.00,3.370
600728.SH,600728,2021-02-26,"13,233,529",0.76,6.870
600729.SH,600729,2021-02-26,"10,303,692",2.53,28.880
600730.SH,600730,2021-02-26,"159,935",0.02,4.180
600733.SH,600733,2021-02-26,"8,776,511",0.48,8.620
600736.SH,600736,2021-02-26,"2,283,603",0.19,4.350
600737.SH,600737,2021-02-26,"44,307,098",2.09,10.460
600738.SH,600738,2021-02-26,"2,248,204",0.30,7.130
600739.SH,600739,2021-02-26,"22,003,458",1.43,22.030
600740.SH,600740,2021-02-26,"13,126,132",1.36,5.960
600741.SH,600741,2021-02-26,"199,802,691",6.33,25.800
600742.SH,600742,2021-02-26,"14,284,408",2.13,9.340
600743.SH,600743,2021-02-26,"2,245,938",0.09,2.080
600745.SH,600745,2021-02-26,"29,855,501",3.45,100.820
600748.SH,600748,2021-02-26,"29,497,612",1.59,4.690
600750.SH,600750,2021-02-26,"3,779,379",0.59,10.580
600754.SH,600754,2021-02-26,"51,602,265",6.43,53.860
600755.SH,600755,2021-02-26,"15,691,861",0.84,6.460
600756.SH,600756,2021-02-26,"6,295,530",1.94,13.400
600757.SH,600757,2021-02-26,"199,981",0.01,5.180
600758.SH,600758,2021-02-26,"1,308",0.00,2.720
600759.SH,600759,2021-02-26,"96,960",0.00,1.930
600760.SH,600760,2021-02-26,"14,586,350",1.04,81.100
600761.SH,600761,2021-02-26,"1,545,084",0.20,14.830
600763.SH,600763,2021-02-26,"8,838,443",2.75,265.000
600764.SH,600764,2021-02-26,"1,288,013",0.25,27.370
600765.SH,600765,2021-02-26,"6,535,140",0.76,18.670
600770.SH,600770,2021-02-26,"51,975",0.00,5.170
600771.SH,600771,2021-02-26,197,0.00,17.620
600773.SH,600773,2021-02-26,"413,036",0.05,8.250
600775.SH,600775,2021-02-26,"4,254,345",0.63,6.700
600776.SH,600776,2021-02-26,"2,923,393",0.30,14.540
600777.SH,600777,2021-02-26,"85,093,831",1.36,1.520
600778.SH,600778,2021-02-26,"54,000",0.01,3.570
600779.SH,600779,2021-02-26,"31,168,235",6.38,69.980
600780.SH,600780,2021-02-26,"26,472",0.00,3.200
600781.SH,600781,2021-02-26,369,0.00,2.800
600782.SH,600782,2021-02-26,"236,073,382",7.40,4.410
600783.SH,600783,2021-02-26,"184,456",0.02,14.250
600784.SH,600784,2021-02-26,"17,188",0.00,5.630
600785.SH,600785,2021-02-26,401,0.00,11.000
600787.SH,600787,2021-02-26,"97,763,413",4.44,4.740
600790.SH,600790,2021-02-26,"669,512",0.04,3.170
600794.SH,600794,2021-02-26,"389,814",0.03,3.610
