symbol,code,date,shareholding,shareholding_percent,close
600061.SH,600061,2021-03-02,"46,048,760",1.08,12.160
600062.SH,600062,2021-03-02,"34,951,152",3.35,11.560
600063.SH,600063,2021-03-02,"1,550,641",0.08,4.550
600064.SH,600064,2021-03-02,"1,159,414",0.09,9.870
600066.SH,600066,2021-03-02,"166,864,008",7.53,15.710
600067.SH,600067,2021-03-02,"973,373",0.06,3.630
600068.SH,600068,2021-03-02,"92,690,318",2.01,6.710
600070.SH,600070,2021-03-02,"8,719,402",1.67,7.310
600072.SH,600072,2021-03-02,"3,109,535",0.42,11.550
600073.SH,600073,2021-03-02,"5,215,194",0.55,8.600
600075.SH,600075,2021-03-02,"33,911",0.00,7.180
600077.SH,600077,2021-03-02,249,0.00,2.680
600078.SH,600078,2021-03-02,"6,215",0.00,3.750
600079.SH,600079,2021-03-02,"25,495,100",1.88,28.970
600081.SH,600081,2021-03-02,"260,608",0.08,12.090
600085.SH,600085,2021-03-02,"6,582,613",0.47,26.520
600086.SH,600086,2021-03-02,27,0.00,0.190
600088.SH,600088,2021-03-02,"189,696",0.04,9.890
600089.SH,600089,2021-03-02,"61,240,703",1.64,12.510
600093.SH,600093,2021-03-02,"7,405,119",0.65,8.040
600094.SH,600094,2021-03-02,"51,122,494",2.24,3.900
600096.SH,600096,2021-03-02,"203,687",0.01,8.150
600098.SH,600098,2021-03-02,"1,031,363",0.03,5.860
600100.SH,600100,2021-03-02,"2,273,965",0.07,5.730
600101.SH,600101,2021-03-02,"30,597",0.00,5.450
600104.SH,600104,2021-03-02,"481,177,825",4.11,20.890
600105.SH,600105,2021-03-02,"1,736,130",0.12,3.280
600106.SH,600106,2021-03-02,"1,843,320",0.13,2.600
600108.SH,600108,2021-03-02,"264,248",0.01,2.820
600109.SH,600109,2021-03-02,"81,789,014",2.70,12.740
600110.SH,600110,2021-03-02,"1,500",0.00,8.700
600111.SH,600111,2021-03-02,"91,138,496",2.50,22.250
600112.SH,600112,2021-03-02,"192,779",0.03,1.370
600113.SH,600113,2021-03-02,167,0.00,6.120
600114.SH,600114,2021-03-02,"96,717",0.01,8.580
600115.SH,600115,2021-03-02,"140,591,122",1.43,4.740
600116.SH,600116,2021-03-02,"695,304",0.07,9.020
600118.SH,600118,2021-03-02,"6,310,750",0.53,32.070
600119.SH,600119,2021-03-02,"130,051",0.04,7.000
600120.SH,600120,2021-03-02,"14,280,662",0.64,5.640
600122.SH,600122,2021-03-02,"1,942,303",0.16,1.130
600123.SH,600123,2021-03-02,"483,639",0.04,5.190
600125.SH,600125,2021-03-02,"34,644,305",2.65,5.220
600131.SH,600131,2021-03-02,"6,302,564",1.16,14.790
600132.SH,600132,2021-03-02,"33,782,566",6.98,115.980
600135.SH,600135,2021-03-02,"222,166",0.05,5.920
600136.SH,600136,2021-03-02,"1,077,373",0.22,6.320
600138.SH,600138,2021-03-02,"18,509,836",2.55,11.700
600141.SH,600141,2021-03-02,"10,757,094",1.25,13.240
600143.SH,600143,2021-03-02,"93,024,428",3.61,26.230
600150.SH,600150,2021-03-02,"10,353,409",0.63,15.550
600153.SH,600153,2021-03-02,"98,741,666",3.48,8.250
600155.SH,600155,2021-03-02,"6,056,222",0.34,11.100
600157.SH,600157,2021-03-02,"2,574,742",0.01,1.360
600158.SH,600158,2021-03-02,"193,381",0.02,11.930
600160.SH,600160,2021-03-02,"80,331,015",2.97,8.580
600161.SH,600161,2021-03-02,"20,319,402",1.61,35.150
600162.SH,600162,2021-03-02,"13,719,507",0.40,1.810
600166.SH,600166,2021-03-02,"2,978,401",0.04,3.530
600167.SH,600167,2021-03-02,"20,106,709",0.87,10.560
600168.SH,600168,2021-03-02,"94,720",0.01,6.630
600169.SH,600169,2021-03-02,"2,616,502",0.10,2.410
600170.SH,600170,2021-03-02,"183,812,402",2.06,2.960
600171.SH,600171,2021-03-02,"6,217,200",0.88,15.230
600172.SH,600172,2021-03-02,"1,187,929",0.09,2.860
600173.SH,600173,2021-03-02,"689,582",0.09,4.440
600176.SH,600176,2021-03-02,"271,738,071",7.75,23.300
600177.SH,600177,2021-03-02,"81,398,630",1.75,8.080
600179.SH,600179,2021-03-02,"327,041",0.00,3.900
600180.SH,600180,2021-03-02,"34,359,731",3.38,5.190
600183.SH,600183,2021-03-02,"113,216,728",4.94,25.910
600185.SH,600185,2021-03-02,"91,195,752",4.42,6.480
600188.SH,600188,2021-03-02,"83,473,373",2.82,11.390
600190.SH,600190,2021-03-02,"268,304",0.01,2.880
600195.SH,600195,2021-03-02,"210,694",0.02,13.770
600196.SH,600196,2021-03-02,"33,672,140",1.67,45.010
600197.SH,600197,2021-03-02,"553,306",0.11,19.970
600200.SH,600200,2021-03-02,"2,962,457",0.41,4.950
600201.SH,600201,2021-03-02,"212,035,835",18.93,21.240
600206.SH,600206,2021-03-02,"7,607,210",0.90,12.840
600208.SH,600208,2021-03-02,"115,014,417",1.33,3.120
600210.SH,600210,2021-03-02,"45,073,367",2.97,4.830
600211.SH,600211,2021-03-02,"1,307,797",0.52,51.360
600216.SH,600216,2021-03-02,"15,246,252",1.57,15.050
600219.SH,600219,2021-03-02,"359,402,899",3.00,3.770
600221.SH,600221,2021-03-02,"37,204,157",0.22,1.470
600223.SH,600223,2021-03-02,"3,033,027",0.30,12.440
600226.SH,600226,2021-03-02,"527,052",0.02,2.110
600230.SH,600230,2021-03-02,"8,012",0.00,15.010
600231.SH,600231,2021-03-02,"619,386",0.02,2.410
600233.SH,600233,2021-03-02,"51,381,309",1.62,11.520
600236.SH,600236,2021-03-02,"25,510,358",0.32,4.760
600238.SH,600238,2021-03-02,400,0.00,8.230
600239.SH,600239,2021-03-02,"1,086,781",0.06,2.340
600248.SH,600248,2021-03-02,"2,651",0.00,3.900
600251.SH,600251,2021-03-02,"55,423",0.00,6.340
600252.SH,600252,2021-03-02,"22,207,363",0.63,2.810
600255.SH,600255,2021-03-02,"574,897",0.03,2.190
600256.SH,600256,2021-03-02,"130,949,605",1.93,2.700
600257.SH,600257,2021-03-02,"284,737",0.05,4.920
600258.SH,600258,2021-03-02,"77,944,453",7.96,26.050
600259.SH,600259,2021-03-02,"306,600",0.10,42.770
600260.SH,600260,2021-03-02,"27,997,871",2.87,9.110
600261.SH,600261,2021-03-02,"22,939,651",1.57,3.720
600266.SH,600266,2021-03-02,"1,747,185",0.07,4.750
600267.SH,600267,2021-03-02,"720,825",0.07,16.680
600268.SH,600268,2021-03-02,"20,400",0.00,6.800
600269.SH,600269,2021-03-02,"1,575,494",0.06,3.380
600271.SH,600271,2021-03-02,"9,555,976",0.51,11.390
600273.SH,600273,2021-03-02,"27,600,742",1.92,9.110
600276.SH,600276,2021-03-02,"658,211,759",12.40,98.350
600277.SH,600277,2021-03-02,"7,438,191",0.27,3.050
600278.SH,600278,2021-03-02,"7,294",0.00,8.730
600280.SH,600280,2021-03-02,"117,881",0.01,3.270
600282.SH,600282,2021-03-02,"214,586,569",4.82,3.410
600284.SH,600284,2021-03-02,"7,173,123",0.73,5.870
600285.SH,600285,2021-03-02,"12,444,869",2.19,8.620
600289.SH,600289,2021-03-02,"69,611",0.01,3.880
600290.SH,600290,2021-03-02,200,0.00,3.060
600291.SH,600291,2021-03-02,"531,588",0.04,3.440
600292.SH,600292,2021-03-02,"829,738",0.10,8.500
600295.SH,600295,2021-03-02,"13,753,930",2.10,22.230
600297.SH,600297,2021-03-02,"38,251,368",0.47,2.590
600298.SH,600298,2021-03-02,"92,302,743",11.20,54.050
600299.SH,600299,2021-03-02,"7,759,624",0.28,14.160
600300.SH,600300,2021-03-02,"1,058,781",0.06,3.850
600305.SH,600305,2021-03-02,"47,133,575",4.69,20.710
600307.SH,600307,2021-03-02,"1,575,608",0.02,1.630
600309.SH,600309,2021-03-02,"156,019,009",10.95,122.420
600310.SH,600310,2021-03-02,"1,538,906",0.18,4.020
600312.SH,600312,2021-03-02,"9,756,781",0.71,6.800
600315.SH,600315,2021-03-02,"30,787,792",4.58,46.500
600316.SH,600316,2021-03-02,"260,546",0.03,45.490
600318.SH,600318,2021-03-02,"13,468",0.00,8.090
600321.SH,600321,2021-03-02,"134,400",0.00,2.120
600323.SH,600323,2021-03-02,"7,172,414",0.93,26.350
600325.SH,600325,2021-03-02,"43,107,147",2.04,6.230
600326.SH,600326,2021-03-02,"16,312,164",1.77,7.070
600327.SH,600327,2021-03-02,"311,261",0.03,3.940
600329.SH,600329,2021-03-02,"14,603,774",2.58,17.440
600332.SH,600332,2021-03-02,"17,501,923",1.24,29.450
600333.SH,600333,2021-03-02,"5,800",0.00,4.780
600335.SH,600335,2021-03-02,"2,223,968",0.21,4.920
600337.SH,600337,2021-03-02,"15,898,545",0.97,5.630
600338.SH,600338,2021-03-02,"14,358,753",1.57,10.760
600340.SH,600340,2021-03-02,"89,629,283",2.30,7.720
600343.SH,600343,2021-03-02,"535,571",0.08,11.200
600345.SH,600345,2021-03-02,"49,492",0.02,14.780
600346.SH,600346,2021-03-02,"143,931,001",2.04,36.480
600348.SH,600348,2021-03-02,"49,000,166",2.03,4.930
600350.SH,600350,2021-03-02,"21,010,494",0.43,6.280
600351.SH,600351,2021-03-02,"797,272",0.10,4.850
600352.SH,600352,2021-03-02,"88,990,811",2.73,16.630
600353.SH,600353,2021-03-02,"2,000",0.00,4.770
600362.SH,600362,2021-03-02,"48,434,857",2.33,26.650
600363.SH,600363,2021-03-02,"3,884,450",0.87,22.240
600366.SH,600366,2021-03-02,"7,744,045",0.78,7.370
600368.SH,600368,2021-03-02,"24,054,443",2.13,3.450
600369.SH,600369,2021-03-02,"57,169,717",1.01,4.720
600372.SH,600372,2021-03-02,"22,565,921",1.17,17.400
600373.SH,600373,2021-03-02,"58,804,823",4.33,9.970
600375.SH,600375,2021-03-02,"74,101",0.01,7.500
600376.SH,600376,2021-03-02,"22,101,494",0.85,5.590
600377.SH,600377,2021-03-02,"14,093,830",0.37,9.240
600378.SH,600378,2021-03-02,"5,193,579",1.45,22.780
600380.SH,600380,2021-03-02,"97,763,519",5.00,13.050
600381.SH,600381,2021-03-02,100,0.00,6.000
600382.SH,600382,2021-03-02,"2,366",0.00,6.160
600383.SH,600383,2021-03-02,"106,624,432",2.36,12.750
600386.SH,600386,2021-03-02,"497,355",0.06,3.400
600387.SH,600387,2021-03-02,"8,951,252",2.21,6.000
600388.SH,600388,2021-03-02,"10,868,193",1.01,9.410
600389.SH,600389,2021-03-02,50,0.00,21.860
600391.SH,600391,2021-03-02,"517,350",0.15,20.770
600392.SH,600392,2021-03-02,"35,605,683",2.02,21.800
600393.SH,600393,2021-03-02,"2,087,838",0.21,1.780
600395.SH,600395,2021-03-02,"25,467,826",1.53,7.470
600396.SH,600396,2021-03-02,"132,900",0.00,2.250
600397.SH,600397,2021-03-02,"489,383",0.04,2.480
600398.SH,600398,2021-03-02,"16,118,687",0.37,6.750
600399.SH,600399,2021-03-02,"54,637",0.00,13.400
600400.SH,600400,2021-03-02,"1,012,463",0.03,3.110
600403.SH,600403,2021-03-02,"62,059",0.00,3.540
600405.SH,600405,2021-03-02,"88,002",0.01,5.190
600406.SH,600406,2021-03-02,"604,613,275",13.19,31.570
600409.SH,600409,2021-03-02,"29,542,564",1.43,12.900
600410.SH,600410,2021-03-02,"1,173,583",0.10,7.640
600415.SH,600415,2021-03-02,"13,589,188",0.24,5.010
600416.SH,600416,2021-03-02,"358,882",0.03,19.730
600418.SH,600418,2021-03-02,"2,331,597",0.12,8.720
600420.SH,600420,2021-03-02,"6,862,044",0.66,8.780
600422.SH,600422,2021-03-02,"5,514,248",0.72,8.160
600425.SH,600425,2021-03-02,"34,473",0.00,3.780
600426.SH,600426,2021-03-02,"47,548,208",2.93,42.000
600428.SH,600428,2021-03-02,"850,449",0.03,3.830
600433.SH,600433,2021-03-02,"667,041",0.05,5.700
600435.SH,600435,2021-03-02,"1,076,895",0.07,8.110
600436.SH,600436,2021-03-02,"21,534,768",3.56,292.000
600438.SH,600438,2021-03-02,"212,207,077",4.94,46.840
600439.SH,600439,2021-03-02,"3,891,079",0.34,2.500
600446.SH,600446,2021-03-02,"17,845,622",2.08,15.460
600449.SH,600449,2021-03-02,"400,777",0.08,14.540
600452.SH,600452,2021-03-02,"3,725,675",0.84,17.820
600458.SH,600458,2021-03-02,"209,036",0.02,7.960
600459.SH,600459,2021-03-02,"3,281,132",0.74,22.460
600460.SH,600460,2021-03-02,"25,269,035",1.92,30.100
600466.SH,600466,2021-03-02,"33,182,118",1.09,4.350
600467.SH,600467,2021-03-02,"34,900",0.00,2.640
600468.SH,600468,2021-03-02,"666,079",0.05,4.200
600469.SH,600469,2021-03-02,300,0.00,5.350
600470.SH,600470,2021-03-02,100,0.00,4.520
600477.SH,600477,2021-03-02,"16,573,144",0.76,4.160
600478.SH,600478,2021-03-02,"21,935",0.00,4.060
600479.SH,600479,2021-03-02,"393,122",0.09,8.640
600480.SH,600480,2021-03-02,"584,532",0.07,7.970
600481.SH,600481,2021-03-02,"1,474,077",0.09,4.500
600482.SH,600482,2021-03-02,"1,668,403",0.19,17.020
600483.SH,600483,2021-03-02,"8,085,448",0.52,8.360
600485.SH,600485,2021-03-02,"628,734",0.03,1.390
600486.SH,600486,2021-03-02,"6,664,615",2.15,133.060
600487.SH,600487,2021-03-02,"44,054,883",2.31,13.210
600488.SH,600488,2021-03-02,"2,630",0.00,4.980
600489.SH,600489,2021-03-02,"91,200,349",2.49,9.140
600490.SH,600490,2021-03-02,"2,324,317",0.11,4.170
600491.SH,600491,2021-03-02,"11,243,636",0.73,5.240
600495.SH,600495,2021-03-02,"632,830",0.05,3.920
600496.SH,600496,2021-03-02,"1,356,225",0.07,5.160
600497.SH,600497,2021-03-02,"3,526,986",0.06,5.280
600498.SH,600498,2021-03-02,"22,817,077",2.01,19.420
600499.SH,600499,2021-03-02,"1,090,583",0.06,8.190
600500.SH,600500,2021-03-02,"6,384,726",0.23,5.090
600501.SH,600501,2021-03-02,"674,361",0.16,9.150
600502.SH,600502,2021-03-02,"10,936,935",0.63,3.760
600503.SH,600503,2021-03-02,"1,424,449",0.08,3.610
600507.SH,600507,2021-03-02,"169,122,198",7.84,7.220
600508.SH,600508,2021-03-02,100,0.00,9.170
600509.SH,600509,2021-03-02,"8,525",0.00,4.600
600510.SH,600510,2021-03-02,"1,745,187",0.16,6.510
600511.SH,600511,2021-03-02,"12,162,332",2.19,37.440
600513.SH,600513,2021-03-02,"48,781",0.01,8.690
600516.SH,600516,2021-03-02,"130,966,385",3.44,8.330
600517.SH,600517,2021-03-02,"1,166,824",0.06,6.750
600518.SH,600518,2021-03-02,"1,360,139",0.03,2.040
600519.SH,600519,2021-03-02,"98,752,607",7.86,2058.000
600521.SH,600521,2021-03-02,"21,421,165",1.47,29.160
600522.SH,600522,2021-03-02,"108,286,736",3.53,11.100
600523.SH,600523,2021-03-02,"9,280",0.00,15.480
600525.SH,600525,2021-03-02,"1,955,154",0.14,5.620
600526.SH,600526,2021-03-02,"1,343,592",0.24,4.390
600527.SH,600527,2021-03-02,"3,481,754",0.20,2.720
600528.SH,600528,2021-03-02,"1,643,875",0.07,8.780
600529.SH,600529,2021-03-02,"46,971,010",7.89,37.600
600531.SH,600531,2021-03-02,"10,655,970",0.97,6.020
600532.SH,600532,2021-03-02,"37,201",0.00,15.070
600535.SH,600535,2021-03-02,"2,514,456",0.16,13.830
600536.SH,600536,2021-03-02,"9,825,133",1.98,59.830
600537.SH,600537,2021-03-02,"626,291",0.05,4.110
600545.SH,600545,2021-03-02,"3,919,912",0.20,3.190
600546.SH,600546,2021-03-02,"12,098",0.00,6.820
600547.SH,600547,2021-03-02,"66,451,949",1.87,22.410
600548.SH,600548,2021-03-02,"6,523,921",0.45,8.620
600549.SH,600549,2021-03-02,"51,850,268",3.68,20.960
600551.SH,600551,2021-03-02,"247,978",0.04,6.970
600552.SH,600552,2021-03-02,"1,643,654",0.21,7.780
600556.SH,600556,2021-03-02,"1,468,306",0.42,12.380
600557.SH,600557,2021-03-02,"5,190,146",0.87,10.700
600559.SH,600559,2021-03-02,"9,298,465",1.06,21.150
600561.SH,600561,2021-03-02,"11,900",0.00,4.040
600562.SH,600562,2021-03-02,"2,648,559",0.40,14.870
600563.SH,600563,2021-03-02,"8,350,853",3.71,92.320
600565.SH,600565,2021-03-02,"30,710,628",1.27,2.580
600566.SH,600566,2021-03-02,"18,179,339",2.23,20.470
600567.SH,600567,2021-03-02,"195,219,691",4.24,3.750
600568.SH,600568,2021-03-02,"504,541",0.03,1.580
600570.SH,600570,2021-03-02,"79,024,078",7.56,90.680
600571.SH,600571,2021-03-02,"673,245",0.15,7.340
600572.SH,600572,2021-03-02,"10,456,316",0.39,4.270
600577.SH,600577,2021-03-02,"51,178,291",2.66,3.460
600578.SH,600578,2021-03-02,"4,743,956",0.07,2.930
600580.SH,600580,2021-03-02,"20,274,828",1.55,12.120
600582.SH,600582,2021-03-02,"177,912,658",4.29,3.160
600583.SH,600583,2021-03-02,"109,796,000",2.48,4.770
600584.SH,600584,2021-03-02,"13,610,478",1.00,40.300
600585.SH,600585,2021-03-02,"350,865,080",8.77,53.440
600586.SH,600586,2021-03-02,"1,377,329",0.09,7.070
600587.SH,600587,2021-03-02,"9,246,143",2.29,12.550
600588.SH,600588,2021-03-02,"125,327,306",3.85,35.560
600589.SH,600589,2021-03-02,101,0.00,3.190
600594.SH,600594,2021-03-02,"673,364",0.08,5.160
600596.SH,600596,2021-03-02,"9,515,519",1.35,13.060
600597.SH,600597,2021-03-02,"12,228,115",0.99,17.870
600598.SH,600598,2021-03-02,"28,102,853",1.58,17.040
600600.SH,600600,2021-03-02,"20,981,753",3.01,78.070
600601.SH,600601,2021-03-02,"1,715,472",0.07,3.510
600604.SH,600604,2021-03-02,"253,708",0.01,6.110
600606.SH,600606,2021-03-02,"245,586,015",2.01,5.650
600611.SH,600611,2021-03-02,"11,874,045",0.75,3.620
600612.SH,600612,2021-03-02,"2,345,383",0.73,53.150
600613.SH,600613,2021-03-02,"398,145",0.08,4.350
600614.SH,600614,2021-03-02,"749,936",0.04,0.740
600616.SH,600616,2021-03-02,"4,941",0.00,6.610
600617.SH,600617,2021-03-02,"133,104",0.01,3.910
600618.SH,600618,2021-03-02,"3,200",0.00,8.060
600620.SH,600620,2021-03-02,"6,095",0.00,6.310
600621.SH,600621,2021-03-02,"3,708,846",0.34,17.550
600622.SH,600622,2021-03-02,"11,968,106",0.79,3.240
600623.SH,600623,2021-03-02,"1,501,602",0.08,7.600
600624.SH,600624,2021-03-02,"106,136",0.01,7.060
600626.SH,600626,2021-03-02,"10,205,852",1.26,3.820
600628.SH,600628,2021-03-02,"331,057",0.05,8.180
600629.SH,600629,2021-03-02,41,0.00,7.020
600633.SH,600633,2021-03-02,"443,443",0.03,7.650
600634.SH,600634,2021-03-02,"7,096",0.00,0.820
600635.SH,600635,2021-03-02,"11,637,749",0.48,3.660
600636.SH,600636,2021-03-02,"42,878",0.00,11.650
600637.SH,600637,2021-03-02,"66,450,073",1.94,9.010
600638.SH,600638,2021-03-02,"379,117",0.05,5.790
600639.SH,600639,2021-03-02,"10,707,415",1.25,12.070
600640.SH,600640,2021-03-02,"34,045",0.00,10.880
600641.SH,600641,2021-03-02,"27,223,034",2.84,14.260
600642.SH,600642,2021-03-02,"69,342,064",1.52,5.290
600643.SH,600643,2021-03-02,"28,698,758",1.77,6.940
600645.SH,600645,2021-03-02,"350,101",0.08,18.130
600648.SH,600648,2021-03-02,"5,344,030",0.57,13.830
600649.SH,600649,2021-03-02,"2,553,380",0.10,4.830
600650.SH,600650,2021-03-02,"337,569",0.08,10.400
600651.SH,600651,2021-03-02,"67,298",0.00,3.370
600654.SH,600654,2021-03-02,"227,831",0.03,1.600
600655.SH,600655,2021-03-02,"59,485,808",3.70,10.050
600657.SH,600657,2021-03-02,"23,043,848",1.51,3.940
600658.SH,600658,2021-03-02,91,0.00,5.070
600660.SH,600660,2021-03-02,"165,988,419",8.28,50.180
600661.SH,600661,2021-03-02,"47,676",0.01,14.840
600662.SH,600662,2021-03-02,"513,013",0.04,8.730
600663.SH,600663,2021-03-02,"9,007,747",0.30,10.570
600664.SH,600664,2021-03-02,"5,183,875",0.20,2.660
600666.SH,600666,2021-03-02,"750,907",0.09,1.230
600667.SH,600667,2021-03-02,"68,201,334",3.23,9.160
600668.SH,600668,2021-03-02,"1,008,613",0.29,13.750
600673.SH,600673,2021-03-02,"49,120,272",1.99,5.020
600674.SH,600674,2021-03-02,"147,257,434",3.34,10.980
600675.SH,600675,2021-03-02,"26,941,251",1.20,3.390
600676.SH,600676,2021-03-02,"714,398",0.06,4.500
600677.SH,600677,2021-03-02,"4,800",0.00,3.010
600681.SH,600681,2021-03-02,"9,360,324",0.64,5.360
600682.SH,600682,2021-03-02,"11,476,965",0.98,9.820
600684.SH,600684,2021-03-02,"1,308,493",0.15,2.780
600685.SH,600685,2021-03-02,"4,350,871",0.52,26.020
600686.SH,600686,2021-03-02,"3,250",0.00,6.490
600687.SH,600687,2021-03-02,"7,834",0.00,0.300
600688.SH,600688,2021-03-02,"79,447,158",1.08,3.610
600690.SH,600690,2021-03-02,"503,153,566",7.97,29.550
600693.SH,600693,2021-03-02,"2,952,265",0.32,4.190
600694.SH,600694,2021-03-02,"5,814,706",1.97,19.340
600697.SH,600697,2021-03-02,"1,552",0.00,13.300
600699.SH,600699,2021-03-02,"121,149,466",9.79,22.260
600702.SH,600702,2021-03-02,"493,966",0.14,67.590
600703.SH,600703,2021-03-02,"125,709,797",3.08,32.150
600704.SH,600704,2021-03-02,"103,078,637",2.03,4.600
600705.SH,600705,2021-03-02,"118,955,252",1.33,4.070
600708.SH,600708,2021-03-02,"6,868,392",0.30,2.460
600711.SH,600711,2021-03-02,"22,273,616",0.92,7.900
600715.SH,600715,2021-03-02,2,0.00,2.160
600716.SH,600716,2021-03-02,"543,120",0.05,4.050
600717.SH,600717,2021-03-02,"1,694,742",0.07,4.680
600718.SH,600718,2021-03-02,"1,160,480",0.09,9.780
600720.SH,600720,2021-03-02,"18,569,781",2.39,15.070
600724.SH,600724,2021-03-02,"6,683",0.00,3.360
600728.SH,600728,2021-03-02,"15,115,763",0.87,6.900
600729.SH,600729,2021-03-02,"10,196,850",2.50,29.010
600730.SH,600730,2021-03-02,"159,935",0.02,4.190
600733.SH,600733,2021-03-02,"8,741,511",0.47,8.840
600736.SH,600736,2021-03-02,"2,283,603",0.19,4.390
600737.SH,600737,2021-03-02,"47,337,044",2.24,10.250
600738.SH,600738,2021-03-02,"1,805,540",0.24,6.820
600739.SH,600739,2021-03-02,"20,973,851",1.37,21.750
600740.SH,600740,2021-03-02,"25,116,226",2.60,6.880
600741.SH,600741,2021-03-02,"199,605,324",6.33,25.400
600742.SH,600742,2021-03-02,"14,015,916",2.09,9.570
600743.SH,600743,2021-03-02,"2,245,938",0.09,2.070
600745.SH,600745,2021-03-02,"30,114,901",3.48,103.290
600748.SH,600748,2021-03-02,"29,205,886",1.58,4.660
600750.SH,600750,2021-03-02,"3,721,340",0.59,10.620
600754.SH,600754,2021-03-02,"51,480,736",6.41,50.770
600755.SH,600755,2021-03-02,"14,332,701",0.77,6.460
600756.SH,600756,2021-03-02,"6,309,020",1.94,13.520
600757.SH,600757,2021-03-02,"199,981",0.01,5.210
600758.SH,600758,2021-03-02,"1,308",0.00,2.740
600759.SH,600759,2021-03-02,"96,960",0.00,1.910
600760.SH,600760,2021-03-02,"14,025,367",1.00,84.040
600761.SH,600761,2021-03-02,"1,545,084",0.20,15.570
600763.SH,600763,2021-03-02,"9,490,114",2.95,253.590
600764.SH,600764,2021-03-02,"1,318,728",0.26,27.730
600765.SH,600765,2021-03-02,"6,865,005",0.80,19.510
600770.SH,600770,2021-03-02,"51,975",0.00,5.190
600771.SH,600771,2021-03-02,197,0.00,17.560
600773.SH,600773,2021-03-02,"413,036",0.05,9.100
600775.SH,600775,2021-03-02,"4,261,045",0.63,6.660
600776.SH,600776,2021-03-02,"4,531,512",0.47,13.160
600777.SH,600777,2021-03-02,"84,078,531",1.34,1.510
600778.SH,600778,2021-03-02,"54,000",0.01,3.600
600779.SH,600779,2021-03-02,"31,015,397",6.35,68.710
600780.SH,600780,2021-03-02,"26,472",0.00,3.250
600781.SH,600781,2021-03-02,369,0.00,2.740
600782.SH,600782,2021-03-02,"230,805,345",7.23,4.600
600783.SH,600783,2021-03-02,"184,456",0.02,14.010
600784.SH,600784,2021-03-02,"17,188",0.00,5.520
600785.SH,600785,2021-03-02,401,0.00,11.180
600787.SH,600787,2021-03-02,"98,169,490",4.46,4.820
600790.SH,600790,2021-03-02,"669,512",0.04,3.170
600794.SH,600794,2021-03-02,"389,814",0.03,3.540
