symbol,code,date,shareholding,shareholding_percent
600223.SH,600223,2021-02-10,"4,855,029",0.48
600226.SH,600226,2021-02-10,"528,052",0.02
600230.SH,600230,2021-02-10,"12,012",0.00
600231.SH,600231,2021-02-10,"619,386",0.02
600233.SH,600233,2021-02-10,"57,196,466",1.81
600236.SH,600236,2021-02-10,"25,164,570",0.31
600238.SH,600238,2021-02-10,400,0.00
600239.SH,600239,2021-02-10,"1,086,781",0.06
600248.SH,600248,2021-02-10,"2,651",0.00
600251.SH,600251,2021-02-10,"55,423",0.00
600252.SH,600252,2021-02-10,"20,283,801",0.58
600255.SH,600255,2021-02-10,"574,897",0.03
600256.SH,600256,2021-02-10,"103,103,955",1.52
600257.SH,600257,2021-02-10,"286,937",0.05
600258.SH,600258,2021-02-10,"75,444,710",7.70
600259.SH,600259,2021-02-10,"306,600",0.10
600260.SH,600260,2021-02-10,"23,399,254",2.40
600261.SH,600261,2021-02-10,"23,561,855",1.62
600266.SH,600266,2021-02-10,"1,747,185",0.07
600267.SH,600267,2021-02-10,"720,825",0.07
600268.SH,600268,2021-02-10,"20,400",0.00
600269.SH,600269,2021-02-10,"1,575,494",0.06
600271.SH,600271,2021-02-10,"9,755,857",0.52
600273.SH,600273,2021-02-10,"28,474,178",1.98
600276.SH,600276,2021-02-10,"671,024,643",12.64
600277.SH,600277,2021-02-10,"8,171,191",0.29
600278.SH,600278,2021-02-10,"7,294",0.00
600280.SH,600280,2021-02-10,"117,881",0.01
600282.SH,600282,2021-02-10,"172,814,724",3.88
600284.SH,600284,2021-02-10,"6,535,702",0.67
600285.SH,600285,2021-02-10,"12,402,427",2.18
600289.SH,600289,2021-02-10,"69,611",0.01
600290.SH,600290,2021-02-10,200,0.00
600291.SH,600291,2021-02-10,"531,588",0.04
600292.SH,600292,2021-02-10,"829,738",0.10
600295.SH,600295,2021-02-10,"6,102,343",0.93
600297.SH,600297,2021-02-10,"38,439,110",0.47
600298.SH,600298,2021-02-10,"92,246,763",11.19
600299.SH,600299,2021-02-10,"10,623,739",0.39
600300.SH,600300,2021-02-10,"1,067,281",0.06
600305.SH,600305,2021-02-10,"56,573,331",5.64
600307.SH,600307,2021-02-10,"1,578,608",0.02
600309.SH,600309,2021-02-10,"145,839,209",10.24
600310.SH,600310,2021-02-10,"1,625,006",0.19
600312.SH,600312,2021-02-10,"11,570,640",0.85
600315.SH,600315,2021-02-10,"24,840,486",3.70
600316.SH,600316,2021-02-10,"260,546",0.03
600318.SH,600318,2021-02-10,"13,468",0.00
600321.SH,600321,2021-02-10,"134,400",0.00
600323.SH,600323,2021-02-10,"5,464,513",0.71
600325.SH,600325,2021-02-10,"33,984,459",1.61
600326.SH,600326,2021-02-10,"11,219,591",1.22
600327.SH,600327,2021-02-10,"315,161",0.03
600329.SH,600329,2021-02-10,"17,564,581",3.10
600332.SH,600332,2021-02-10,"19,537,829",1.38
600333.SH,600333,2021-02-10,"5,800",0.00
600335.SH,600335,2021-02-10,"2,227,718",0.21
600337.SH,600337,2021-02-10,"17,400,216",1.06
600338.SH,600338,2021-02-10,"9,085,871",0.99
600340.SH,600340,2021-02-10,"123,680,968",3.17
600343.SH,600343,2021-02-10,"535,571",0.08
600345.SH,600345,2021-02-10,"49,492",0.02
600346.SH,600346,2021-02-10,"154,033,390",2.18
600348.SH,600348,2021-02-10,"47,172,164",1.96
600350.SH,600350,2021-02-10,"21,491,431",0.44
600351.SH,600351,2021-02-10,"797,272",0.10
600352.SH,600352,2021-02-10,"101,217,197",3.11
600353.SH,600353,2021-02-10,"2,000",0.00
600362.SH,600362,2021-02-10,"47,473,034",2.28
600363.SH,600363,2021-02-10,"4,834,758",1.09
600366.SH,600366,2021-02-10,"10,524,432",1.06
600368.SH,600368,2021-02-10,"17,318,047",1.53
600369.SH,600369,2021-02-10,"62,585,095",1.10
600372.SH,600372,2021-02-10,"31,250,357",1.62
600373.SH,600373,2021-02-10,"62,813,208",4.63
600375.SH,600375,2021-02-10,"74,101",0.01
600376.SH,600376,2021-02-10,"22,278,387",0.86
600377.SH,600377,2021-02-10,"13,974,072",0.36
600378.SH,600378,2021-02-10,"5,076,228",1.42
600380.SH,600380,2021-02-10,"105,265,000",5.39
600381.SH,600381,2021-02-10,100,0.00
600382.SH,600382,2021-02-10,"2,366",0.00
600383.SH,600383,2021-02-10,"105,490,126",2.33
600386.SH,600386,2021-02-10,"497,355",0.06
600387.SH,600387,2021-02-10,"5,371,574",1.32
600388.SH,600388,2021-02-10,"11,601,141",1.08
600389.SH,600389,2021-02-10,50,0.00
600391.SH,600391,2021-02-10,"517,350",0.15
600392.SH,600392,2021-02-10,"47,405,971",2.70
600393.SH,600393,2021-02-10,"2,087,838",0.21
600395.SH,600395,2021-02-10,"26,191,555",1.58
600396.SH,600396,2021-02-10,"132,900",0.00
600397.SH,600397,2021-02-10,"489,383",0.04
600398.SH,600398,2021-02-10,"16,160,075",0.37
600399.SH,600399,2021-02-10,"54,637",0.00
600400.SH,600400,2021-02-10,"1,012,463",0.03
600403.SH,600403,2021-02-10,"62,059",0.00
600405.SH,600405,2021-02-10,"88,002",0.01
600406.SH,600406,2021-02-10,"584,974,877",12.76
600409.SH,600409,2021-02-10,"27,559,689",1.33
600410.SH,600410,2021-02-10,"1,173,683",0.10
600415.SH,600415,2021-02-10,"15,123,488",0.27
600416.SH,600416,2021-02-10,"358,882",0.03
600418.SH,600418,2021-02-10,"2,332,197",0.12
600420.SH,600420,2021-02-10,"6,437,705",0.62
600422.SH,600422,2021-02-10,"7,696,402",1.01
600425.SH,600425,2021-02-10,"34,473",0.00
600426.SH,600426,2021-02-10,"51,408,329",3.16
600428.SH,600428,2021-02-10,"850,949",0.03
600433.SH,600433,2021-02-10,"667,041",0.05
600435.SH,600435,2021-02-10,"1,076,895",0.07
600436.SH,600436,2021-02-10,"18,809,416",3.11
600438.SH,600438,2021-02-10,"227,295,197",5.30
600439.SH,600439,2021-02-10,"3,891,079",0.34
600446.SH,600446,2021-02-10,"15,654,011",1.83
600449.SH,600449,2021-02-10,"400,777",0.08
600452.SH,600452,2021-02-10,"3,191,579",0.72
600458.SH,600458,2021-02-10,"209,036",0.02
600459.SH,600459,2021-02-10,"3,170,454",0.72
600460.SH,600460,2021-02-10,"26,523,937",2.02
600466.SH,600466,2021-02-10,"34,656,912",1.14
600467.SH,600467,2021-02-10,"34,900",0.00
600468.SH,600468,2021-02-10,"673,979",0.06
600469.SH,600469,2021-02-10,300,0.00
600470.SH,600470,2021-02-10,100,0.00
600477.SH,600477,2021-02-10,"8,827,648",0.40
600478.SH,600478,2021-02-10,"21,935",0.00
600479.SH,600479,2021-02-10,"393,122",0.09
600480.SH,600480,2021-02-10,"584,532",0.07
600481.SH,600481,2021-02-10,"1,477,577",0.09
600482.SH,600482,2021-02-10,"1,668,403",0.19
600483.SH,600483,2021-02-10,"7,847,149",0.50
600485.SH,600485,2021-02-10,"628,734",0.03
600486.SH,600486,2021-02-10,"6,386,647",2.06
600487.SH,600487,2021-02-10,"39,433,943",2.06
600488.SH,600488,2021-02-10,"2,630",0.00
600489.SH,600489,2021-02-10,"68,009,424",1.86
600490.SH,600490,2021-02-10,"2,324,317",0.12
600491.SH,600491,2021-02-10,"9,334,838",0.61
600495.SH,600495,2021-02-10,"644,310",0.05
600496.SH,600496,2021-02-10,"1,356,225",0.08
600497.SH,600497,2021-02-10,"3,713,985",0.07
600498.SH,600498,2021-02-10,"22,822,191",2.01
600499.SH,600499,2021-02-10,"1,090,583",0.06
600500.SH,600500,2021-02-10,"6,715,956",0.24
600501.SH,600501,2021-02-10,"674,361",0.16
600502.SH,600502,2021-02-10,"8,643,160",0.50
600503.SH,600503,2021-02-10,"1,424,449",0.08
600507.SH,600507,2021-02-10,"160,015,104",7.42
600508.SH,600508,2021-02-10,100,0.00
600509.SH,600509,2021-02-10,"8,725",0.00
600510.SH,600510,2021-02-10,"1,966,769",0.18
600511.SH,600511,2021-02-10,"13,181,497",2.38
600513.SH,600513,2021-02-10,"48,781",0.01
600516.SH,600516,2021-02-10,"86,243,384",2.26
600517.SH,600517,2021-02-10,"1,166,824",0.06
600518.SH,600518,2021-02-10,"1,361,039",0.03
600519.SH,600519,2021-02-10,"100,251,058",7.98
600521.SH,600521,2021-02-10,"23,500,931",1.61
600522.SH,600522,2021-02-10,"87,469,200",2.85
600523.SH,600523,2021-02-10,"9,280",0.00
600525.SH,600525,2021-02-10,"1,955,154",0.14
600526.SH,600526,2021-02-10,"1,343,592",0.24
600527.SH,600527,2021-02-10,"3,481,754",0.20
600528.SH,600528,2021-02-10,"1,664,884",0.07
600529.SH,600529,2021-02-10,"47,539,385",7.99
600531.SH,600531,2021-02-10,"8,052,092",0.73
600532.SH,600532,2021-02-10,"37,201",0.00
600535.SH,600535,2021-02-10,"2,598,200",0.17
600536.SH,600536,2021-02-10,"10,079,664",2.03
600537.SH,600537,2021-02-10,"626,291",0.05
600545.SH,600545,2021-02-10,"3,919,912",0.20
600546.SH,600546,2021-02-10,"12,098",0.00
600547.SH,600547,2021-02-10,"69,773,576",1.97
600548.SH,600548,2021-02-10,"6,481,443",0.45
600549.SH,600549,2021-02-10,"55,451,828",3.94
600551.SH,600551,2021-02-10,"247,978",0.04
600552.SH,600552,2021-02-10,"1,705,654",0.22
600556.SH,600556,2021-02-10,"2,952,464",0.84
600557.SH,600557,2021-02-10,"6,471,622",1.09
600559.SH,600559,2021-02-10,"14,631,893",1.66
600561.SH,600561,2021-02-10,"11,900",0.00
600562.SH,600562,2021-02-10,"2,223,347",0.33
600563.SH,600563,2021-02-10,"7,790,067",3.46
600565.SH,600565,2021-02-10,"27,853,259",1.15
600566.SH,600566,2021-02-10,"17,224,619",2.11
600567.SH,600567,2021-02-10,"81,644,472",1.77
600568.SH,600568,2021-02-10,"506,541",0.03
600570.SH,600570,2021-02-10,"84,621,924",8.10
600571.SH,600571,2021-02-10,"674,245",0.15
600572.SH,600572,2021-02-10,"11,387,803",0.42
600577.SH,600577,2021-02-10,"24,778,000",1.28
600578.SH,600578,2021-02-10,"4,743,956",0.07
600580.SH,600580,2021-02-10,"24,975,195",1.91
600582.SH,600582,2021-02-10,"163,849,528",3.95
600583.SH,600583,2021-02-10,"90,105,176",2.03
600584.SH,600584,2021-02-10,"9,030,610",0.66
600585.SH,600585,2021-02-10,"356,140,452",8.90
600586.SH,600586,2021-02-10,"1,377,329",0.09
600587.SH,600587,2021-02-10,"9,493,696",2.35
600588.SH,600588,2021-02-10,"130,483,700",4.01
600589.SH,600589,2021-02-10,101,0.00
600594.SH,600594,2021-02-10,"723,364",0.09
600596.SH,600596,2021-02-10,"7,025,283",1.00
600597.SH,600597,2021-02-10,"14,864,850",1.21
600598.SH,600598,2021-02-10,"33,622,181",1.89
600600.SH,600600,2021-02-10,"19,678,197",2.82
600601.SH,600601,2021-02-10,"1,715,472",0.07
600604.SH,600604,2021-02-10,"253,708",0.01
600606.SH,600606,2021-02-10,"243,122,864",1.99
600611.SH,600611,2021-02-10,"11,353,074",0.72
600612.SH,600612,2021-02-10,"2,440,996",0.76
600613.SH,600613,2021-02-10,"398,145",0.08
600614.SH,600614,2021-02-10,"749,936",0.04
600616.SH,600616,2021-02-10,"4,941",0.00
600617.SH,600617,2021-02-10,"133,104",0.01
600618.SH,600618,2021-02-10,"3,200",0.00
600620.SH,600620,2021-02-10,"6,095",0.00
600621.SH,600621,2021-02-10,"4,231,034",0.39
600622.SH,600622,2021-02-10,"8,499,051",0.56
600623.SH,600623,2021-02-10,"2,730,622",0.14
600624.SH,600624,2021-02-10,"106,136",0.01
600626.SH,600626,2021-02-10,"5,549,362",0.68
600628.SH,600628,2021-02-10,"331,057",0.05
600629.SH,600629,2021-02-10,41,0.00
600633.SH,600633,2021-02-10,"444,143",0.03
600634.SH,600634,2021-02-10,"7,096",0.00
600635.SH,600635,2021-02-10,"9,370,528",0.38
600636.SH,600636,2021-02-10,"42,878",0.00
600637.SH,600637,2021-02-10,"65,154,955",1.90
600638.SH,600638,2021-02-10,"379,117",0.05
600639.SH,600639,2021-02-10,"9,227,273",1.08
600640.SH,600640,2021-02-10,"34,045",0.00
600641.SH,600641,2021-02-10,"26,909,943",2.80
600642.SH,600642,2021-02-10,"69,260,277",1.52
600643.SH,600643,2021-02-10,"28,018,646",1.73
600645.SH,600645,2021-02-10,"350,101",0.08
600648.SH,600648,2021-02-10,"5,370,276",0.57
600649.SH,600649,2021-02-10,"2,553,380",0.10
600650.SH,600650,2021-02-10,"337,569",0.08
600651.SH,600651,2021-02-10,"67,298",0.00
600654.SH,600654,2021-02-10,"227,831",0.03
600655.SH,600655,2021-02-10,"67,091,332",4.17
600657.SH,600657,2021-02-10,"22,866,082",1.50
600658.SH,600658,2021-02-10,91,0.00
600660.SH,600660,2021-02-10,"158,039,476",7.89
600661.SH,600661,2021-02-10,"47,676",0.01
600662.SH,600662,2021-02-10,"513,013",0.04
600663.SH,600663,2021-02-10,"8,656,076",0.29
600664.SH,600664,2021-02-10,"5,183,975",0.20
600666.SH,600666,2021-02-10,"751,867",0.09
600667.SH,600667,2021-02-10,"49,925,499",2.37
600668.SH,600668,2021-02-10,"745,274",0.21
600673.SH,600673,2021-02-10,"43,132,041",1.75
600674.SH,600674,2021-02-10,"148,983,619",3.38
600675.SH,600675,2021-02-10,"26,292,518",1.17
600676.SH,600676,2021-02-10,"714,398",0.06
600677.SH,600677,2021-02-10,"16,200",0.00
600681.SH,600681,2021-02-10,"7,863,858",0.54
600682.SH,600682,2021-02-10,"11,430,115",0.98
600684.SH,600684,2021-02-10,"1,308,493",0.15
600685.SH,600685,2021-02-10,"4,686,356",0.57
600686.SH,600686,2021-02-10,"3,250",0.00
600687.SH,600687,2021-02-10,"229,774",0.01
600688.SH,600688,2021-02-10,"80,499,583",1.09
600690.SH,600690,2021-02-10,"484,960,688",7.68
600693.SH,600693,2021-02-10,"3,147,276",0.35
600694.SH,600694,2021-02-10,"6,338,754",2.15
600697.SH,600697,2021-02-10,"1,552",0.00
600699.SH,600699,2021-02-10,"127,902,974",10.33
600702.SH,600702,2021-02-10,"493,966",0.14
600703.SH,600703,2021-02-10,"142,363,214",3.49
600704.SH,600704,2021-02-10,"93,226,846",1.84
600705.SH,600705,2021-02-10,"129,225,707",1.45
600708.SH,600708,2021-02-10,"6,874,392",0.30
600711.SH,600711,2021-02-10,"37,695,371",1.55
600715.SH,600715,2021-02-10,2,0.00
600716.SH,600716,2021-02-10,"543,120",0.05
600717.SH,600717,2021-02-10,"1,694,742",0.07
600718.SH,600718,2021-02-10,"1,160,580",0.09
600720.SH,600720,2021-02-10,"19,069,985",2.45
600724.SH,600724,2021-02-10,"6,683",0.00
600728.SH,600728,2021-02-10,"11,319,142",0.65
600729.SH,600729,2021-02-10,"10,121,264",2.49
600730.SH,600730,2021-02-10,"159,935",0.02
600733.SH,600733,2021-02-10,"12,320,818",0.67
600736.SH,600736,2021-02-10,"2,284,203",0.19
600737.SH,600737,2021-02-10,"12,757,364",0.60
600738.SH,600738,2021-02-10,"1,793,909",0.24
600739.SH,600739,2021-02-10,"26,406,409",1.72
600740.SH,600740,2021-02-10,"11,542,376",1.19
600741.SH,600741,2021-02-10,"204,290,330",6.47
600742.SH,600742,2021-02-10,"13,514,234",2.01
600743.SH,600743,2021-02-10,"2,245,938",0.09
600745.SH,600745,2021-02-10,"26,489,224",3.06
600748.SH,600748,2021-02-10,"29,000,752",1.57
600750.SH,600750,2021-02-10,"3,163,807",0.50
600754.SH,600754,2021-02-10,"51,884,160",6.46
600755.SH,600755,2021-02-10,"13,988,450",0.75
600756.SH,600756,2021-02-10,"5,542,732",1.71
600757.SH,600757,2021-02-10,"199,981",0.01
600758.SH,600758,2021-02-10,"1,308",0.00
600759.SH,600759,2021-02-10,"96,960",0.00
600760.SH,600760,2021-02-10,"16,201,606",1.15
600761.SH,600761,2021-02-10,"1,545,084",0.20
600763.SH,600763,2021-02-10,"7,775,600",2.42
600764.SH,600764,2021-02-10,"1,321,204",0.31
600765.SH,600765,2021-02-10,"15,233,504",1.77
600770.SH,600770,2021-02-10,"53,975",0.00
600771.SH,600771,2021-02-10,197,0.00
600773.SH,600773,2021-02-10,"413,036",0.05
600775.SH,600775,2021-02-10,"3,832,045",0.57
600776.SH,600776,2021-02-10,"2,654,335",0.27
600777.SH,600777,2021-02-10,"58,215,537",0.93
600778.SH,600778,2021-02-10,"54,000",0.01
600779.SH,600779,2021-02-10,"32,180,586",6.59
600780.SH,600780,2021-02-10,"26,472",0.00
600781.SH,600781,2021-02-10,369,0.00
600782.SH,600782,2021-02-10,"232,982,750",7.30
600783.SH,600783,2021-02-10,"184,456",0.02
600784.SH,600784,2021-02-10,"17,188",0.00
600785.SH,600785,2021-02-10,401,0.00
600787.SH,600787,2021-02-10,"90,645,762",4.12
600790.SH,600790,2021-02-10,"669,512",0.04
600794.SH,600794,2021-02-10,"389,814",0.03
600795.SH,600795,2021-02-10,"81,242,066",0.41
600797.SH,600797,2021-02-10,"7,500",0.00
600801.SH,600801,2021-02-10,"99,467,587",7.30
600802.SH,600802,2021-02-10,"1,034,045",0.22
600803.SH,600803,2021-02-10,"88,698,964",7.21
600804.SH,600804,2021-02-10,"13,095,039",0.91
600805.SH,600805,2021-02-10,"527,729",0.06
600807.SH,600807,2021-02-10,"65,133",0.00
600808.SH,600808,2021-02-10,"86,542,679",1.45
600809.SH,600809,2021-02-10,"27,584,208",3.18
600811.SH,600811,2021-02-10,"21,990,842",0.59
600814.SH,600814,2021-02-10,"626,203",0.08
600816.SH,600816,2021-02-10,"500,487",0.00
600818.SH,600818,2021-02-10,"218,722",0.09
600820.SH,600820,2021-02-10,"47,608,887",1.51
600823.SH,600823,2021-02-10,"74,434,167",1.98
600824.SH,600824,2021-02-10,"118,051",0.01
600825.SH,600825,2021-02-10,"872,226",0.08
600826.SH,600826,2021-02-10,"3,245,261",0.77
600827.SH,600827,2021-02-10,"23,058,664",1.43
600828.SH,600828,2021-02-10,"6,755,142",0.39
600829.SH,600829,2021-02-10,"77,414",0.01
600830.SH,600830,2021-02-10,"370,114",0.08
600831.SH,600831,2021-02-10,"475,501",0.06
600833.SH,600833,2021-02-10,"23,600",0.01
600835.SH,600835,2021-02-10,"78,522,237",9.73
600837.SH,600837,2021-02-10,"130,937,120",1.54
600838.SH,600838,2021-02-10,"280,770",0.07
600839.SH,600839,2021-02-10,"1,457,327",0.03
600845.SH,600845,2021-02-10,"31,408,762",3.74
600846.SH,600846,2021-02-10,"3,671,896",0.58
600848.SH,600848,2021-02-10,"14,942,712",1.23
600850.SH,600850,2021-02-10,"2,684,871",0.62
600856.SH,600856,2021-02-10,"1,717,956",0.12
600858.SH,600858,2021-02-10,"92,332",0.01
600859.SH,600859,2021-02-10,"11,569,349",1.49
600860.SH,600860,2021-02-10,"493,175",0.15
600862.SH,600862,2021-02-10,"13,451,220",0.96
600863.SH,600863,2021-02-10,"33,089,031",0.56
600864.SH,600864,2021-02-10,"24,347",0.00
600867.SH,600867,2021-02-10,"115,472,318",5.69
600869.SH,600869,2021-02-10,"1,045,378",0.04
600871.SH,600871,2021-02-10,"20,751,577",0.15
600872.SH,600872,2021-02-10,"99,240,654",12.45
600873.SH,600873,2021-02-10,"521,775",0.01
600874.SH,600874,2021-02-10,"8,030,931",0.73
600875.SH,600875,2021-02-10,"41,938,485",2.10
600876.SH,600876,2021-02-10,"2,792,455",1.00
600879.SH,600879,2021-02-10,"26,686,170",0.98
600880.SH,600880,2021-02-10,"431,226",0.03
600881.SH,600881,2021-02-10,"4,318,537",0.13
600884.SH,600884,2021-02-10,"3,412,439",0.20
600885.SH,600885,2021-02-10,"129,548,608",17.39
600886.SH,600886,2021-02-10,"166,292,466",2.38
600887.SH,600887,2021-02-10,"734,131,027",12.37
600888.SH,600888,2021-02-10,"659,080",0.07
600891.SH,600891,2021-02-10,"6,194",0.00
600893.SH,600893,2021-02-10,"34,884,149",1.65
600894.SH,600894,2021-02-10,"28,804",0.00
600895.SH,600895,2021-02-10,"15,310,165",0.98
600897.SH,600897,2021-02-10,"3,719,287",1.24
600900.SH,600900,2021-02-10,"1,322,178,088",5.81
600901.SH,600901,2021-02-10,"373,506",0.02
600903.SH,600903,2021-02-10,"6,791,791",0.59
600909.SH,600909,2021-02-10,"33,287,962",0.91
600917.SH,600917,2021-02-10,"1,216,918",0.07
600918.SH,600918,2021-02-10,"3,320,176",0.47
600919.SH,600919,2021-02-10,"314,134,783",2.14
600926.SH,600926,2021-02-10,"118,867,090",2.35
600928.SH,600928,2021-02-10,"2,318,073",0.20
