symbol,code,date,shareholding,shareholding_percent,close
600053.SH,600053,2021-02-23,"6,752,515",1.55,17.66
600054.SH,600054,2021-02-23,"1,143,780",0.22,10.71
600056.SH,600056,2021-02-23,"13,150,298",1.23,13.83
600057.SH,600057,2021-02-23,"37,345,006",1.74,6.06
600058.SH,600058,2021-02-23,"118,659",0.01,7.8
600059.SH,600059,2021-02-23,"217,608",0.02,12.15
600060.SH,600060,2021-02-23,"8,193,037",0.62,13.2
600061.SH,600061,2021-02-23,"47,850,742",1.13,12.64
600062.SH,600062,2021-02-23,"34,510,320",3.3,11.73
600063.SH,600063,2021-02-23,"1,550,641",0.08,4.5
600064.SH,600064,2021-02-23,"1,159,414",0.09,10.03
600066.SH,600066,2021-02-23,"175,280,881",7.91,15.88
600067.SH,600067,2021-02-23,"973,373",0.06,3.54
600068.SH,600068,2021-02-23,"100,478,862",2.18,6.8
600070.SH,600070,2021-02-23,"7,835,214",1.5,7.1
600072.SH,600072,2021-02-23,"3,323,167",0.45,11.56
600073.SH,600073,2021-02-23,"7,839,968",0.83,8.92
600075.SH,600075,2021-02-23,"33,911",0.0,7.62
600077.SH,600077,2021-02-23,249,0.0,2.64
600078.SH,600078,2021-02-23,"6,215",0.0,4.08
600079.SH,600079,2021-02-23,"29,170,846",2.15,30.2
600081.SH,600081,2021-02-23,"260,608",0.08,12.35
600085.SH,600085,2021-02-23,"6,915,258",0.5,27.65
600086.SH,600086,2021-02-23,"1,827",0.0,0.19
600088.SH,600088,2021-02-23,"189,696",0.04,10.19
600089.SH,600089,2021-02-23,"57,274,648",1.54,13.23
600093.SH,600093,2021-02-23,"7,837,163",0.69,7.96
600094.SH,600094,2021-02-23,"52,931,191",2.32,3.84
600096.SH,600096,2021-02-23,"203,687",0.01,9.15
600098.SH,600098,2021-02-23,"1,031,363",0.03,5.78
600100.SH,600100,2021-02-23,"2,273,965",0.07,5.6
600101.SH,600101,2021-02-23,"30,597",0.0,5.25
600104.SH,600104,2021-02-23,"499,273,577",4.27,21.87
600105.SH,600105,2021-02-23,"1,736,130",0.12,3.15
600106.SH,600106,2021-02-23,"1,843,320",0.13,2.58
600108.SH,600108,2021-02-23,"264,248",0.01,2.82
600109.SH,600109,2021-02-23,"93,254,590",3.08,13.27
600110.SH,600110,2021-02-23,"1,500",0.0,9.22
600111.SH,600111,2021-02-23,"88,512,278",2.43,21.38
600112.SH,600112,2021-02-23,"192,779",0.03,1.1
600113.SH,600113,2021-02-23,167,0.0,6.12
600114.SH,600114,2021-02-23,"96,717",0.01,8.84
600115.SH,600115,2021-02-23,"154,921,471",1.57,5.02
600116.SH,600116,2021-02-23,"695,304",0.07,9.3
600118.SH,600118,2021-02-23,"6,493,689",0.54,32.89
600119.SH,600119,2021-02-23,"130,051",0.04,7.46
600120.SH,600120,2021-02-23,"12,444,500",0.55,5.63
600122.SH,600122,2021-02-23,"1,948,303",0.16,1.08
600123.SH,600123,2021-02-23,"483,639",0.04,5.17
600125.SH,600125,2021-02-23,"36,232,645",2.77,5.2
600131.SH,600131,2021-02-23,"6,554,353",1.21,14.27
600132.SH,600132,2021-02-23,"30,777,289",6.35,142.26
600135.SH,600135,2021-02-23,"222,166",0.05,5.92
600136.SH,600136,2021-02-23,"1,077,373",0.22,6.04
600138.SH,600138,2021-02-23,"20,230,589",2.79,11.47
600141.SH,600141,2021-02-23,"12,072,397",1.41,14.68
600143.SH,600143,2021-02-23,"85,665,413",3.32,27.52
600150.SH,600150,2021-02-23,"10,426,509",0.64,15.94
600153.SH,600153,2021-02-23,"98,205,755",3.46,8.22
600155.SH,600155,2021-02-23,"6,711,680",0.38,11.48
600157.SH,600157,2021-02-23,"2,574,742",0.01,1.37
600158.SH,600158,2021-02-23,"193,381",0.02,11.61
600160.SH,600160,2021-02-23,"91,957,351",3.4,10.0
600161.SH,600161,2021-02-23,"20,503,216",1.63,38.42
600162.SH,600162,2021-02-23,"13,719,507",0.4,1.76
600166.SH,600166,2021-02-23,"2,978,401",0.04,3.78
600167.SH,600167,2021-02-23,"21,092,812",0.92,10.27
600168.SH,600168,2021-02-23,"94,720",0.01,6.47
600169.SH,600169,2021-02-23,"2,616,502",0.1,2.33
600170.SH,600170,2021-02-23,"180,097,170",2.02,2.95
600171.SH,600171,2021-02-23,"6,340,540",0.9,14.99
600172.SH,600172,2021-02-23,"1,187,929",0.09,2.85
600173.SH,600173,2021-02-23,"689,582",0.09,4.36
600176.SH,600176,2021-02-23,"263,580,099",7.52,24.23
600177.SH,600177,2021-02-23,"75,701,690",1.63,8.46
600179.SH,600179,2021-02-23,"327,041",0.0,3.95
600180.SH,600180,2021-02-23,"34,124,865",3.35,5.28
600183.SH,600183,2021-02-23,"109,117,753",4.76,24.56
600185.SH,600185,2021-02-23,"100,060,132",4.85,6.36
600188.SH,600188,2021-02-23,"70,873,389",2.39,9.52
600190.SH,600190,2021-02-23,"268,304",0.01,2.89
600195.SH,600195,2021-02-23,"210,694",0.02,14.41
600196.SH,600196,2021-02-23,"36,021,612",1.79,46.86
600197.SH,600197,2021-02-23,"685,618",0.14,20.91
600200.SH,600200,2021-02-23,"2,962,457",0.41,4.99
600201.SH,600201,2021-02-23,"211,777,712",18.9,23.02
600206.SH,600206,2021-02-23,"9,878,189",1.17,12.72
600208.SH,600208,2021-02-23,"116,256,253",1.35,3.16
600210.SH,600210,2021-02-23,"48,243,277",3.18,4.99
600211.SH,600211,2021-02-23,"1,560,277",0.62,53.87
600216.SH,600216,2021-02-23,"16,287,920",1.68,16.08
600219.SH,600219,2021-02-23,"378,901,116",3.17,4.67
600221.SH,600221,2021-02-23,"40,363,282",0.24,1.42
600223.SH,600223,2021-02-23,"2,790,749",0.27,14.82
600226.SH,600226,2021-02-23,"527,052",0.02,1.98
600230.SH,600230,2021-02-23,"8,012",0.0,14.94
600231.SH,600231,2021-02-23,"619,386",0.02,2.44
600233.SH,600233,2021-02-23,"58,184,728",1.84,12.07
600236.SH,600236,2021-02-23,"25,153,021",0.31,4.55
600238.SH,600238,2021-02-23,400,0.0,7.6
600239.SH,600239,2021-02-23,"1,086,781",0.06,2.4
600248.SH,600248,2021-02-23,"2,651",0.0,3.92
600251.SH,600251,2021-02-23,"55,423",0.0,6.36
600252.SH,600252,2021-02-23,"23,235,004",0.66,2.88
600255.SH,600255,2021-02-23,"574,897",0.03,1.96
600256.SH,600256,2021-02-23,"114,346,738",1.69,2.82
600257.SH,600257,2021-02-23,"284,737",0.05,4.79
600258.SH,600258,2021-02-23,"77,682,980",7.93,24.23
600259.SH,600259,2021-02-23,"306,600",0.1,38.88
600260.SH,600260,2021-02-23,"25,363,743",2.6,9.18
600261.SH,600261,2021-02-23,"23,271,629",1.6,3.74
600266.SH,600266,2021-02-23,"1,747,185",0.07,4.79
600267.SH,600267,2021-02-23,"720,825",0.07,17.95
600268.SH,600268,2021-02-23,"20,400",0.0,6.05
600269.SH,600269,2021-02-23,"1,575,494",0.06,3.42
600271.SH,600271,2021-02-23,"9,737,487",0.52,11.33
600273.SH,600273,2021-02-23,"28,730,221",2.0,9.34
600276.SH,600276,2021-02-23,"665,560,266",12.54,100.7
600277.SH,600277,2021-02-23,"7,768,091",0.28,3.05
600278.SH,600278,2021-02-23,"7,294",0.0,8.76
600280.SH,600280,2021-02-23,"117,881",0.01,2.95
600282.SH,600282,2021-02-23,"217,398,243",4.88,3.47
600284.SH,600284,2021-02-23,"6,232,211",0.64,5.8
600285.SH,600285,2021-02-23,"13,195,181",2.32,8.68
600289.SH,600289,2021-02-23,"69,611",0.01,3.96
600290.SH,600290,2021-02-23,200,0.0,3.32
600291.SH,600291,2021-02-23,"531,588",0.04,3.41
600292.SH,600292,2021-02-23,"829,738",0.1,7.14
600295.SH,600295,2021-02-23,"7,299,347",1.11,17.92
600297.SH,600297,2021-02-23,"38,417,510",0.47,2.59
600298.SH,600298,2021-02-23,"91,719,999",11.12,53.9
600299.SH,600299,2021-02-23,"10,945,692",0.4,14.78
600300.SH,600300,2021-02-23,"1,067,281",0.06,3.89
600305.SH,600305,2021-02-23,"53,314,770",5.31,23.1
600307.SH,600307,2021-02-23,"1,578,608",0.02,1.63
600309.SH,600309,2021-02-23,"146,895,276",10.31,130.79
600310.SH,600310,2021-02-23,"1,538,906",0.18,3.97
600312.SH,600312,2021-02-23,"11,558,332",0.85,6.48
600315.SH,600315,2021-02-23,"28,458,922",4.23,50.31
600316.SH,600316,2021-02-23,"260,546",0.03,46.2
600318.SH,600318,2021-02-23,"13,468",0.0,8.01
600321.SH,600321,2021-02-23,"134,400",0.0,1.94
600323.SH,600323,2021-02-23,"5,081,803",0.66,24.99
600325.SH,600325,2021-02-23,"39,522,158",1.87,6.24
600326.SH,600326,2021-02-23,"15,971,040",1.73,7.45
600327.SH,600327,2021-02-23,"311,261",0.03,3.98
600329.SH,600329,2021-02-23,"16,422,296",2.9,17.94
600332.SH,600332,2021-02-23,"19,308,602",1.37,29.43
600333.SH,600333,2021-02-23,"5,800",0.0,4.75
600335.SH,600335,2021-02-23,"2,227,718",0.21,4.94
600337.SH,600337,2021-02-23,"13,933,211",0.85,5.96
600338.SH,600338,2021-02-23,"12,790,452",1.39,10.36
600340.SH,600340,2021-02-23,"105,153,317",2.7,7.46
600343.SH,600343,2021-02-23,"535,571",0.08,11.09
600345.SH,600345,2021-02-23,"49,492",0.02,14.55
600346.SH,600346,2021-02-23,"139,178,496",1.97,41.98
600348.SH,600348,2021-02-23,"50,957,363",2.11,4.96
600350.SH,600350,2021-02-23,"22,534,287",0.46,6.22
600351.SH,600351,2021-02-23,"797,272",0.1,4.84
600352.SH,600352,2021-02-23,"82,010,414",2.52,18.4
600353.SH,600353,2021-02-23,"2,000",0.0,4.66
600362.SH,600362,2021-02-23,"46,669,594",2.24,30.32
600363.SH,600363,2021-02-23,"4,381,611",0.98,22.17
600366.SH,600366,2021-02-23,"10,426,056",1.05,7.76
600368.SH,600368,2021-02-23,"19,959,181",1.77,3.42
600369.SH,600369,2021-02-23,"59,278,418",1.05,4.84
600372.SH,600372,2021-02-23,"24,745,291",1.28,17.74
600373.SH,600373,2021-02-23,"61,340,703",4.52,9.98
600375.SH,600375,2021-02-23,"74,101",0.01,7.75
600376.SH,600376,2021-02-23,"22,910,237",0.88,5.71
600377.SH,600377,2021-02-23,"14,540,038",0.38,9.28
600378.SH,600378,2021-02-23,"4,865,860",1.36,20.61
600380.SH,600380,2021-02-23,"100,810,744",5.16,12.99
600381.SH,600381,2021-02-23,100,0.0,5.55
600382.SH,600382,2021-02-23,"2,366",0.0,6.31
600383.SH,600383,2021-02-23,"104,415,617",2.31,12.17
600386.SH,600386,2021-02-23,"497,355",0.06,3.37
600387.SH,600387,2021-02-23,"7,267,454",1.79,5.98
600388.SH,600388,2021-02-23,"11,654,108",1.09,8.73
600389.SH,600389,2021-02-23,50,0.0,21.8
600391.SH,600391,2021-02-23,"517,350",0.15,21.15
600392.SH,600392,2021-02-23,"42,820,947",2.43,25.49
600393.SH,600393,2021-02-23,"2,087,838",0.21,1.76
600395.SH,600395,2021-02-23,"28,305,576",1.71,7.59
600396.SH,600396,2021-02-23,"132,900",0.0,2.19
600397.SH,600397,2021-02-23,"489,383",0.04,2.44
600398.SH,600398,2021-02-23,"16,155,375",0.37,6.99
600399.SH,600399,2021-02-23,"54,637",0.0,15.15
600400.SH,600400,2021-02-23,"1,012,463",0.03,3.12
600403.SH,600403,2021-02-23,"62,059",0.0,3.63
600405.SH,600405,2021-02-23,"88,002",0.01,5.14
600406.SH,600406,2021-02-23,"586,941,183",12.8,29.93
600409.SH,600409,2021-02-23,"33,738,587",1.63,14.83
600410.SH,600410,2021-02-23,"1,173,683",0.1,7.38
600415.SH,600415,2021-02-23,"13,869,452",0.25,5.33
600416.SH,600416,2021-02-23,"358,882",0.03,19.28
600418.SH,600418,2021-02-23,"2,331,597",0.12,9.01
600420.SH,600420,2021-02-23,"6,636,311",0.64,8.85
600422.SH,600422,2021-02-23,"7,919,893",1.04,8.36
600425.SH,600425,2021-02-23,"34,473",0.0,3.71
600426.SH,600426,2021-02-23,"48,910,029",3.01,47.01
600428.SH,600428,2021-02-23,"850,949",0.03,4.05
600433.SH,600433,2021-02-23,"667,041",0.05,5.46
600435.SH,600435,2021-02-23,"1,076,895",0.07,8.15
600436.SH,600436,2021-02-23,"19,534,141",3.23,344.73
600438.SH,600438,2021-02-23,"222,199,373",5.18,50.2
600439.SH,600439,2021-02-23,"3,891,079",0.34,2.58
600446.SH,600446,2021-02-23,"17,958,107",2.09,15.95
600449.SH,600449,2021-02-23,"400,777",0.08,14.2
600452.SH,600452,2021-02-23,"3,352,591",0.76,16.15
600458.SH,600458,2021-02-23,"209,036",0.02,7.89
600459.SH,600459,2021-02-23,"3,952,306",0.9,24.75
600460.SH,600460,2021-02-23,"25,125,334",1.91,28.23
600466.SH,600466,2021-02-23,"42,110,828",1.38,4.48
600467.SH,600467,2021-02-23,"34,900",0.0,2.64
600468.SH,600468,2021-02-23,"673,979",0.06,4.15
600469.SH,600469,2021-02-23,300,0.0,5.15
600470.SH,600470,2021-02-23,100,0.0,4.38
600477.SH,600477,2021-02-23,"13,613,561",0.63,4.03
600478.SH,600478,2021-02-23,"21,935",0.0,3.95
600479.SH,600479,2021-02-23,"393,122",0.09,8.67
600480.SH,600480,2021-02-23,"584,532",0.07,8.34
600481.SH,600481,2021-02-23,"1,474,077",0.09,4.65
600482.SH,600482,2021-02-23,"1,668,403",0.19,17.37
600483.SH,600483,2021-02-23,"7,894,803",0.5,8.16
600485.SH,600485,2021-02-23,"628,734",0.03,1.39
600486.SH,600486,2021-02-23,"6,442,629",2.07,141.04
600487.SH,600487,2021-02-23,"40,311,233",2.11,12.92
600488.SH,600488,2021-02-23,"2,630",0.0,5.02
600489.SH,600489,2021-02-23,"80,927,231",2.21,10.05
600490.SH,600490,2021-02-23,"2,324,317",0.12,4.33
600491.SH,600491,2021-02-23,"10,713,749",0.7,5.26
600495.SH,600495,2021-02-23,"634,710",0.05,3.95
600496.SH,600496,2021-02-23,"1,356,225",0.08,5.77
600497.SH,600497,2021-02-23,"3,526,986",0.06,6.02
600498.SH,600498,2021-02-23,"23,556,580",2.08,19.48
600499.SH,600499,2021-02-23,"1,090,583",0.06,8.65
600500.SH,600500,2021-02-23,"6,666,456",0.24,5.44
600501.SH,600501,2021-02-23,"674,361",0.16,9.2
600502.SH,600502,2021-02-23,"11,164,215",0.64,3.73
600503.SH,600503,2021-02-23,"1,424,449",0.08,3.66
600507.SH,600507,2021-02-23,"170,955,687",7.92,7.44
600508.SH,600508,2021-02-23,100,0.0,8.99
600509.SH,600509,2021-02-23,"8,525",0.0,4.78
600510.SH,600510,2021-02-23,"2,242,078",0.21,6.5
600511.SH,600511,2021-02-23,"12,803,013",2.31,38.7
600513.SH,600513,2021-02-23,"48,781",0.01,8.54
600516.SH,600516,2021-02-23,"98,066,658",2.57,7.2
600517.SH,600517,2021-02-23,"1,166,824",0.06,5.93
600518.SH,600518,2021-02-23,"1,360,139",0.03,2.14
600519.SH,600519,2021-02-23,"99,524,228",7.92,2307.0
600521.SH,600521,2021-02-23,"21,820,839",1.5,30.69
600522.SH,600522,2021-02-23,"91,213,453",2.97,10.5
600523.SH,600523,2021-02-23,"9,280",0.0,14.51
600525.SH,600525,2021-02-23,"1,955,154",0.14,5.7
600526.SH,600526,2021-02-23,"1,343,592",0.24,4.19
600527.SH,600527,2021-02-23,"3,481,754",0.2,2.75
600528.SH,600528,2021-02-23,"1,643,875",0.07,8.77
600529.SH,600529,2021-02-23,"48,301,781",8.11,39.05
600531.SH,600531,2021-02-23,"11,372,991",1.04,7.03
600532.SH,600532,2021-02-23,"37,201",0.0,14.98
600535.SH,600535,2021-02-23,"2,561,252",0.16,14.32
600536.SH,600536,2021-02-23,"9,452,779",1.91,57.23
600537.SH,600537,2021-02-23,"626,291",0.05,4.13
600545.SH,600545,2021-02-23,"3,919,912",0.2,3.21
600546.SH,600546,2021-02-23,"12,098",0.0,6.86
600547.SH,600547,2021-02-23,"68,675,557",1.94,24.08
600548.SH,600548,2021-02-23,"6,179,085",0.43,8.54
600549.SH,600549,2021-02-23,"63,664,226",4.52,22.28
600551.SH,600551,2021-02-23,"247,978",0.04,6.95
600552.SH,600552,2021-02-23,"1,703,654",0.22,7.45
600556.SH,600556,2021-02-23,"2,500,664",0.71,12.71
600557.SH,600557,2021-02-23,"5,901,805",0.99,11.13
600559.SH,600559,2021-02-23,"15,431,350",1.76,23.15
600561.SH,600561,2021-02-23,"11,900",0.0,4.06
600562.SH,600562,2021-02-23,"2,832,499",0.42,14.69
600563.SH,600563,2021-02-23,"8,120,027",3.6,93.3
600565.SH,600565,2021-02-23,"28,342,212",1.17,2.51
600566.SH,600566,2021-02-23,"18,238,483",2.23,20.15
600567.SH,600567,2021-02-23,"146,493,718",3.18,3.89
600568.SH,600568,2021-02-23,"506,541",0.03,1.56
600570.SH,600570,2021-02-23,"86,782,355",8.31,95.87
600571.SH,600571,2021-02-23,"674,245",0.15,7.23
600572.SH,600572,2021-02-23,"10,798,152",0.4,4.43
600577.SH,600577,2021-02-23,"39,404,841",2.05,3.48
600578.SH,600578,2021-02-23,"4,743,956",0.07,2.9
600580.SH,600580,2021-02-23,"24,999,871",1.91,12.15
600582.SH,600582,2021-02-23,"179,644,655",4.34,3.17
600583.SH,600583,2021-02-23,"99,571,298",2.25,5.16
600584.SH,600584,2021-02-23,"12,479,517",0.91,40.68
600585.SH,600585,2021-02-23,"354,239,482",8.85,52.5
600586.SH,600586,2021-02-23,"1,377,329",0.09,7.27
600587.SH,600587,2021-02-23,"9,749,677",2.41,12.74
600588.SH,600588,2021-02-23,"135,270,369",4.16,39.25
600589.SH,600589,2021-02-23,101,0.0,3.13
600594.SH,600594,2021-02-23,"673,364",0.08,5.26
600596.SH,600596,2021-02-23,"8,914,999",1.27,12.88
600597.SH,600597,2021-02-23,"11,310,536",0.92,18.1
600598.SH,600598,2021-02-23,"28,059,296",1.57,16.66
600600.SH,600600,2021-02-23,"18,654,720",2.68,87.2
600601.SH,600601,2021-02-23,"1,715,472",0.07,3.59
600604.SH,600604,2021-02-23,"253,708",0.01,5.94
600606.SH,600606,2021-02-23,"246,769,093",2.02,5.44
600611.SH,600611,2021-02-23,"13,009,204",0.83,3.61
600612.SH,600612,2021-02-23,"2,938,601",0.92,51.97
600613.SH,600613,2021-02-23,"398,145",0.08,4.29
600614.SH,600614,2021-02-23,"749,936",0.04,0.74
600616.SH,600616,2021-02-23,"4,941",0.0,6.89
600617.SH,600617,2021-02-23,"133,104",0.01,3.96
600618.SH,600618,2021-02-23,"3,200",0.0,8.51
600620.SH,600620,2021-02-23,"6,095",0.0,6.39
600621.SH,600621,2021-02-23,"4,537,554",0.42,17.71
600622.SH,600622,2021-02-23,"11,380,197",0.75,3.29
600623.SH,600623,2021-02-23,"1,501,602",0.08,8.03
600624.SH,600624,2021-02-23,"106,136",0.01,7.07
600626.SH,600626,2021-02-23,"8,702,615",1.07,3.75
600628.SH,600628,2021-02-23,"331,057",0.05,8.12
600629.SH,600629,2021-02-23,41,0.0,7.03
600633.SH,600633,2021-02-23,"444,143",0.03,7.46
600634.SH,600634,2021-02-23,"7,096",0.0,0.82
600635.SH,600635,2021-02-23,"10,915,950",0.45,3.66
600636.SH,600636,2021-02-23,"42,878",0.0,11.98
600637.SH,600637,2021-02-23,"68,096,957",1.99,8.73
600638.SH,600638,2021-02-23,"379,117",0.05,5.74
600639.SH,600639,2021-02-23,"10,134,610",1.19,11.94
600640.SH,600640,2021-02-23,"34,045",0.0,11.17
600641.SH,600641,2021-02-23,"27,462,860",2.86,14.06
600642.SH,600642,2021-02-23,"70,663,638",1.55,5.22
600643.SH,600643,2021-02-23,"29,691,791",1.83,6.92
600645.SH,600645,2021-02-23,"350,101",0.08,18.93
600648.SH,600648,2021-02-23,"5,218,184",0.55,14.16
600649.SH,600649,2021-02-23,"2,553,380",0.1,4.94
600650.SH,600650,2021-02-23,"337,569",0.08,9.95
600651.SH,600651,2021-02-23,"67,298",0.0,3.31
600654.SH,600654,2021-02-23,"227,831",0.03,1.49
600655.SH,600655,2021-02-23,"60,374,417",3.76,10.64
600657.SH,600657,2021-02-23,"25,035,703",1.64,3.88
600658.SH,600658,2021-02-23,91,0.0,4.98
600660.SH,600660,2021-02-23,"160,266,535",8.0,51.88
600661.SH,600661,2021-02-23,"47,676",0.01,14.83
600662.SH,600662,2021-02-23,"513,013",0.04,8.48
600663.SH,600663,2021-02-23,"8,938,415",0.3,10.63
600664.SH,600664,2021-02-23,"5,183,875",0.2,2.7
600666.SH,600666,2021-02-23,"751,867",0.09,1.21
600667.SH,600667,2021-02-23,"64,086,892",3.04,9.11
600668.SH,600668,2021-02-23,"1,353,850",0.39,13.64
600673.SH,600673,2021-02-23,"48,279,829",1.96,5.07
600674.SH,600674,2021-02-23,"146,380,923",3.32,10.84
600675.SH,600675,2021-02-23,"28,503,081",1.27,3.38
600676.SH,600676,2021-02-23,"714,398",0.06,4.25
600677.SH,600677,2021-02-23,"16,200",0.0,3.01
600681.SH,600681,2021-02-23,"9,117,360",0.63,5.34
600682.SH,600682,2021-02-23,"11,577,815",0.99,9.88
600684.SH,600684,2021-02-23,"1,308,493",0.15,2.83
600685.SH,600685,2021-02-23,"4,875,840",0.59,25.97
600686.SH,600686,2021-02-23,"3,250",0.0,6.53
600687.SH,600687,2021-02-23,"7,834",0.0,0.31
600688.SH,600688,2021-02-23,"82,428,548",1.12,3.91
600690.SH,600690,2021-02-23,"508,923,461",8.06,30.48
600693.SH,600693,2021-02-23,"3,147,276",0.35,4.27
600694.SH,600694,2021-02-23,"6,172,554",2.1,19.15
600697.SH,600697,2021-02-23,"1,552",0.0,13.36
600699.SH,600699,2021-02-23,"123,923,175",10.01,22.91
600702.SH,600702,2021-02-23,"493,966",0.14,74.99
600703.SH,600703,2021-02-23,"133,370,445",3.27,28.04
600704.SH,600704,2021-02-23,"105,164,633",2.07,4.64
600705.SH,600705,2021-02-23,"122,106,041",1.37,4.15
600708.SH,600708,2021-02-23,"6,868,392",0.3,2.42
600711.SH,600711,2021-02-23,"36,747,391",1.51,9.1
600715.SH,600715,2021-02-23,2,0.0,2.18
600716.SH,600716,2021-02-23,"543,120",0.05,3.94
600717.SH,600717,2021-02-23,"1,694,742",0.07,4.69
600718.SH,600718,2021-02-23,"1,160,480",0.09,9.98
600720.SH,600720,2021-02-23,"20,896,795",2.69,14.73
600724.SH,600724,2021-02-23,"6,683",0.0,3.31
600728.SH,600728,2021-02-23,"14,072,998",0.81,6.76
600729.SH,600729,2021-02-23,"10,534,456",2.59,27.83
600730.SH,600730,2021-02-23,"159,935",0.02,4.21
600733.SH,600733,2021-02-23,"10,244,105",0.56,8.38
600736.SH,600736,2021-02-23,"2,284,203",0.19,4.39
600737.SH,600737,2021-02-23,"38,132,819",1.8,11.16
600738.SH,600738,2021-02-23,"2,952,592",0.39,7.24
600739.SH,600739,2021-02-23,"23,297,064",1.52,23.27
600740.SH,600740,2021-02-23,"19,468,077",2.02,6.85
600741.SH,600741,2021-02-23,"203,557,868",6.45,26.0
600742.SH,600742,2021-02-23,"15,556,261",2.32,9.56
600743.SH,600743,2021-02-23,"2,245,938",0.09,2.06
600745.SH,600745,2021-02-23,"29,057,997",3.36,108.6
600748.SH,600748,2021-02-23,"30,984,250",1.67,4.58
600750.SH,600750,2021-02-23,"4,166,562",0.66,10.71
600754.SH,600754,2021-02-23,"50,682,333",6.31,55.6
600755.SH,600755,2021-02-23,"17,897,859",0.96,6.52
600756.SH,600756,2021-02-23,"6,426,879",1.98,13.43
600757.SH,600757,2021-02-23,"199,981",0.01,5.22
600758.SH,600758,2021-02-23,"1,308",0.0,2.78
600759.SH,600759,2021-02-23,"96,960",0.0,2.11
600760.SH,600760,2021-02-23,"14,805,659",1.05,78.13
600761.SH,600761,2021-02-23,"1,545,084",0.2,14.95
600763.SH,600763,2021-02-23,"8,127,382",2.53,328.0
600764.SH,600764,2021-02-23,"1,400,282",0.28,28.05
600765.SH,600765,2021-02-23,"9,697,851",1.13,19.97
600770.SH,600770,2021-02-23,"51,975",0.0,5.18
600771.SH,600771,2021-02-23,197,0.0,19.38
600773.SH,600773,2021-02-23,"413,036",0.05,8.52
600775.SH,600775,2021-02-23,"4,262,345",0.63,6.68
600776.SH,600776,2021-02-23,"3,268,086",0.34,12.12
600777.SH,600777,2021-02-23,"76,683,451",1.23,1.58
600778.SH,600778,2021-02-23,"54,000",0.01,3.49
600779.SH,600779,2021-02-23,"30,922,444",6.33,79.35
600780.SH,600780,2021-02-23,"26,472",0.0,3.22
600781.SH,600781,2021-02-23,369,0.0,2.77
600782.SH,600782,2021-02-23,"240,833,263",7.55,4.51
600783.SH,600783,2021-02-23,"184,456",0.02,14.43
600784.SH,600784,2021-02-23,"17,188",0.0,5.65
600785.SH,600785,2021-02-23,401,0.0,10.91
600787.SH,600787,2021-02-23,"94,641,892",4.3,4.76
600790.SH,600790,2021-02-23,"669,512",0.04,3.17
600794.SH,600794,2021-02-23,"389,814",0.03,3.45
